"10"" x 15"" Southern Oak  Tablemats (Rectangle)",599544,Jute Braided Rugs,8.01064E+11,Southern Oak,Homespice Decor Southern Oak Jute Braided Tablemat,,,"10"" x 15""",,,1.99,3.98,9.95,,Rectangle,Rectangle,N,Braided,India,Double Sided,"Southern Oak is simple elegance, featuring a combination of paprika, gold, and cream, accented with blue and coral.  There is a place for Homespice Decor jute braided rugs in almost every home. Dress them up or go casual. Make them the center piece of a room or an eye catching accent. Made of natural fiber, our jute rugs are soft, durable and affordable. Available in rich earth tones and vibrant hues, they provide a warm, inviting atmosphere that stresses the importance of an eco-friendly environment.",Red,"Beige, Gold, Blue, Green","Red, Beige, Gold, Blue, Green",Y,Y,"Country, Primitive, Casual",Jute,"99% Jute, 1% Polyester","Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water. ",6 Month limited repair or replacement to the initial purchaser and original seller.,0.6,1,1,15.5,10,0.25,30084,https://homespice.egnyte.com/fl/UcnxMpaqUy,Jute Braids,,,,,,,,,,,,http://i1307.photobucket.com/albums/s587/homespicedecor/Jute%20Braided%20Rugs/Southern-Oak-Country-Primitive-Jute-Braided-Rugs-Closeup_zpsc7nv3lud.jpg,,
"10"" x 15"" Prescott  Tablemats (Rectangle)",599568,Jute Braided Accessories,8.01064E+11,Prescott,Homespice Decor Prescott Jute Braided Tablemat,,,"10"" x 15""",,,4.495,8.99,14.99,,Rectangle,Rectangle,N,Braided,India,Double Sided,"There is a place for Homespice Decor jute braided rugs in almost every home. Dress them up or go casual. Make them the center piece of a room or an eye catching accent. Made of natural fiber, our jute rugs are soft, durable and affordable. Available in rich earth tones and vibrant hues, they provide a warm, inviting atmosphere that stresses the importance of an eco-friendly environment.",Black,"Red, Brown","Black, Red, Brown",Y,N,"Country, Primitive, Casual",Jute,"99% Jute, 1% Polyester","Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water. ",6 Month limited repair or replacement to the initial purchaser and original seller.,0.6,1,4,15,15,0.25,30084,https://homespice.egnyte.com/fl/UcnxMpaqUy,Jute Braids,,,,,,,,,,,,,,
"10"" x 15"" Kenya  Tablemats (Rectangle)",599582,Jute Braided Accessories,8.01064E+11,Kenya,Homespice Decor Kenya Jute Braided Tablemat,,,"10"" x 15""",,,4.495,8.99,14.99,,Rectangle,Rectangle,N,Braided,India,Double Sided,"There is a place for Homespice Decor jute braided rugs in almost every home. Dress them up or go casual. Make them the center piece of a room or an eye catching accent. Made of natural fiber, our jute rugs are soft, durable and affordable. Available in rich earth tones and vibrant hues, they provide a warm, inviting atmosphere that stresses the importance of an eco-friendly environment.",Brown,"Black, Beige, Red","Brown, Black, Beige, Red",Y,N,"County, Primitve, Farmhouse",Jute,"99% Jute, 1% Polyester","Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water. ",6 Month limited repair or replacement to the initial purchaser and original seller.,0.6,1,4,15,15,0.25,30084,https://homespice.egnyte.com/fl/UcnxMpaqUy,Jute Braids,,,,,,,,,,,,,,
"10"" x 15"" Oklahoma  Tablemats (Rectangle)",599650,Jute Braided Accessories,8.01064E+11,Oklahoma,Homespice Decor Oklahoma Jute Braided Tablemat,,,"10"" x 15""",,,2.697,5.394,14.99,,Rectangle,Rectangle,N,Braided,India,Double Sided,"There is a place for Homespice Decor jute braided rugs in almost every home. Dress them up or go casual. Make them the center piece of a room or an eye catching accent. Made of natural fiber, our jute rugs are soft, durable and affordable. Available in rich earth tones and vibrant hues, they provide a warm, inviting atmosphere that stresses the importance of an eco-friendly environment.",Black,"Red, Green","Black, Red, Green",Y,Y,"County, Primitve, Farmhouse",Jute,"99% Jute, 1% Polyester","Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water. ",6 Month limited repair or replacement to the initial purchaser and original seller.,0.6,1,4,15,15,0.25,30084,https://homespice.egnyte.com/fl/UcnxMpaqUy,Jute Braids,Oklahoma-Country-Primitive-Jute-Braided-Rug.jpg,,,,,,,,,,,,,
"10"" x 15"" Sedona  Tablemats (Rectangle)",599667,Jute Braided Rugs,8.01064E+11,Sedona,Homespice Decor Sedona Jute Braided Tablemat,,,"10"" x 15""",,,1.99,3.98,9.95,,Rectangle,Rectangle,N,Braided,India,Double Sided,"There is a place for Homespice Decor jute braided rugs in almost every home. Dress them up or go casual. Make them the center piece of a room or an eye catching accent. Made of natural fiber, our jute rugs are soft, durable and affordable. Available in rich earth tones and vibrant hues, they provide a warm, inviting atmosphere that stresses the importance of an eco-friendly environment.",Red,"Brown, Blue","Red, Brown, Blue",Y,Y,"County, Primitve, Farmhouse",Jute,"99% Jute, 1% Polyester","Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water. ",6 Month limited repair or replacement to the initial purchaser and original seller.,0.6,1,1,15.5,10,0.25,30084,https://homespice.egnyte.com/fl/UcnxMpaqUy,Jute Braids,Sedona-Country-Primitive-Jute-Braided-Rugs-Rectangle.jpg,,,,,,,,,,,,,
"10"" x 15"" Pewter  Tablemats (Rectangle)",599698,Jute Braided Accessories,801063599698,Pewter,Homespice Decor Pewter Jute Braided Tablemat,,,"10"" x 15""",,,4.495,8.99,14.99,,Rectangle,Rectangle,N,Braided,India,Double Sided,"Easily match your indoor living space with these beautiful grey jute braids. Create your own cozy corner with this accessories or place it at your front door, busy family rooms, and other areas for a warm look.

Made of natural fiber, our jute accessories are soft, durable and affordable. Available in rich earth tones and vibrant hues, they provide a warm, inviting atmosphere that stresses the importance of an eco-friendly environment.",Grey,,Grey,Y,N,"Country, Primitive, Casual",Jute,"99% Jute, 1% Polyester","Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water. ",6 Month limited repair or replacement to the initial purchaser and original seller.,0.6,1,4,15,15,0.25,30084,https://homespice.egnyte.com/fl/5qJqTmMZ5K,Jute Braids,Homespice-Pewter-Grey-Jute-Braided-Rugs.jpg,,,,,,http://i1307.photobucket.com/albums/s587/homespicedecor/Jute%20Braided%20Rugs/Homespice-Pewter-Grey-Jute-Braided-Rugs_zpsxnjptany.jpg,,,,,,801063,801063
"10"" x 15"" Raven Tablemats (Rectangle)",599704,Jute Braided Accessories,801063599704,Raven,Homespice Decor Raven Jute Braided Tablemat,,,"10"" x 15""",,,4.495,8.99,14.99,,Rectangle,Rectangle,N,Braided,India,Double Sided,"There is a place for Homespice Decor jute braided rugs in almost every home. Dress them up or go casual. Make them the center piece of a room or an eye catching accent. Made of natural fiber, our jute rugs are soft, durable and affordable. Available in rich earth tones and vibrant hues, they provide a warm, inviting atmosphere that stresses the importance of an eco-friendly environment.",Black,"Grey, Gold","Black, Grey, Gold",Y,N,"Country, Primitive, Casual",Jute,"99% Jute, 1% Polyester","Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water. ",6 Month limited repair or replacement to the initial purchaser and original seller.,0.6,1,4,15,15,0.25,30084,,,,,,,,,,,https://homespice.egnyte.com/fl/kiTljnjYLs#folder-link/?p,,,,,
"10 x 15"" Chester Rect. Tablemat",599711,Jute Braided Accessories,8.01064E+11,Chester,Homespice Décor Chester Tablemat,,,"10 x 15""",,,4.495,8.99,14.99,,Rectangle,Rectangle,N,Braided ,India,Double Sided,"If you enjoy traditional American decor and natural jute colors, then the Chester Jute Rug is an excellent choice for you. Deep reds and warm browns underline Chester, and make it the perfect accent for any space that needs an extra touch of comfort and style.",Red,"Brown, Natural","Red, Brown, Natural",N,N,"Country, Primitive, Casual",Jute,Jute-99% Polyester 1 %,"Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water.",6 Month limited repair or replacement to the initial purchaser and original seller.,0.42,1,0.25,15.75,10.25,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
"10 x 15"" Manchester Rect. Tablemat",599728,Jute Braided Accessories,8.01064E+11,Manchester,Homespice Décor Manchester Tablemat,,,"10 x 15""",,,4.495,8.99,14.99,,Rectangle,Rectangle,N,Braided ,India,Double Sided,"The Manchester rug offers simplicity and all-natural beauty, plus the great value customers appreciate in our jute collection. This customer-requested style delivers an elegant, black and tan style that creates drama in any space.",Black,"Beige, Ivory","Black, Beige, Ivory",N,N,"Country, Primitive, Casual",Jute,Jute-99% Polyester 1 %,"Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water.",6 Month limited repair or replacement to the initial purchaser and original seller.,0.42,1,0.25,15.75,10.25,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
"10 x 15"" York Rect. Tablemat",599735,Jute Braided Accessories,8.01064E+11,York,Homespice Décor York Tablemat,,,"10 x 15""",,,4.495,8.99,14.99,,Rectangle,Rectangle,N,Braided ,India,Double Sided,"A close friend of our Manchester rug, York offers stylish two-tone beauty and comfort. In this rug, the deep reds and tans create a classic look that works for all sorts of decorating styles, from modern to country, and makes a powerful statement anywhere in the home.",Red,White,"Red, White",N,N,"Country, Primitive, Casual",Jute,Jute-99% Polyester 1 %,"Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water.",6 Month limited repair or replacement to the initial purchaser and original seller.,0.42,1,0.25,15.75,10.25,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
"10 x 15"" Pinecone Rect. Tablemat",599742,Jute Braided Accessories,8.01064E+11,Pinecone,Homespice Décor Pinecone Tablemat,,,"10 x 15""",,,4.495,8.99,14.99,,Rectangle,Rectangle,N,Braided ,India,Double Sided,"Inspired by cozy cabin lodges, the Pinecone Jute Rug brings natural woodland charm to any room. With earth-inspired tones and rustic texture, this rug creates a welcoming atmosphere for friends and family wherever it’s laid in the home.",Green,"Cream, Grey","Green, Cream, Grey",N,N,"Country, Primitive, Casual",Jute,Jute-99% Polyester 1 %,"Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water.",6 Month limited repair or replacement to the initial purchaser and original seller.,0.42,1,0.25,15.75,10.25,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
"10 x 15"" Primitive Star -Gloucester Rect. Tablemat",599759,Jute Braided Accessories,8.01064E+11,Primitive Star -Gloucester,Homespice Décor Primitive Star -Gloucester Tablemat,,,"10 x 15""",,,4.495,8.99,14.99,,Rectangle,Rectangle,N,Braided ,India,Double Sided,"Take any traditionally styled room to new levels with appliqued felt stars, classic tan, and deep red and blacks. The Gloucester Jute Rug offers a new way to add interest, with the same excellent value you expect from our jute collection.",Black,"Brown, Red, Cream, Grey","Black, Brown, Red, Cream, Grey",N,N,"Country, Primitive, Casual",Jute,Jute-99% Polyester 1 %,"Vacuum with bare floor setting only, do no use a beater brush. Blot spills quickly and spot clean only with mild soap and water.",6 Month limited repair or replacement to the initial purchaser and original seller.,0.42,1,0.25,15.75,10.25,,30084,https://homespice.egnyte.com/fl/42IXkXAqIX,,,,,,,,,,,,,,,
"10"" x 10"" Log Cabin Step Swatch",620049,Cotton Braided Rugs,801063620049,Log Cabin Step,Homespice Decor Log Cabin Step Cotton Braided Rug,,,"10"" x 10""",,,4.995,9.99,20,,Rectangle,Square,N,Braided ,India,Double Sided,"Brilliant blue and bright burgundy tones softened with shades of mustard, brown and gold. This bold and colorful rug adds drama to any decor. Beauty, versatility, fashion and tradition. Our handcrafted rugs incorporate the finest materials, the most interesting designs and impeccable craftsmanship to create works of art that provide years of enjoyment. Our wide variety of cotton braided patterns compliment country & primitive, coastal and transitional decor styles.",Red,"Mustard, Blue","Red, Mustard, Blue",N,Y,"Country, Primitive, Casual",Cotton,"70% Cotton, 15% Polyester, 15% Viscose",Retain the beauty of this fine product by regularly vacuuming using a hard surface attachment. Remove spots with any dry cleaning fluid. Periodic professional dry cleaning is recommended.,3 year limited repair or replacement to the initial purchaser and original seller.,1.3,1,2,14,14,0.25,30084,,,,,,,,,,,,,,,,
"10"" x 10"" Four In Nine Swatch",620063,Cotton Braided Rugs,801063620063,Four In Nine Patch,Homespice Decor Four In Nine Patch Cotton Braided Rug,,,"10"" x 10""",,,4.995,9.99,20,,Rectangle,Square,N,Braided ,India,Double Sided,"Warm, toasty brown, rich rust, glorious greens and golds reflect the colors of autumn. A perfect way to make any space more inviting. Beauty, versatility, fashion and tradition. Our handcrafted rugs incorporate the finest materials, the most interesting designs and impeccable craftsmanship to create works of art that provide years of enjoyment. Our wide variety of cotton braided patterns compliment country & primitive, coastal and transitional decor styles.",Mustard,"Rust, Green","Mustard, Rust, Green",N,Y,"Country, Primitive, Casual",Cotton,"70% Cotton, 15% Polyester, 15% Viscose",Retain the beauty of this fine product by regularly vacuuming using a hard surface attachment. Remove spots with any dry cleaning fluid. Periodic professional dry cleaning is recommended.,3 year limited repair or replacement to the initial purchaser and original seller.,1.3,1,2,14,14,0.25,30084,,,,,,,,,,,,,,,,
"10"" x 10"" Enigma Swatch",620070,Cotton Braided Rugs,801063620070,Enigma,Homespice Decor Enigma Cotton Braided Rug,,,"10"" x 10""",,,4.995,9.99,20,,Rectangle,Square,N,Braided ,India,Double Sided,"Subtle yet strong, this elegant rug offers a stunning combination of black and rust, khaki and brown. Beauty, versatility, fashion and tradition. Our handcrafted rugs incorporate the finest materials, the most interesting designs and impeccable craftsmanship to create works of art that provide years of enjoyment. Our wide variety of cotton braided patterns compliment country & primitive, coastal and transitional decor styles.",Black,"Rust, Khaki","Black, Rust, Khaki",N,Y,"Country, Primitive, Casual",Cotton,"70% Cotton, 15% Polyester, 15% Viscose",Retain the beauty of this fine product by regularly vacuuming using a hard surface attachment. Remove spots with any dry cleaning fluid. Periodic professional dry cleaning is recommended.,3 year limited repair or replacement to the initial purchaser and original seller.,1.3,1,2,14,14,0.25,30084,,,,,,,,,,,,,,,,
"10"" x 10"" Neverland Swatch",620094,Cotton Braided Rugs,801063620094,Neverland,Homespice Decor Neverland Cotton Braided Rug,,,"10"" x 10""",,,4.995,9.99,20,,Rectangle,Square,N,Braided ,India,Double Sided,"Fantasy meets reality in this vibrant display of ruby red, shades of green, mustard and cream. Beauty, versatility, fashion and tradition. Our handcrafted rugs incorporate the finest materials, the most interesting designs and impeccable craftsmanship to create works of art that provide years of enjoyment. Our wide variety of cotton braided patterns compliment country & primitive, coastal and transitional decor styles.",Red,"Green, Mustard","Red, Green, Mustard",N,Y,"Country, Primitive, Casual",Cotton,"70% Cotton, 15% Polyester, 15% Viscose",Retain the beauty of this fine product by regularly vacuuming using a hard surface attachment. Remove spots with any dry cleaning fluid. Periodic professional dry cleaning is recommended.,3 year limited repair or replacement to the initial purchaser and original seller.,1.3,1,2,14,14,0.25,30084,,,,,,,,,,,,,,,,
"10"" x 10"" Pumpkin Pie Swatch",620162,Cotton Braided Rugs,801063620162,Pumpkin Pie,Homespice Decor Pumpkin Pie Cotton Braided Rug,,,"10"" x 10""",,,4.995,9.99,20,,Rectangle,Square,N,Braided ,India,Double Sided,"Add spice to a room with rich shades of mustard, green, rust and olive. A classic combination that will bring years of enjoyment. Beauty, versatility, fashion and tradition. Our handcrafted rugs incorporate the finest materials, the most interesting designs and impeccable craftsmanship to create works of art that provide years of enjoyment. Our wide variety of cotton braided patterns compliment country & primitive, coastal and transitional decor styles.",Red,"Beige, Green","Red, Beige, Green",N,Y,"Country, Primitive, Casual",Cotton,"70% Cotton, 15% Polyester, 15% Viscose",Retain the beauty of this fine product by regularly vacuuming using a hard surface attachment. Remove spots with any dry cleaning fluid. Periodic professional dry cleaning is recommended.,3 year limited repair or replacement to the initial purchaser and original seller.,1.3,1,2,14,14,0.25,30084,,,,,,,,,,,,,,,,
"10"" x 10"" Peppercorn Swatch",620193,Cotton Braided Rugs,801063620193,Peppercorn,Homespice Decor Peppercorn Cotton Braided Rug,,,"10"" x 10""",,,4.995,9.99,20,,Rectangle,Square,N,Braided ,India,Double Sided,"Texturize your room with a braided rug that combines a lively blend of russet red and warm shades of brown accented with black. Sure to add pizzazz. Beauty, versatility, fashion and tradition. Our handcrafted rugs incorporate the finest materials, the most interesting designs and impeccable craftsmanship to create works of art that provide years of enjoyment. Our wide variety of cotton braided patterns compliment country & primitive, coastal and transitional decor styles.",Gold,"Brown, Red, Black","Gold, Brown, Red, Black",N,Y,"Country, Primitive, Casual",Cotton,"70% Cotton, 15% Polyester, 15% Viscose",Retain the beauty of this fine product by regularly vacuuming using a hard surface attachment. Remove spots with any dry cleaning fluid. Periodic professional dry cleaning is recommended.,3 year limited repair or replacement to the initial purchaser and original seller.,1.3,1,2,14,14,0.25,30084,,,,,,,,,,,,,,,,
"10"" x 10"" Cocoa Bean Swatch",620215,Cotton Braided Rugs,801063620215,Cocoa Bean,Homespice Decor Cocoa Bean Cotton Braided Rug,,,"10"" x 10""",,,4.995,9.99,20,,Rectangle,Square,N,Braided ,India,Double Sided,"A rich, strong blend of brown and black, with a touch of cream and soft grey accent. This dramactic rug is as invigorating as a cup of espresso. Beauty, versatility, fashion and tradition. Our handcrafted rugs incorporate the finest materials, the most interesting designs and impeccable craftsmanship to create works of art that provide years of enjoyment. Our wide variety of cotton braided patterns compliment country & primitive, coastal and transitional decor styles.",Black,"Grey, Mustard","Black, Grey, Mustard",N,Y,"Country, Primitive, Casual",Cotton,"70% Cotton, 15% Polyester, 15% Viscose",Retain the beauty of this fine product by regularly vacuuming using a hard surface attachment. Remove spots with any dry cleaning fluid. Periodic professional dry cleaning is recommended.,3 year limited repair or replacement to the initial purchaser and original seller.,1.3,1,2,14,14,0.25,30084,,,,,,,,,,,,,,,,
"10"" x 10"" Biscotti Swatch",620248,Cotton Braided Rugs,801063620248,Biscotti,Homespice Decor Biscotti Cotton Braided Rug,,,"10"" x 10""",,,4.995,9.99,20,,Rectangle,Square,N,Braided ,India,Double Sided,"Warm rusts and toasty shades of brown are enhanced with crisp black and blue accents. This rug adds flavor and style to any room. Beauty, versatility, fashion and tradition. Our handcrafted rugs incorporate the finest materials, the most interesting designs and impeccable craftsmanship to create works of art that provide years of enjoyment. Our wide variety of cotton braided patterns compliment country & primitive, coastal and transitional decor styles.",Brown,"Red, Blue","Brown, Red, Blue",N,N,"Country, Primitive, Casual",Cotton,"70% Cotton, 15% Polyester, 15% Viscose",Retain the beauty of this fine product by regularly vacuuming using a hard surface attachment. Remove spots with any dry cleaning fluid. Periodic professional dry cleaning is recommended.,3 year limited repair or replacement to the initial purchaser and original seller.,1.3,1,2,14,14,0.25,30084,,,,,,,,,,,,,,,,
"10"" x 10"" Santa Fe Sunrise Swatch",620255,Cotton Braided Rugs,801063620255,Santa Fe Sunrise,Homespice Decor Santa Fe Sunrise Cotton Braided Rug,,,"10"" x 10""",,,4.995,9.99,20,,Rectangle,Square,N,Braided ,India,Double Sided,"Shades of red, desert tan, toasty brown, cactus green and soft cream form a palette that allow the Santa Fe Sunrise braided rug to add a bright spot to any room!  Beauty, versatility, fashion and tradition. Our handcrafted rugs incorporate the finest materials, the most interesting designs and impeccable craftsmanship to create works of art that provide years of enjoyment. Our wide variety of cotton braided patterns compliment country & primitive, coastal and transitional decor styles.",Red,"Green, Yellow","Red, Green, Yellow",N,N,"Country, Primitive, Casual",Cotton,"70% Cotton, 15% Polyester, 15% Viscose",Retain the beauty of this fine product by regularly vacuuming using a hard surface attachment. Remove spots with any dry cleaning fluid. Periodic professional dry cleaning is recommended.,3 year limited repair or replacement to the initial purchaser and original seller.,1.3,1,2,14,14,0.25,30084,,,,,,,,,,,,,,,,
"10"" x 10"" Baja Blue Swatch",620286,Cotton Braided Rugs,801063620286,Baja Blue,Homespice Decor Baja Blue Cotton Braided Rug,,,"10"" x 10""",,,4.995,9.99,20,,Rectangle,Square,N,Braided ,India,Double Sided,"Blues and greens form a sea of turquoise, set against warm sand tones. Refreshing and beautiful, it's like having the beach right under your feet. Beauty, versatility, fashion and tradition. Our handcrafted rugs incorporate the finest materials, the most interesting designs and impeccable craftsmanship to create works of art that provide years of enjoyment. Our wide variety of cotton braided patterns compliment country & primitive, coastal and transitional decor styles.",Blue,"Beige, Green","Blue, Beige, Green",N,N,"Country, Primitive, Casual",Cotton,"70% Cotton, 15% Polyester, 15% Viscose",Retain the beauty of this fine product by regularly vacuuming using a hard surface attachment. Remove spots with any dry cleaning fluid. Periodic professional dry cleaning is recommended.,3 year limited repair or replacement to the initial purchaser and original seller.,1.3,1,2,14,14,0.25,30084,,,,,,,,,,,,,,,,
"10"" x 10"" Seascape Swatch",620293,Cotton Braided Rugs,801063620293,Seascape,Homespice Decor Seascape Cotton Braided Rug,,,"10"" x 10""",,,4.995,9.99,20,,Rectangle,Square,N,Braided ,India,Double Sided,"Multiple shades of blue and green create a palette of colors that reflect the beauty of the sea. A refreshingly clean yet serene addition to any room. Beauty, versatility, fashion and tradition. Our handcrafted rugs incorporate the finest materials, the most interesting designs and impeccable craftsmanship to create works of art that provide years of enjoyment. Our wide variety of cotton braided patterns compliment country & primitive, coastal and transitional decor styles.",Blue,"Biege, Green","Blue, Biege, Green",N,N,"Country, Primitive, Casual",Cotton,"70% Cotton, 15% Polyester, 15% Viscose",Retain the beauty of this fine product by regularly vacuuming using a hard surface attachment. Remove spots with any dry cleaning fluid. Periodic professional dry cleaning is recommended.,3 year limited repair or replacement to the initial purchaser and original seller.,1.3,1,2,14,14,0.25,30084,,,,,,,,,,,,,,,,
"10"" x 10"" Wedgewood Swatch",620309,Cotton Braided Rugs,801063620309,Wedgewood,Homespice Decor Wedgewood Cotton Braided Rug,,,"10"" x 10""",,,4.995,9.99,20,,Rectangle,Square,N,Braided ,India,Double Sided,"A dramatic display of blue, from the palest to the deepest shades, accented with bright white and a touch of tan. Elegant, distinctive and very tasteful. Beauty, versatility, fashion and tradition. Our handcrafted rugs incorporate the finest materials, the most interesting designs and impeccable craftsmanship to create works of art that provide years of enjoyment. Our wide variety of cotton braided patterns compliment country & primitive, coastal and transitional decor styles.",Blue,"White, Beige","Blue, White, Beige",N,N,"Country, Primitive, Casual",Cotton,"70% Cotton, 15% Polyester, 15% Viscose",Retain the beauty of this fine product by regularly vacuuming using a hard surface attachment. Remove spots with any dry cleaning fluid. Periodic professional dry cleaning is recommended.,3 year limited repair or replacement to the initial purchaser and original seller.,1.3,1,2,14,14,0.25,30084,,,,,,,,,,,,,,,,
"10"" x 10"" Sunflowers Swatch",620316,Cotton Braided Rugs,801063620316,Sunflowers,Homespice Decor Sunflowers Cotton Braided Rug,,,"10"" x 10""",,,4.995,9.99,20,,Rectangle,Square,N,Braided ,India,Double Sided,"Imagine a french countryside. This warm, inviting rug captures the look of bright yellow flowers splashed across a brilliant blue sky. Beauty, versatility, fashion and tradition. Our handcrafted rugs incorporate the finest materials, the most interesting designs and impeccable craftsmanship to create works of art that provide years of enjoyment. Our wide variety of cotton braided patterns compliment country & primitive, coastal and transitional decor styles.",Blue,"Grey, Yellow","Blue, Grey, Yellow",N,N,"Country, Primitive, Casual",Cotton,"70% Cotton, 15% Polyester, 15% Viscose",Retain the beauty of this fine product by regularly vacuuming using a hard surface attachment. Remove spots with any dry cleaning fluid. Periodic professional dry cleaning is recommended.,3 year limited repair or replacement to the initial purchaser and original seller.,1.3,1,2,14,14,0.25,30084,,,,,,,,,,,,,,,,
"10"" x 10"" Bosky Swatch",620576,Cotton Braided Rugs,801063620576,Bosky,Homespice Decor Bosky Cotton Braided Rug,,,"10"" x 10""",,,5,10,20,,Rectangle,Square,N,Braided ,India,Double Sided,"This rug encompasses the colors of nature - brown, rust, cream and blue-green. It's a true reflection of the beauty that surrounds us. Beauty, versatility, fashion and tradition. Our handcrafted rugs incorporate the finest materials, the most interesting designs and impeccable craftsmanship to create works of art that provide years of enjoyment. Our wide variety of cotton braided patterns compliment country & primitive, coastal and transitional decor styles.",Green,"Rust, Beige","Green, Rust, Beige",N,Y,"Country, Primitive, Casual",Cotton,"70% Cotton, 15% Polyester, 15% Viscose",Retain the beauty of this fine product by regularly vacuuming using a hard surface attachment. Remove spots with any dry cleaning fluid. Periodic professional dry cleaning is recommended.,3 year limited repair or replacement to the initial purchaser and original seller.,1.3,1,2,14,14,0.25,30084,,,,,,,,,,,,,,,,
"10"" x 10"" Chapel Hill Swatch",620668,Cotton Braided Rugs,801063620668,Chapel Hill,Homespice Decor Chapel Hill Cotton Braided Rug,,,"10"" x 10""",,,4.995,9.99,20,,Rectangle,Square,N,Braided ,India,Double Sided,"This rug adds flavor and style to any room. Beauty, versatility, fashion and tradition. Our handcrafted rugs incorporate the finest materials, the most interesting designs and impeccable craftsmanship to create works of art that provide years of enjoyment. Our wide variety of cotton braided patterns compliment country & primitive, coastal and transitional decor styles.",Grey,"Black, Yellow","Grey, Black, Yellow",N,N,"Country, Primitive, Casual",Cotton,"70% Cotton, 15% Polyester, 15% Viscose",Retain the beauty of this fine product by regularly vacuuming using a hard surface attachment. Remove spots with any dry cleaning fluid. Periodic professional dry cleaning is recommended.,3 year limited repair or replacement to the initial purchaser and original seller.,1.3,1,2,14,14,0.25,30084,,,,,,,,,,,,,,,,
"10"" x 10"" Oleander Swatch",620675,Cotton Braided Rugs,801063620675,Oleander,Homespice Decor Oleander Cotton Braided Rug,,,"10"" x 10""",,,2.997,5.994,20,,Rectangle,Square,N,Braided ,India,Double Sided,"This rug adds flavor and style to any room. Beauty, versatility, fashion and tradition. Our handcrafted rugs incorporate the finest materials, the most interesting designs and impeccable craftsmanship to create works of art that provide years of enjoyment. Our wide variety of cotton braided patterns compliment country & primitive, coastal and transitional decor styles.",Grey,"Black, Pink","Grey, Black, Pink",N,Y,"Country, Primitive, Casual",Cotton,"70% Cotton, 15% Polyester, 15% Viscose",Retain the beauty of this fine product by regularly vacuuming using a hard surface attachment. Remove spots with any dry cleaning fluid. Periodic professional dry cleaning is recommended.,3 year limited repair or replacement to the initial purchaser and original seller.,1.3,1,2,14,14,0.25,30084,,,,,,,,,,,,,,,,
"10"" x 10"" Venetian Glass Swatch",621016,Ultra Durable Braided Rugs,801063621016,Venetian Glass,Homespice Decor Venetian Glass Indoor/Outdoor Braided Rug,,,"10"" x 10""",,,4.995,9.99,20,,Rectangle,Square,N,Braided,India,Double Sided,"Colorful, tasteful, and radiant. This rug combines red, green and blue jewel tones accented with cream and gold for a brilliant presentation.  There is no need to compromise beauty for durability. Our Ultra Durable indoor/outdoor rugs are amazing. They resist stains from food, pets, and liquids, while adding color, texture and interest to all your living spaces. This amazing absorbent material leaves the surface below dry with most moderate spills. To clean, simply run under water in your sink or use a hose.",Red,"Yellow, Blue","Red, Yellow, Blue",N,Y,"Country, Primitive, Casual",Olefin,"60% Olefin , 20% viscose, 20% polyester",Rinse or hose with water and lay flat to dry. May use a mild detergent. Vacuum regularly using a hard surface attachment. Vacuuming with a beater brush is not recommended.,3 year limited repair or replacement to the initial purchaser and original seller.,1.3,1,2,14,14,0.38,30084,https://homespice.egnyte.com/fl/ibsqrUfaLY,Ultra Durable,,,,,,,,,,,,,,
