"Red, Warm & Blue Star Pop-Ons (144pk)",Item #10-8005,"144-Pack Red, Warm & Blue Star Pop-Ons.",,,,,,,,1,$67.68 ,,,,,1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/122.jpg,122.jpg,,,VickieJeans800,122.jpg
Pastel Star Pop-Ons (144pk),Item #10-8007,144-Pack Pastel Star Pop-Ons.,,,,,,,,1,$67.68 ,,,,,1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/123.jpg,123.jpg,,,VickieJeans800,123.jpg
Orange Old World Flame Pop-Ons (144pk),Item #10-8090,144-Pack Orange Old World Flame Pop-Ons.,,,,,,,,1,$67.68 ,,,,,1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/124.jpg,124.jpg,,,VickieJeans800,124.jpg
Shamrock Pop-Ons (144pk),Item #10-8042,144-Pack Shamrock Pop-Ons.,,,,,,,,1,$67.68 ,,,,,1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/125.jpg,125.jpg,,,VickieJeans800,125.jpg
Red Heart Pop-Ons (144pk),Item #10-8040,144-Pack Red Heart Pop-Ons.,,,,,,,,1,$67.68 ,,,,,1,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/126.jpg,126.jpg,,,VickieJeans800,126.jpg
Applesauce Scented Bulb (4Watt),Item #01-2201,Applesauce Scented 4 Watt Bulb with a Candelabra Base. Also available in 7.5 Watt for $3.05.,,,,,,,,6,$2.75 ,,,,,6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/287.jpg,287.jpg,,,VickieJeans800,287.jpg
Sandstone Silicone Bulb,Item #01-0114,Sandstone silicone dipped bulb with a candelabra base (4 Watt).,,,,,,,,6,$2.50 ,,,,,6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/129.jpg,129.jpg,,,VickieJeans800,129.jpg
Clear Silicone Bulb,Item #01-0006,Clear silicone dipped bulb with a candelabra base (4 Watt).,,,,,,,,6,$2.50 ,,,,,6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/130.jpg,130.jpg,,,VickieJeans800,130.jpg
Warm Silicone Bulb,Item #01-0001,Warm silicone dipped bulb with a candelabra base (4 Watt).,,,,,,,,6,$2.50 ,,,,,6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/131.jpg,131.jpg,,,VickieJeans800,131.jpg
Orange Silicone Bulb,Item #01-0013,Orange silicone dipped bulb with a candelabra base (4 Watt).,,,,,,,,6,$2.50 ,,,,,6,VickieJeans400,VickieJeans160,https://www.vickiejeanscreations.com/admin/uploads/items/132.jpg,132.jpg,,,VickieJeans800,132.jpg
