PUMPKIN W/CROW TOWEL *NEW* AVAIL JUNE 2024,KTAFA,,"DESCRIPTION
16""W X 24""L MIN 2",,,,,,,2,$4.50,,,,,,PineCreek400,PineCreek160,https://www.shoppinecreek.com/merchant2/graphics/00000001/2/Single%20Pumpkin%20towel%20WEB.jpg,Single%20Pumpkin%20towel%20WEB.jpg,,,PineCreek800,Single%20Pumpkin%20towel%20WEB.jpg,
PUMPKIN W/CROW PILLOW *NEW* AVAIL JUNE 2024,CUAEA,,"DESCRIPTION
9""H X 11""W MIN 2",,,,,,,2,$7.00,,,,,,PineCreek400,PineCreek160,https://www.shoppinecreek.com/merchant2/graphics/00000001/2/Single%20Pumpkin%20pillow%20WEB.jpg,Single%20Pumpkin%20pillow%20WEB.jpg,,,PineCreek800,Single%20Pumpkin%20pillow%20WEB.jpg,
SUNFLOWERS W/BITTERSWEET TOWEL *NEW* AVAIL JUNE 2024,KTAFB,,"DESCRIPTION
16""W X 24""L MIN 2",,,,,,,2,$4.50,,,,,,PineCreek400,PineCreek160,https://www.shoppinecreek.com/merchant2/graphics/00000001/2/Sunflower%20towel%20WEB.jpg,Sunflower%20towel%20WEB.jpg,,,PineCreek800,Sunflower%20towel%20WEB.jpg,
SUNFLOWERS W/BITTERSWEET PILLOW *NEW* AVAIL JUNE 2024,CUAEB,,"DESCRIPTION
9""H X 11""W MIN 2",,,,,,,2,$7.00,,,,,,PineCreek400,PineCreek160,https://www.shoppinecreek.com/merchant2/graphics/00000001/2/Sunflower%20pillow%20WEB.jpg,Sunflower%20pillow%20WEB.jpg,,,PineCreek800,Sunflower%20pillow%20WEB.jpg,
PUMPKINS W/SUNFLOWERS & CROW TOWEL *NEW* AVAIL JUNE 2024,KTAFD,,"DESCRIPTION
16""W X 24""L MIN 2",,,,,,,2,$4.50,,,,,,PineCreek400,PineCreek160,https://www.shoppinecreek.com/merchant2/graphics/00000001/2/Mult%20Pumpkin%20towel%20WEB.jpg,Mult%20Pumpkin%20towel%20WEB.jpg,,,PineCreek800,Mult%20Pumpkin%20towel%20WEB.jpg,
PUMPKINS W/SUNFLOWERS & CROW PILLOW *NEW* AVAIL JUNE 2024,CUAED,,"DESCRIPTION
9""H X 11""W MIN 2",,,,,,,2,$7.00,,,,,,PineCreek400,PineCreek160,https://www.shoppinecreek.com/merchant2/graphics/00000001/2/Mult%20Pumpkin%20pillow%20WEB.jpg,Mult%20Pumpkin%20pillow%20WEB.jpg,,,PineCreek800,Mult%20Pumpkin%20pillow%20WEB.jpg,
POINSETTIA W/BERRIES TOWEL *NEW* AVAIL JULY 2024,KTAFC,,"DESCRIPTION
16""W X 24""L MIN 2",,,,,,,2,$4.50,,,,,,PineCreek400,PineCreek160,https://www.shoppinecreek.com/merchant2/graphics/00000001/2/Xmas%20towel%20WEB.jpg,Xmas%20towel%20WEB.jpg,,,PineCreek800,Xmas%20towel%20WEB.jpg,
POINSETTIA W/BERRIES PILLOW *NEW* AVAIL JULY 2024,CUAEC,,"DESCRIPTION
9""H X 11""W MIN 2",,,,,,,2,$7.00,,,,,,PineCreek400,PineCreek160,https://www.shoppinecreek.com/merchant2/graphics/00000001/2/Xmas%20pillow%20WEB.jpg,Xmas%20pillow%20WEB.jpg,,,PineCreek800,Xmas%20pillow%20WEB.jpg,
SNOWFLAKE ORNAMENT WOODEN *NEW* AVAIL JULY 2024,RAC-001,,"DESCRIPTION
4""W X 4""H MIN 12",,,,,,,12,$3.00,,,,,,PineCreek400,PineCreek160,https://www.shoppinecreek.com/merchant2/graphics/00000001/2/Wooden%20Snowflake%20WEB.jpg,Wooden%20Snowflake%20WEB.jpg,,,PineCreek800,Wooden%20Snowflake%20WEB.jpg,
TREE ORNAMENT WOODEN *NEW* AVAIL JULY 2024,RAC-002,,"DESCRIPTION
4""W X 5""H MIN 12",,,,,,,12,$3.00,,,,,,PineCreek400,PineCreek160,https://www.shoppinecreek.com/merchant2/graphics/00000001/2/Wooden%20Tree%20WEB.jpg,Wooden%20Tree%20WEB.jpg,,,PineCreek800,Wooden%20Tree%20WEB.jpg,
"YORKTOWN WEAVE BLUE/TAN/CRANBERRY TWIN BED COVER 78"" X 96""",RQ3BTW,,"DESCRIPTION
78"" X 96"" MIN 1",,,,,,,1,$45.00,,,,,,PineCreek400,PineCreek160,https://www.shoppinecreek.com/merchant2/graphics/00000001/RQ3B%20WEB.jpg,RQ3B%20WEB.jpg,,,PineCreek800,RQ3B%20WEB.jpg,
SMITHFIELD MUSTARD/PUMPKIN/BLACK PLACEMAT *NEW* AVAIL JUNE 2024,RQ101MPKM,,"DESCRIPTION
14"" X 18"" MIN 4",,,,,,,4,$2.75,,,,,,PineCreek400,PineCreek160,https://www.shoppinecreek.com/merchant2/graphics/00000001/2/RQ101MP%20WEB.jpg,RQ101MP%20WEB.jpg,,,PineCreek800,RQ101MP%20WEB.jpg,
"SMITHFIELD RED/BLUE/TAN 52"" TABLE SQUARE *NEW* AVAIL JAN 2024",RQ101RBTS,,"DESCRIPTION
52"" X 52"" MIN 2",,,,,,,2,$19.50,,,,,,PineCreek400,PineCreek160,https://www.shoppinecreek.com/merchant2/graphics/00000001/2/RQ101RB%20SMITHFIELD%20WEB.jpg,RQ101RB%20SMITHFIELD%20WEB.jpg,,,PineCreek800,RQ101RB%20SMITHFIELD%20WEB.jpg,
SMITHFIELD RED/BLUE/TAN THROW *NEW* AVAIL JAN 2024,RQ101RBT,,"DESCRIPTION
52"" X 74"" MIN 2",,,,,,,2,$29.00,,,,,,PineCreek400,PineCreek160,https://www.shoppinecreek.com/merchant2/graphics/00000001/2/RQ101RB%20SMITHFIELD%20WEB.jpg,RQ101RB%20SMITHFIELD%20WEB.jpg,,,PineCreek800,RQ101RB%20SMITHFIELD%20WEB.jpg,
SMITHFIELD RED/BLUE/TAN PLACE MAT *NEW* AVAIL JAN 2024,RQ101RBKM,,"DESCRIPTION
14"" X 18"" MIN 4",,,,,,,4,$2.75,,,,,,PineCreek400,PineCreek160,https://www.shoppinecreek.com/merchant2/graphics/00000001/2/RQ101RB%20SMITHFIELD%20WEB.jpg,RQ101RB%20SMITHFIELD%20WEB.jpg,,,PineCreek800,RQ101RB%20SMITHFIELD%20WEB.jpg,
"SARATOGA RED/TAN 52"" TABLE SQUARE *NEW* AVAIL JAN 2024",RQ102RTS,,"DESCRIPTION
52"" X 52"" MIN 2",,,,,,,2,$19.50,,,,,,PineCreek400,PineCreek160,https://www.shoppinecreek.com/merchant2/graphics/00000001/2/RQ102R%20SARATOGA%20RED%20WEB.jpg,RQ102R%20SARATOGA%20RED%20WEB.jpg,,,PineCreek800,RQ102R%20SARATOGA%20RED%20WEB.jpg,
SARATOGA RED/TAN THROW *NEW* AVAIL JAN 2024,RQ102RT,,"DESCRIPTION
52"" X 74"" MIN 2",,,,,,,2,$29.00,,,,,,PineCreek400,PineCreek160,https://www.shoppinecreek.com/merchant2/graphics/00000001/2/RQ102R%20SARATOGA%20RED%20WEB.jpg,RQ102R%20SARATOGA%20RED%20WEB.jpg,,,PineCreek800,RQ102R%20SARATOGA%20RED%20WEB.jpg,
SARATOGA RED/TAN PLACEMAT *NEW* AVAIL JAN 2024,RQ102RKM,,"DESCRIPTION
14"" X 18"" MIN 4",,,,,,,4,$2.75,,,,,,PineCreek400,PineCreek160,https://www.shoppinecreek.com/merchant2/graphics/00000001/2/RQ102R%20SARATOGA%20RED%20WEB.jpg,RQ102R%20SARATOGA%20RED%20WEB.jpg,,,PineCreek800,RQ102R%20SARATOGA%20RED%20WEB.jpg,
"SARATOGA BLACK/TAN 52"" TABLE SQUARE *NEW* AVAIL JAN 2024",RQ102BTS,,"DESCRIPTION
52"" X 52"" MIN 2",,,,,,,2,$19.50,,,,,,PineCreek400,PineCreek160,https://www.shoppinecreek.com/merchant2/graphics/00000001/2/RQ102B%20WEB%20CORRECT.jpg,RQ102B%20WEB%20CORRECT.jpg,,,PineCreek800,RQ102B%20WEB%20CORRECT.jpg,
SARATOGA BLACK/TAN THROW *NEW* AVAIL JAN 2024,RQ102BT,,"DESCRIPTION
52"" X 74"" MIN 2",,,,,,,1,$29.00,,,,,,PineCreek400,PineCreek160,https://www.shoppinecreek.com/merchant2/graphics/00000001/2/RQ102B%20SARATOGA%20BLACK%20WEB_461x600.jpg,RQ102B%20SARATOGA%20BLACK%20WEB_461x600.jpg,,,PineCreek800,RQ102B%20SARATOGA%20BLACK%20WEB_461x600.jpg,
"FREEPORT RED/BLUE/TAN 52"" TABLE SQUARE *NEW* AVAIL JAN 2024",RQ103RBTS,,"DESCRIPTION
52"" X 52"" MIN 2",,,,,,,2,$19.50,,,,,,PineCreek400,PineCreek160,https://www.shoppinecreek.com/merchant2/graphics/00000001/2/RQ103RB%20FREEPORT%20WEB.jpg,RQ103RB%20FREEPORT%20WEB.jpg,,,PineCreek800,RQ103RB%20FREEPORT%20WEB.jpg,
FREEPORT RED/BLUE/TAN THROW *NEW* AVAIL JAN 2024,RQ103RBT,,"DESCRIPTION
52"" X 74"" MIN 2",,,,,,,2,$29.00,,,,,,PineCreek400,PineCreek160,https://www.shoppinecreek.com/merchant2/graphics/00000001/2/RQ103RB%20FREEPORT%20WEB.jpg,RQ103RB%20FREEPORT%20WEB.jpg,,,PineCreek800,RQ103RB%20FREEPORT%20WEB.jpg,
