Felted Christmas Cardinal Ornament,HBY5056,|(All) Christmas Products,,,,,,4.75inH,,6.00,4.25,12.00,3.95,18.00,3.60,6.00,brightideas400,brightideas160,hby5056.jpg,hby5056.jpg,8.10112E+11,,brightideas800,hby5056.jpg,,
Christmas Plaid Bird Clip Ornament 2 Asstd,SHN5109,|(All) Christmas Products,,,,,,1.5inH,,12.00,1.50,24.00,1.39,48.00,1.28,12.00,brightideas400,brightideas160,shn5109.jpg,shn5109.jpg,8.10112E+11,,brightideas800,shn5109.jpg,,
Snowball Trees in Woodland Box w/LED Lights SPECIAL BUY! Original Price $75.00,JDH5079,|(All) Christmas Products,,,,,,22inH,,1.00,41.99,,,,,1.00,brightideas400,brightideas160,jdh5079.jpg,jdh5079.jpg,8.10112E+11,,brightideas800,jdh5079.jpg,,
Christmas Star & Polka Dot Sitting Gnome,ADC5158,|(All) Christmas Products,,,,,,21.5inH,,2.00,11.99,,,,,2.00,brightideas400,brightideas160,adc5158.jpg,adc5158.jpg,8.10112E+11,,brightideas800,adc5158.jpg,,
Christmas Star & Polka Dot Gnome w/Dangle Legs,ADC5159,|(All) Christmas Products,,,,,,24inH,,2.00,10.95,6.00,10.13,12.00,9.31,2.00,brightideas400,brightideas160,adc5159.jpg,adc5159.jpg,8.10112E+11,,brightideas800,adc5159.jpg,,
 Nordic Brown Sitting Winter Sloth,ADC5154,|(All) Christmas Products,,,,,,16inH,,2.00,19.95,4.00,18.45,6.00,16.96,2.00,brightideas400,brightideas160,adc5154.jpg,adc5154.jpg,8.10112E+11,,brightideas800,adc5154.jpg,,
"Nordic Plaid & Stripe Mini Gnome, 2 Asstd.",ADC5155,|(All) Christmas Products,,,,,,8inH,,12.00,4.60,24.00,4.26,48.00,3.91,12.00,brightideas400,brightideas160,adc5155.jpg,adc5155.jpg,8.10112E+11,,brightideas800,adc5155.jpg,,
 Nordic Brown Winter Gnome w/Dangle Legs,ADC5156,|(All) Christmas Products,,,,,,20.5inH,,4.00,10.75,6.00,9.94,12.00,9.14,4.00,brightideas400,brightideas160,adc5156.jpg,adc5156.jpg,8.10112E+11,,brightideas800,adc5156.jpg,,
Fuzzy Leopard Print Gnome,ADC5157,|(All) Christmas Products,,,,,,18inH,,2.00,11.95,4.00,11.05,6.00,10.16,2.00,brightideas400,brightideas160,adc5157.jpg,adc5157.jpg,8.10112E+11,,brightideas800,adc5157.jpg,,
Nordic Red/Gray Christmas Skiing Yeti,ADC5150,|(All) Christmas Products,,,,,,8inH,,4.00,12.50,6.00,11.56,12.00,10.63,4.00,brightideas400,brightideas160,adc5150.jpg,adc5150.jpg,8.10112E+11,,brightideas800,adc5150.jpg,,
Nordic Red/Gray Top Hat Bear,ADC5151,|(All) Christmas Products,,,,,,12.5inH,,4.00,11.95,6.00,11.05,12.00,10.16,4.00,brightideas400,brightideas160,adc5151.jpg,adc5151.jpg,8.10112E+11,,brightideas800,adc5151.jpg,,
Green Christmas Sweater Sitting Reindeer,ADC5152,|(All) Christmas Products,,,,,,9inH,,4.00,10.50,6.00,9.71,12.00,8.93,4.00,brightideas400,brightideas160,adc5152.jpg,adc5152.jpg,8.10112E+11,,brightideas800,adc5152.jpg,,
Fuzzy Earmuff Standing Snowman,ADC5153,|(All) Christmas Products,,,,,,9inH,,4.00,9.85,6.00,9.11,12.00,8.37,4.00,brightideas400,brightideas160,adc5153.jpg,adc5153.jpg,8.10112E+11,,brightideas800,adc5153.jpg,,
Snowy Glittered Boxwood & Berry Pick,FDC5089,|(All) Christmas Products,,,,,,19inH,,12.00,3.25,24.00,3.00,48.00,2.75,12.00,brightideas400,brightideas160,fdc5089.jpg,fdc5089.jpg,8.10112E+11,,brightideas800,fdc5089.jpg,,
Snowy Red Berry Pick,FDC5088,|(All) Christmas Products,,,,,,16inH,,12.00,2.15,24.00,1.99,48.00,1.83,12.00,brightideas400,brightideas160,fdc5088.jpg,fdc5088.jpg,8.10112E+11,,brightideas800,fdc5088.jpg,,
Standing Red Santa Gnome,ZOE5179,|(All) Christmas Products,,,,,,20.5inH,,4.00,8.05,8.00,7.45,16.00,6.84,4.00,brightideas400,brightideas160,zoe5179.jpg,zoe5179.jpg,8.10112E+11,,brightideas800,zoe5179.jpg,,
"Felted Christmas Cocoa Mug Ornament, 2 Asstd.",ADC5169,|(All) Christmas Products,,,,,,4.75inH,,12.00,1.05,24.00,0.97,48.00,0.89,12.00,brightideas400,brightideas160,adc5169.jpg,adc5169.jpg,8.10112E+11,,brightideas800,adc5169.jpg,,
Felted Candy Cane Ornament,ADC5168,|(All) Christmas Products,,,,,,3inH,,12.00,0.90,24.00,0.83,48.00,0.77,12.00,brightideas400,brightideas160,adc5168.jpg,adc5168.jpg,8.10112E+11,,brightideas800,adc5168.jpg,,
"Mr. & Mrs. Nordic Christmas Sweater Extendable Gnome, 2 Asstd. - SPECIAL BUY! Original Price $47.99",ADC5161,|(All) Christmas Products,,,,,,33inH,,2.00,33.99,,,,,2.00,brightideas400,brightideas160,adc5161.jpg,adc5161.jpg,8.10112E+11,,brightideas800,adc5161.jpg,,
Christmas Star & Polka Dot Bottle Topper Gnome - SPECIAL BUY! Original Price $6.55,ADC5160,|(All) Christmas Products,,,,,,21inH,,6.00,4.99,,,,,6.00,brightideas400,brightideas160,adc5160.jpg,adc5160.jpg,8.10112E+11,,brightideas800,adc5160.jpg,,
Standing Snowman w/ Christmas Top Hat,ADC5163,|(All) Christmas Products,,,,,,15inH,,2.00,13.95,4.00,12.90,6.00,11.86,2.00,brightideas400,brightideas160,adc5163.jpg,adc5163.jpg,8.10112E+11,,brightideas800,adc5163.jpg,,
Nordic Red/Gray Gnome w/Trendy Shoes,ADC5162,|(All) Christmas Products,,,,,,15inH,,2.00,12.50,6.00,11.56,12.00,10.63,2.00,brightideas400,brightideas160,adc5162.jpg,adc5162.jpg,8.10112E+11,,brightideas800,adc5162.jpg,,
Nordic Christmas Plaid Snow Girl w/Extendable Legs - SPECIAL BUY! Original Price $30.80,ADC5165,|(All) Christmas Products,,,,,,21inH,,2.00,23.99,,,,,2.00,brightideas400,brightideas160,adc5165.jpg,adc5165.jpg,8.10112E+11,,brightideas800,adc5165.jpg,,
Fuzzy Brown Nordic Sitting Sloth ,ADC5164,|(All) Christmas Products,,,,,,11inH,,2.00,13.95,6.00,12.90,12.00,11.86,2.00,brightideas400,brightideas160,adc5164.jpg,adc5164.jpg,8.10112E+11,,brightideas800,adc5164.jpg,,
"Mr. & Mrs. Mini Christmas Heart Gnome Ornament, 2 Asstd.",ADC5167,|(All) Christmas Products,,,,,,3inH,,12.00,1.25,24.00,1.16,48.00,1.06,12.00,brightideas400,brightideas160,adc5167.jpg,adc5167.jpg,8.10112E+11,,brightideas800,adc5167.jpg,,
Nordic Christmas Stack of Gnomes,ADC5166,|(All) Christmas Products,,,,,,28inH,,2.00,27.95,4.00,25.85,6.00,23.76,2.00,brightideas400,brightideas160,adc5166.jpg,adc5166.jpg,8.10112E+11,,brightideas800,adc5166.jpg,,
Glittered Pine Tree with Burlap Base,FDC5098,|(All) Christmas Products,,,,,,15inH,,2.00,7.50,4.00,6.95,6.00,6.40,2.00,brightideas400,brightideas160,fdc5098.jpg,fdc5098.jpg,8.10112E+11,,brightideas800,fdc5098.jpg,,
Glittered Pine Tree with Burlap Base,FDC5099,|(All) Christmas Products,,,,,,12inH,,2.00,4.95,4.00,4.58,6.00,4.21,2.00,brightideas400,brightideas160,fdc5099.jpg,fdc5099.jpg,8.10112E+11,,brightideas800,fdc5099.jpg,,
Christmas Poinsettias in Burlap Base,FDC5092,|(All) Christmas Products,,,,,,8inH,,6.00,4.00,12.00,3.70,24.00,3.40,6.00,brightideas400,brightideas160,fdc5092.jpg,fdc5092.jpg,8.10112E+11,,brightideas800,fdc5092.jpg,,
Snowball Glittered Wreath,FDC5090,|(All) Christmas Products,,,,,,20inH,,2.00,18.95,4.00,17.55,8.00,16.10,2.00,brightideas400,brightideas160,fdc5090.jpg,fdc5090.jpg,8.10112E+11,,brightideas800,fdc5090.jpg,,
2 Asst. Dangle Leg Plush Big Head Snowman,ADC2633,|(All) Christmas Products,,,,,,11inH,,4.00,12.95,8.00,12.00,16.00,11.00,4.00,brightideas400,brightideas160,adc2633.jpg,adc2633.jpg,8.44435E+11,,brightideas800,adc2633.jpg,,
Sitting Fuzzy Plush Moose,ZOE2028,|(All) Christmas Products,,,,,,17.15inH,,2.00,13.00,4.00,12.03,8.00,11.05,2.00,brightideas400,brightideas160,zoe2028.jpg,zoe2028.jpg,8.44435E+11,,brightideas800,zoe2028.jpg,,
Nordic Brown Winter Party Mouse,ADC5174,|(All) Christmas Products,,,,,,12.5,,6.00,9.95,12.00,9.20,24.00,8.46,6.00,brightideas400,brightideas160,adc5174.jpg,adc5174.jpg,8.10112E+11,,brightideas800,adc5174.jpg,,
Angel Snowman w/Halo,ADC5175,|(All) Christmas Products,,,,,,12,,2.00,10.85,6.00,10.04,12.00,9.22,2.00,brightideas400,brightideas160,adc5175.jpg,adc5175.jpg,8.10112E+11,,brightideas800,adc5175.jpg,,
"Mr. & Mrs. Mini Ivory Heart Gnome Ornament, 2 Asstd.",ADC5172,|(All) Christmas Products,,,,,,4.75inH,,12.00,1.50,24.00,1.39,48.00,1.28,12.00,brightideas400,brightideas160,adc5172.jpg,adc5172.jpg,8.10112E+11,,brightideas800,adc5172.jpg,,
" Mini Red & Gray Knit Hat Gnome, 2 Asstd.",ADC5173,|(All) Christmas Products,,,,,,3inH,,12.00,1.35,24.00,1.25,48.00,1.15,12.00,brightideas400,brightideas160,adc5173.jpg,adc5173.jpg,8.10112E+11,,brightideas800,adc5173.jpg,,
Felted Mushroom Ornament,ADC5170,|(All) Christmas Products,,,,,,2.5inH,,12.00,1.25,24.00,1.16,48.00,1.06,12.00,brightideas400,brightideas160,adc5170.jpg,adc5170.jpg,8.10112E+11,,brightideas800,adc5170.jpg,,
Felted Mini Red Hat Gnome,ADC5171,|(All) Christmas Products,,,,,,3inH,,12.00,1.10,24.00,1.02,48.00,0.94,12.00,brightideas400,brightideas160,adc5171.jpg,adc5171.jpg,8.10112E+11,,brightideas800,adc5171.jpg,,
Star Cutout Moose Scene w/LED Lights,RJA5193,|(All) Christmas Products,,,,,,11inH,,2.00,12.25,4.00,11.33,6.00,10.41,2.00,brightideas400,brightideas160,rja5193.jpg,rja5193.jpg,8.10112E+11,,brightideas800,rja5193.jpg,,
Frosted Pine Wreath,RJA5191,|(All) Christmas Products,,,,,,17inD,,2.00,12.25,4.00,11.33,16.00,10.41,2.00,brightideas400,brightideas160,rja5191.jpg,rja5191.jpg,8.10112E+11,,brightideas800,rja5191.jpg,,
Birch Wood Snowman Christmas  Ornament,SHN5119,|(All) Christmas Products,,,,,,4inH,,16.00,2.10,32.00,1.94,64.00,1.79,16.00,brightideas400,brightideas160,shn5119.jpg,shn5119.jpg,8.10112E+11,,brightideas800,shn5119.jpg,,
Woodland Snowy Pine Cone Tree Large,SHN5118,|(All) Christmas Products,,,,,,22inH,,1.00,12.75,3.00,11.79,6.00,10.84,1.00,brightideas400,brightideas160,shn5118.jpg,shn5118.jpg,8.10112E+11,,brightideas800,shn5118.jpg,,
"White Yarn Christmas Tree w/LED Lights, Large",SHN5111,|(All) Christmas Products,,,,,,17.5inH,,4.00,13.50,8.00,12.49,12.00,11.48,4.00,brightideas400,brightideas160,shn5111.jpg,shn5111.jpg,8.10112E+11,,brightideas800,shn5111.jpg,,
Christmas Cardinal Glittered Bird Clip Ornament 2 Asstd,SHN5110,|(All) Christmas Products,,,,,,2inH,,12.00,1.50,24.00,1.39,48.00,1.28,12.00,brightideas400,brightideas160,shn5110.jpg,shn5110.jpg,8.10112E+11,,brightideas800,shn5110.jpg,,
Woodland Snowy Pine Cone Tree Small,SHN5117,|(All) Christmas Products,,,,,,16inH,,2.00,8.95,4.00,8.28,6.00,7.61,2.00,brightideas400,brightideas160,shn5117.jpg,shn5117.jpg,8.10112E+11,,brightideas800,shn5117.jpg,,
Christmas Woodland Pine Cone Tree Large,SHN5116,|(All) Christmas Products,,,,,,22inH,,1.00,12.75,3.00,11.79,6.00,10.84,1.00,brightideas400,brightideas160,shn5116.jpg,shn5116.jpg,8.10112E+11,,brightideas800,shn5116.jpg,,
Christmas Woodland Pine Cone Tree Small,SHN5115,|(All) Christmas Products,,,,,,16inH,,2.00,8.95,4.00,8.28,6.00,7.61,2.00,brightideas400,brightideas160,shn5115.jpg,shn5115.jpg,8.10112E+11,,brightideas800,shn5115.jpg,,
Red Sequin Gnome Pinecone Ornament,SHN5114,|(All) Christmas Products,,,,,,11.5inH,,12.00,5.50,24.00,5.09,48.00,4.68,12.00,brightideas400,brightideas160,shn5114.jpg,shn5114.jpg,8.10112E+11,,brightideas800,shn5114.jpg,,
Star Cutout Winter Home Scene w/LED Lights,RJA5192,|(All) Christmas Products,,,,,,9.5inH,,2.00,14.95,4.00,13.83,8.00,12.71,2.00,brightideas400,brightideas160,rja5192.jpg,rja5192.jpg,8.10112E+11,,brightideas800,rja5192.jpg,,
Snowy Branch & Pinecone Pick,RJA5189,|(All) Christmas Products,,,,,,13inH,,24.00,1.65,48.00,1.53,96.00,1.40,24.00,brightideas400,brightideas160,rja5189.jpg,rja5189.jpg,8.10112E+11,,brightideas800,rja5189.jpg,,
2 Asst Santa Gnome Bottle Topper,ZOE3028,|(All) Christmas Products,,,,,,13inH,,6.00,5.00,12.00,4.65,24.00,4.25,6.00,brightideas400,brightideas160,zoe3028rv.jpg,zoe3028rv.jpg,8.44435E+11,,brightideas800,zoe3028rv.jpg,,
Cozy Winter Owl Ornament,ZOE4274,|(All) Christmas Products,,,,,,4.5inH,,32.00,4.00,64.00,3.70,128.00,3.40,32.00,brightideas400,brightideas160,zoe4274.jpg,zoe4274.jpg,8.44435E+11,,brightideas800,zoe4274.jpg,,
Nordic Gnome Red Felted Bottle Topper,HBY5137,|(All) Christmas Products,,,,,,13inH,,8.00,5.25,16.00,4.86,32.00,4.46,8.00,brightideas400,brightideas160,hby5137.jpg,hby5137.jpg,8.10112E+11,,brightideas800,hby5137.jpg,,
Christmas Tree Puffer Mouse Felted Ornament ,HBY5136,|(All) Christmas Products,,,,,,6inH,,6.00,5.45,12.00,5.04,24.00,4.63,6.00,brightideas400,brightideas160,hby5136.jpg,hby5136.jpg,8.10112E+11,,brightideas800,hby5136.jpg,,
Angel Mouse Felted Ornament,HBY5135,|(All) Christmas Products,,,,,,5.5inH,,6.00,5.35,12.00,4.95,24.00,4.55,6.00,brightideas400,brightideas160,hby5135.jpg,hby5135.jpg,8.10112E+11,,brightideas800,hby5135.jpg,,
Fishing Snowman Felted Ornament,HBY5134,|(All) Christmas Products,,,,,,6inH,,6.00,5.70,12.00,5.27,24.00,4.85,6.00,brightideas400,brightideas160,hby5134.jpg,hby5134.jpg,8.10112E+11,,brightideas800,hby5134.jpg,,
Lumberjack Felted Ornament,HBY5133,|(All) Christmas Products,,,,,,6.5inH,,6.00,5.80,12.00,5.37,24.00,4.93,6.00,brightideas400,brightideas160,hby5133.jpg,hby5133.jpg,8.10112E+11,,brightideas800,hby5133.jpg,,
Merry Christmas Puffer Mouse Felted Ornament ,HBY5132,|(All) Christmas Products,,,,,,6.5inH,,6.00,5.95,12.00,5.50,24.00,5.06,6.00,brightideas400,brightideas160,hby5132.jpg,hby5132.jpg,8.10112E+11,,brightideas800,hby5132.jpg,,
Beach Snowman Felted Ornament,HBY5130,|(All) Christmas Products,,,,,,4inH,,6.00,4.95,12.00,4.58,24.00,4.21,6.00,brightideas400,brightideas160,hby5130.jpg,hby5130.jpg,8.10112E+11,,brightideas800,hby5130.jpg,,
Coffee Mug Mouse Felted Ornament,HBY5139,|(All) Christmas Products,,,,,,5inH,,6.00,5.25,12.00,4.86,24.00,4.46,6.00,brightideas400,brightideas160,hby5139.jpg,hby5139.jpg,8.10112E+11,,brightideas800,hby5139.jpg,,
Santa Christmas Sweater Felted Ornament,HBY5138,|(All) Christmas Products,,,,,,4.5inH,,12.00,3.25,24.00,3.00,48.00,2.75,12.00,brightideas400,brightideas160,hby5138.jpg,hby5138.jpg,8.10112E+11,,brightideas800,hby5138.jpg,,
Paper Wrapped Mini Christmas Tree 3 Asstd,FDC5100,|(All) Christmas Products,,,,,,7.5inH,,12.00,3.75,24.00,3.47,48.00,3.19,12.00,brightideas400,brightideas160,fdc5100.jpg,fdc5100.jpg,8.10112E+11,,brightideas800,fdc5100.jpg,,
Buzzing Gnome Bee w/ Dangle Legs,ADC4003,|(All) Spring & Easter Products,,,,,1,,,6.00,9.95,12.00,9.20,18.00,8.46,6.00,brightideas400,brightideas160,adc4003.jpg,adc4003.jpg,8.44435E+11,,brightideas800,adc4003.jpg,,
"Gingham Waffle Bunny Gnome, 3 Asstd.",ZOE5023,|(All) Spring & Easter Products,,,,,1,14inH,,3.00,11.25,6.00,10.41,12.00,9.56,3.00,brightideas400,brightideas160,zoe5023.jpg,zoe5023.jpg,8.10112E+11,,brightideas800,zoe5023.jpg,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
,,Miscellaneous,,,,,,,,,,,,,,,,,,,,,,,,
