"SMALL RICE BERRY CANDLE RING, 3IN DIA (1.5IN DIA RIM), HW, RED, HUNTER GREEN",2445RE-HGR,All KMI Products View|Rice Berry|Candle Rings|,,Currently In stock,,,,3 Inches,,12,1.2,24,1.02,240,0.84,12,KMI400,KMI160,2445RE-HGR.jpg,2445RE-HGR.jpg,,,KMI800,2445RE-HGR.jpg,,
"SMALL RICE BERRY CANDLE RING, 3IN DIA (1.5IN DIA RIM), HW, RED, HUNTER GREEN, WHITE",2445RE-HGR-WH,All KMI Products View|Rice Berry|Candle Rings|,,Currently In stock,,,,3 Inches,,12,1.2,24,1.02,240,0.84,12,KMI400,KMI160,2445RE-HGR-WH.jpg,2445RE-HGR-WH.jpg,,,KMI800,2445RE-HGR-WH.jpg,,
"SMALL RICE BERRY CANDLE RING, 3IN DIA (1.5INDIA RIM), HW, RED, TAN",2445RE-TA,All KMI Products View|Rice Berry|Candle Rings|,,Currently In stock,,,,3 Inches,,12,1.2,24,1.02,240,0.84,12,KMI400,KMI160,2445RE_TA_50dcc6c13f63b.jpg,2445RE_TA_50dcc6c13f63b.jpg,,,KMI800,2445RE_TA_50dcc6c13f63b.jpg,,
"SMALL RICE BERRY CANDLE RING, 3IN DIA (1.5IN DIA RIM), HW, RED, WHITE",2445RE-WH,All KMI Products View|Rice Berry|Candle Rings|,,Currently In stock,,,,3 Inches,,12,1.2,24,1.02,240,0.84,12,KMI400,KMI160,2445RE_WH_4eb3141b56894.jpg,2445RE_WH_4eb3141b56894.jpg,,,KMI800,2445RE_WH_4eb3141b56894.jpg,,
"SMALL RICE BERRY CANDLE RING, 3IN DIA (1.5INDIA RIM), HW, SAGE, PEACH, MAUVE",2445SG-PE-MA,All KMI Products View|Rice Berry|Candle Rings|,,Currently In stock,,,,3 Inches,,12,1.2,24,1.02,240,0.84,12,KMI400,KMI160,2445SG_PE_MA_50dcc6dba77b1.jpg,2445SG_PE_MA_50dcc6dba77b1.jpg,,,KMI800,2445SG_PE_MA_50dcc6dba77b1.jpg,,
"SMALL RICE BERRY CANDLE RING, 3IN DIA (1.5INDIA RIM), HW, TAN",2445TA,All KMI Products View|Rice Berry|Candle Rings|,,Currently In stock,,,,3 Inches,,12,1.2,24,1.02,240,0.84,12,KMI400,KMI160,2445TA.jpg,2445TA.jpg,,,KMI800,2445TA.jpg,,
"SMALL RICE BERRY CANDLE RING, 3IN DIA (1.5IN DIA RIM), HW, WILLIAMSBURG BLUE, CREAM",2445WBL-CR,All KMI Products View|Rice Berry|Candle Rings|,,Currently In stock,,,,3 Inches,,12,1.2,24,1.02,240,0.84,12,KMI400,KMI160,2445WBL_CR_5000770fa286d.jpg,2445WBL_CR_5000770fa286d.jpg,,,KMI800,2445WBL_CR_5000770fa286d.jpg,,
"SMALL RICE BERRY CANDLE RING, 3IN DIA (1.5IN DIA RIM), HW, YELLOW",2445YE,All KMI Products View|Rice Berry|Candle Rings|,,Currently In stock,,,,3 Inches,,12,1.2,24,1.02,240,0.84,12,KMI400,KMI160,2445YE.jpg,2445YE.jpg,,,KMI800,2445YE.jpg,,
"SMALL RICE BERRY CANDLE RING, 3IN DIA (1.5INDIA RIM), HW, YELLOW, LIGHT YELLOW",2445YE-LTYE,All KMI Products View|Rice Berry|Candle Rings|,,Out of stock,,,, ,,12,1.2,24,1.02,240,0.84,12,KMI400,KMI160,2445YE_LTYE_50dcc716378d5.jpg,2445YE_LTYE_50dcc716378d5.jpg,,,KMI800,2445YE_LTYE_50dcc716378d5.jpg,,
"SMALL MICRO BEADED RICE BERRY CANDLE RING, 3IN DIA (1.5INDIA RIM), HW, APPLE GREEN, CREAM",3535AGR-CR,All KMI Products View|Rice Berry|Candle Rings|,,Out of stock,,,,3 Inches,,12,1.4,24,1.19,240,0.98,12,KMI400,KMI160,3535AGR-CR.jpg,3535AGR-CR.jpg,,,KMI800,3535AGR-CR.jpg,,
"SMALL MICRO BEADED RICE BERRY CANDLE RING, 3IN DIA (1.5IN DIA RIM), HW, BUTTERCREAM",3535BCR,All KMI Products View|Rice Berry|Candle Rings|,,Currently In stock,,,,3 Inches,,12,1.4,24,1.19,240,0.98,12,KMI400,KMI160,3535BCR_5036aee463d45.jpg,3535BCR_5036aee463d45.jpg,,,KMI800,3535BCR_5036aee463d45.jpg,,
"SMALL MICRO BEADED RICE BERRY CANDLE RING, 3IN DIA (1.5IN DIA RIM), HW, BURGUNDY",3535BU,All KMI Products View|Rice Berry|Candle Rings|,,Out of stock,,,,3 Inches,,12,1.4,24,1.19,240,0.98,12,KMI400,KMI160,3535BU.jpg,3535BU.jpg,,,KMI800,3535BU.jpg,,
"SMALL MICRO BEADED RICE BERRY CANDLE RING, 3IN DIA (1.5IN DIA RIM), HW, CREAM",3535CR,All KMI Products View|Rice Berry|Candle Rings|,,Out of stock,,,,3 Inches,,12,1.4,24,1.19,240,0.98,12,KMI400,KMI160,3535CR.jpg,3535CR.jpg,,,KMI800,3535CR.jpg,,
"SMALL MICRO BEADED RICE BERRY CANDLE RING, 3IN DIA (1.5INDIA RIM), HW, CREAM, BROWN, PLUM",3535CR-BR-PL,All KMI Products View|Rice Berry|Candle Rings|,,Currently In stock,,,,3 Inches,,12,1.4,24,1.19,240,0.98,12,KMI400,KMI160,3535CR_BR_PL_4fff3e620d1d4.jpg,3535CR_BR_PL_4fff3e620d1d4.jpg,,,KMI800,3535CR_BR_PL_4fff3e620d1d4.jpg,,
"SMALL MICRO BEADED RICE BERRY CANDLE RING, 3IN DIA (1.5IN DIA RIM), HW, CREAM, ORANGE",3535CR-OR,All KMI Products View|Rice Berry|Candle Rings|,,Currently In stock,,,,3 Inches,,12,1.4,24,1.19,240,0.98,12,KMI400,KMI160,3535CR_OR_5036af5cd0274.jpg,3535CR_OR_5036af5cd0274.jpg,,,KMI800,3535CR_OR_5036af5cd0274.jpg,,
"SMALL MICRO BEADED RICE BERRY CANDLE RING, 3IN DIA (1.5IN DIA RIM), HW, CREAM, ROSE, PINK",3535CR-RO-PI,All KMI Products View|Rice Berry|Candle Rings|,,Out of stock,,,,3 Inches,,12,1.4,24,1.19,240,0.98,12,KMI400,KMI160,3535CR-RO-PI.jpg,3535CR-RO-PI.jpg,,,KMI800,3535CR-RO-PI.jpg,,
"SMALL MICRO BEADED RICE BERRY CANDLE RING, 3IN DIA (1.5IN DIA RIM), HW, CREAM, YELLOW",3535CR-YE,All KMI Products View|Rice Berry|Candle Rings|,,Currently In stock,,,,3 Inches,,12,1.4,24,1.19,240,0.98,12,KMI400,KMI160,3535CR-YE.jpg,3535CR-YE.jpg,,,KMI800,3535CR-YE.jpg,,
"SMALL MICRO BEADED RICE BERRY CANDLE RING, 3IN DIA (1.5IN DIA RIM), HW, GREEN, MAUVE",3535GR-MA,All KMI Products View|Rice Berry|Candle Rings|,,Currently In stock,,,,3 Inches,,12,1.4,24,1.19,240,0.98,12,KMI400,KMI160,3535GR-MA.jpg,3535GR-MA.jpg,,,KMI800,3535GR-MA.jpg,,
"SMALL MICRO BEADED RICE BERRY CANDLE RING, 3IN DIA (1.5IN DIA RIM), HW, NAVY BLUE",3535NBL,All KMI Products View|Rice Berry|Candle Rings|,,Out of stock,,,,3 Inches,,12,1.4,24,1.19,240,0.98,12,KMI400,KMI160,3535NBL.jpg,3535NBL.jpg,,,KMI800,3535NBL.jpg,,
"SMALL MICRO BEADED RICE BERRY CANDLE RING, 3IN DIA (1.5INDIA RIM), HW, NAVY BLUE, CREAM",3535NBL-CR,All KMI Products View|Rice Berry|Candle Rings|,,Out of stock,,,,3 Inches,,12,1.4,24,1.19,240,0.98,12,KMI400,KMI160,3535NBL-CR.jpg,3535NBL-CR.jpg,,,KMI800,3535NBL-CR.jpg,,
"SMALL MICRO BEADED RICE BERRY CANDLE RING, 3IN DIA (1.5IN DIA RIM), HW, ORANGE",3535OR,All KMI Products View|Rice Berry|Candle Rings|,,Currently In stock,,,,3 Inches,,12,1.4,24,1.19,240,0.98,12,KMI400,KMI160,3535OR.jpg,3535OR.jpg,,,KMI800,3535OR.jpg,,
"SMALL MICRO BEADED RICE BERRY CANDLE RING, 3IN DIA (1.5IN DIA RIM), HW, ORANGE, YELLOW",3535OR-YE,All KMI Products View|Rice Berry|Candle Rings|,,Currently In stock,,,,3 Inches,,12,1.4,24,1.19,240,0.98,12,KMI400,KMI160,3535OR-YE.jpg,3535OR-YE.jpg,,,KMI800,3535OR-YE.jpg,,
"SMALL MICRO BEADED RICE BERRY CANDLE RING, 3IN DIA (1.5IN DIA RIM), HW, PINK",3535PI,All KMI Products View|Rice Berry|Candle Rings|,,Currently In stock,,,,3 Inches,,12,1.4,24,1.19,240,0.98,12,KMI400,KMI160,3535PI.jpg,3535PI.jpg,,,KMI800,3535PI.jpg,,
"SMALL MICRO BEADED RICE BERRY CANDLE RING, 3IN DIA (1.5IN DIA RIM), HW, PLUM",3535PL,All KMI Products View|Rice Berry|Candle Rings|,,Currently In stock,,,,3 Inches,,12,1.4,24,1.19,240,0.98,12,KMI400,KMI160,3535PL.jpg,3535PL.jpg,,,KMI800,3535PL.jpg,,
"SMALL MICRO BEADED RICE BERRY CANDLE RING, 3IN DIA (1.5IN DIA RIM), HW, PURPLE",3535PU,All KMI Products View|Rice Berry|Candle Rings|,,Currently In stock,,,,3 Inches,,12,1.4,24,1.19,240,0.98,12,KMI400,KMI160,3535PU.jpg,3535PU.jpg,,,KMI800,3535PU.jpg,,
"SMALL MICRO BEADED RICE BERRY CANDLE RING, 3IN DIA (1.5IN DIA RIM), HW, PURPLE, CREAM",3535PU-CR,All KMI Products View|Rice Berry|Candle Rings|,,Currently In stock,,,,3 Inches,,12,1.4,24,1.19,240,0.98,12,KMI400,KMI160,3535PU-CR.jpg,3535PU-CR.jpg,,,KMI800,3535PU-CR.jpg,,
"SMALL MICRO BEADED RICE BERRY CANDLE RING, 3IN DIA (1.5IN DIA RIM), HW, RED",3535RE,All KMI Products View|Rice Berry|Candle Rings|,,Out of stock,,,,3 Inches,,12,1.4,24,1.19,240,0.98,12,KMI400,KMI160,3535RE_50dcca18bb6f7.jpg,3535RE_50dcca18bb6f7.jpg,,,KMI800,3535RE_50dcca18bb6f7.jpg,,
"SMALL MICRO BEADED RICE BERRY CANDLE RING, 3IN DIA (1.5IN DIA RIM), HW, RED, BURGUNDY, HUNTER GREEN",3535RE-BU-HGR,All KMI Products View|Rice Berry|Candle Rings|,,Out of stock,,,,3 Inches,,12,1.4,24,1.19,240,0.98,12,KMI400,KMI160,3535RE-HGR-BU.jpg,3535RE-HGR-BU.jpg,,,KMI800,3535RE-HGR-BU.jpg,,
"SMALL MICRO BEADED RICE BERRY CANDLE RING, 3IN DIA (1.5IN DIA RIM), HW, RED, BURGUNDY, HUNTER, GREEN, WHITE",3535RE-BU-HGR-WH,All KMI Products View|Rice Berry|Candle Rings|,,Out of stock,,,,3 Inches,,12,1.4,24,1.19,240,0.98,12,KMI400,KMI160,3535RE-BU-WH.jpg,3535RE-BU-WH.jpg,,,KMI800,3535RE-BU-WH.jpg,,
"SMALL MICRO BEADED RICE BERRY CANDLE RING, 3IN DIA (1.5IN DIA RIM), HW, WHITE",3535WH,All KMI Products View|Rice Berry|Candle Rings|,,Out of stock,,,,3 Inches,,12,1.4,24,1.19,240,0.98,12,KMI400,KMI160,3535WH.jpg,3535WH.jpg,,,KMI800,3535WH.jpg,,
"SMALL MICRO BEADED RICE BERRY CANDLE RING, 3IN DIA (1.5IN DIA RIM), HW,YELLOW",3535YE,All KMI Products View|Rice Berry|Candle Rings|,,Currently In stock,,,,3 Inches,,12,1.4,24,1.19,240,0.98,12,KMI400,KMI160,3535YE.jpg,3535YE.jpg,,,KMI800,3535YE.jpg,,
"RICE BERRY CANDLE RING; 4.25IN, BLUE, CREAM",3808BL-CR,All KMI Products View|Rice Berry|Candle Rings|,,Currently In stock,,,,4.25 Inches,,6,2,12,1.7,120,1.4,6,KMI400,KMI160,3808BL_CR_5036b0ca63561.jpg,3808BL_CR_5036b0ca63561.jpg,,,KMI800,3808BL_CR_5036b0ca63561.jpg,,
"RICE BERRY CANDLE RING; 4.25IN, BURGUNDY",3808BU,All KMI Products View|Rice Berry|Candle Rings|,,Currently In stock,,,,4.25 Inches,,6,2,12,1.7,120,1.4,6,KMI400,KMI160,3808BU_4eb0107512c24.jpg,3808BU_4eb0107512c24.jpg,,,KMI800,3808BU_4eb0107512c24.jpg,,
"RICE BERRY CANDLE RING; 4.25IN, BURGUNDY, CREAM",3808BU-CR,All KMI Products View|Rice Berry|Candle Rings|,,Currently In stock,,,,4.25 Inches,,6,2,12,1.7,120,1.4,6,KMI400,KMI160,3808BU_CR_5036b0e7b2093.jpg,3808BU_CR_5036b0e7b2093.jpg,,,KMI800,3808BU_CR_5036b0e7b2093.jpg,,
"RICE BERRY CANDLE RING; 4.25IN, CREAM",3808CR,All KMI Products View|Rice Berry|Candle Rings|,,Out of stock,,,,4.25 Inches,,6,2,12,1.7,120,1.4,6,KMI400,KMI160,3808CR_5036b13c96938.jpg,3808CR_5036b13c96938.jpg,,,KMI800,3808CR_5036b13c96938.jpg,,
"RICE BERRY CANDLE RING WITH RUST STARS, 22 IN LENGTH (3.75 IN RIM), BURGUNDY",3960BU,All KMI Products View|Rice Berry|Candle Rings|,,Currently In stock,,,,22 Inches,,6,4,12,3.4,24,2.8,6,KMI400,KMI160,3960BU_4e25a8804e6a7.jpg,3960BU_4e25a8804e6a7.jpg,,,KMI800,3960BU_4e25a8804e6a7.jpg,,
"RICE BERRY CANDLE RING WITH METAL LEAVES AND WOOD BUTTONS, 22 IN LENGTH (3.75 IN RIM), BURGUNDY",3961BU,All KMI Products View|Rice Berry|Candle Rings|,,Currently In stock,,,,22 Inches,,6,4,12,3.4,24,2.8,6,KMI400,KMI160,3961BU_4e25a8af2c5b1.jpg,3961BU_4e25a8af2c5b1.jpg,,,KMI800,3961BU_4e25a8af2c5b1.jpg,,
"RICE BERRY CANDLE RING CENTERPIECE WITH RUST BELLS, 22 IN LENGTH (3.75 IN RIM), BURGUNDY, CREAM",3964BU-CR,All KMI Products View|Rice Berry|Candle Rings|,,Currently In stock,,,,,,6,4,12,3.4,24,2.8,6,KMI400,KMI160,3964BU_CR_52dd63caf02ab.jpg,3964BU_CR_52dd63caf02ab.jpg,,,KMI800,3964BU_CR_52dd63caf02ab.jpg,,
"RICE BERRY CANDLE RING CENTERPIECE WITH RUST BELLS, 22 IN LENGTH (3.75 IN RIM), BURGUNDY",3964BU-RU,All KMI Products View|Rice Berry|Candle Rings|,,Currently In stock,,,,,,6,4,12,3.4,24,2.8,6,KMI400,KMI160,3964BU_RU_4e25a8d48fb72.jpg,3964BU_RU_4e25a8d48fb72.jpg,,,KMI800,3964BU_RU_4e25a8d48fb72.jpg,,
"RICE BERRY CANDLE RING 7.5IN DIA (3.4IN RIM), HW, BURNT RED, BLUE, BUTTER, GREEN",4196BRE-BL-BT-GR,All KMI Products View|Rice Berry|Candle Rings|,,Currently In stock,,,,,,6,2.5,12,2.125,72,1.75,6,KMI400,KMI160,4196BRE_BL_BT_GR_52d8872c50648.jpg,4196BRE_BL_BT_GR_52d8872c50648.jpg,,,KMI800,4196BRE_BL_BT_GR_52d8872c50648.jpg,,
"RICE BERRY CANDLE RING 7.5IN DIA (3.5IN RIM), HW, CREAM",4196CR,All KMI Products View|Rice Berry|Candle Rings|,,Currently In stock,,,,7.5 Inches,,6,2.5,12,2.125,72,1.75,6,KMI400,KMI160,4196CR_5036b560860e4.jpg,4196CR_5036b560860e4.jpg,,,KMI800,4196CR_5036b560860e4.jpg,,
"RICE BERRY CANDLE RING 7.5IN DIA (3.5IN RIM), HW, GREEN, CREAM",4196GR-CR,All KMI Products View|Rice Berry|Candle Rings|,,Currently In stock,,,,7.5 Inches,,6,2.5,12,2.125,72,1.75,6,KMI400,KMI160,4196GR_CR_5036b595e6331.jpg,4196GR_CR_5036b595e6331.jpg,,,KMI800,4196GR_CR_5036b595e6331.jpg,,
"RICE BERRY CANDLE RING 7.5IN DIA (3.5IN RIM), HW, GREEN, CREAM, MUSTARD",4196GR-CR-MST,All KMI Products View|Rice Berry|Candle Rings|,,Currently In stock,,,,7.5 Inches,,6,2.5,12,2.125,72,1.75,6,KMI400,KMI160,4196GR_CR_MST_5036b5c9b670c.jpg,4196GR_CR_MST_5036b5c9b670c.jpg,,,KMI800,4196GR_CR_MST_5036b5c9b670c.jpg,,
"RICE BERRY CANDLE RING 7.5IN DIA (3.5IN RIM), HW, LIGHT GREEN, GREEN, CREAM",4196LTGR-GR-CR,All KMI Products View|Rice Berry|Candle Rings|,,Out of stock,,,,7.5 Inches,,6,2.5,12,2.125,72,1.75,6,KMI400,KMI160,4196LTGR_GR_CR_50db76a0445fe.jpg,4196LTGR_GR_CR_50db76a0445fe.jpg,,,KMI800,4196LTGR_GR_CR_50db76a0445fe.jpg,,
"RICE BERRY CANDLE RING 7.5IN DIA (3.5IN RIM), HW, PLUM, GREEN, MIXED WITH BUTTER CREAM AND MUSTARD",4196PL-GR-MX,All KMI Products View|Rice Berry|Candle Rings|,,Currently In stock,,,,7.5 Inches,,6,2.5,12,2.125,72,1.75,6,KMI400,KMI160,4196PL_GR_MX_5036b64a53afa.jpg,4196PL_GR_MX_5036b64a53afa.jpg,,,KMI800,4196PL_GR_MX_5036b64a53afa.jpg,,
"RICE BERRY CANDLE RING 7.5IN DIA (3.5IN RIM), HW, PLUM, SLATE BLUE, MIXED WITH CREAM AND MUSTARD",4196PL-SBL-MX,All KMI Products View|Rice Berry|Candle Rings|,,Currently In stock,,,,7.5 Inches,,6,2.5,12,2.125,72,1.75,6,KMI400,KMI160,4196PL_SBL_MX_5641119a17b59.jpg,4196PL_SBL_MX_5641119a17b59.jpg,,,KMI800,4196PL_SBL_MX_5641119a17b59.jpg,,
"RICE BERRY CANDLE RING 7.5IN DIA (3.5IN RIM), HW, RED",4196RE,All KMI Products View|Rice Berry|Candle Rings|,,Currently In stock,,,,7.5 Inches,,6,2.5,12,2.125,72,1.75,6,KMI400,KMI160,4196RE_5036b6a547292.jpg,4196RE_5036b6a547292.jpg,,,KMI800,4196RE_5036b6a547292.jpg,,
"RICE BERRY CANDLE RING 7.5IN DIA (3.5IN RIM), HW, SAGE, BURNT RED, MIXED",4196SG-BRE-MX,All KMI Products View|Rice Berry|Candle Rings|,,Currently In stock,,,,7.5 Inches,,6,2.5,12,2.125,72,1.75,6,KMI400,KMI160,4196SG_BRE_MX_5473a83da129a.jpg,4196SG_BRE_MX_5473a83da129a.jpg,,,KMI800,4196SG_BRE_MX_5473a83da129a.jpg,,
"RICE BERRY CANDLE RING 7.5IN DIA (3.4IN RIM), HW, SUNSET, ORANGE",4196SU-OR,All KMI Products View|Rice Berry|Candle Rings|,,Out of stock,,,,7.5 Inches,,6,2.5,12,2.125,72,1.75,6,KMI400,KMI160,4196SU_OR_5473a993c2ec2.jpg,4196SU_OR_5473a993c2ec2.jpg,,,KMI800,4196SU_OR_5473a993c2ec2.jpg,,
"1.5 IN CANDLE RING WITH 2 STARS; 115 BERRIES; RED, NAVY BLUE, CREAM",4263A RE-NBL-CR,All KMI Products View|Rice Berry|Candle Rings|,,Out of stock,,,,1.5 Inches,,6,1.20,24,1.02,288,0.84,6,KMI400,KMI160,4263A_RE_NBL_CR_50dcca9754d59.jpg,4263A_RE_NBL_CR_50dcca9754d59.jpg,,,KMI800,4263A_RE_NBL_CR_50dcca9754d59.jpg,,
"1.5 IN CANDLE RING; 115 BERRIES, APPLE GREEN, CREAM",4263AGR-CR,All KMI Products View|Rice Berry|Candle Rings|,,Currently In stock,,,,1.5 Inches,,6,1.00,24,0.85,288,0.70,6,KMI400,KMI160,4263AGR_CR_50dccab6cf536.jpg,4263AGR_CR_50dccab6cf536.jpg,,,KMI800,4263AGR_CR_50dccab6cf536.jpg,,
"1.5 IN CANDLE RING; 115 BERRIES, BLACK, TAN",4263BK-TA,All KMI Products View|Rice Berry|Candle Rings|,,Currently In stock,,,,1.5 Inches,,6,1,12,0.85,144,0.7,6,KMI400,KMI160,4263BK_TA_50dccad14f257.jpg,4263BK_TA_50dccad14f257.jpg,,,KMI800,4263BK_TA_50dccad14f257.jpg,,
"1.5 IN CANDLE RING; 115 BERRIES, GREEN, CREAM, PURPLE, MIXED",4263GR-CR-PU-MX,All KMI Products View|Rice Berry|Candle Rings|,,Currently In stock,,,,1.5 Inches,,6,1,12,0.85,144,0.7,6,KMI400,KMI160,4263GR_CR_PU_MX_50dccaf30c4c6.jpg,4263GR_CR_PU_MX_50dccaf30c4c6.jpg,,,KMI800,4263GR_CR_PU_MX_50dccaf30c4c6.jpg,,
"1.5 IN CANDLE RING; 115 BERRIES, WILLIAMSBURG BLUE, CREAM",4263WBL-CR,All KMI Products View|Rice Berry|Candle Rings|,,Currently In stock,,,,1.5 Inches,,6,1,12,0.85,144,0.7,6,KMI400,KMI160,4263WBL_CR_50dcccd3da1ca.jpg,4263WBL_CR_50dcccd3da1ca.jpg,,,KMI800,4263WBL_CR_50dcccd3da1ca.jpg,,
"BIG AND SMALL RICE BERRY CANDLE RING, 3 IN RIM, BURGUNDY",4304BU,All KMI Products View|Rice Berry|Candle Rings|,,Currently In stock,,,,3 Inches,,6,1.5,12,1.275,144,1.05,6,KMI400,KMI160,4304BU_503684b0b1626.jpg,4304BU_503684b0b1626.jpg,,,KMI800,4304BU_503684b0b1626.jpg,,
"BIG AND SMALL RICE BERRY CANDLE RING, 3 IN RIM, BURGUNDY, CREAM",4304BU-CR,All KMI Products View|Rice Berry|Candle Rings|,,Currently In stock,,,,3 Inches,,6,1.5,12,1.275,144,1.05,6,KMI400,KMI160,4304BU_CR_50f5abe5bfac0.jpg,4304BU_CR_50f5abe5bfac0.jpg,,,KMI800,4304BU_CR_50f5abe5bfac0.jpg,,
"BIG AND SMALL RICE BERRY CANDLE RING, 3 IN RIM, CREAM",4304CR,All KMI Products View|Rice Berry|Candle Rings|,,Currently In stock,,,,3 Inches,,6,1.5,12,1.275,144,1.05,6,KMI400,KMI160,4304CR_4fe4ec950df54.jpg,4304CR_4fe4ec950df54.jpg,,,KMI800,4304CR_4fe4ec950df54.jpg,,
"BIG AND SMALL RICE BERRY CANDLE RING, 3 IN RIM, GREEN, CREAM, TAN",4304GR-CR-TA,All KMI Products View|Rice Berry|Candle Rings|,,Currently In stock,,,,3 Inches,,6,1.5,12,1.275,144,1.05,6,KMI400,KMI160,4304GR_CR_TA_503684d88e1cc.jpg,4304GR_CR_TA_503684d88e1cc.jpg,,,KMI800,4304GR_CR_TA_503684d88e1cc.jpg,,
"BIG AND SMALL RICE BERRY CANDLE RING, 3 IN RIM, RED",4304RE,All KMI Products View|Rice Berry|Candle Rings|,,Currently In stock,,,,3 Inches,,6,1.5,12,1.275,144,1.05,6,KMI400,KMI160,4304RE_5036861477d2e.jpg,4304RE_5036861477d2e.jpg,,,KMI800,4304RE_5036861477d2e.jpg,,
"BIG AND SMALL RICE BERRY CANDLE RING, 4.5 IN RIM, BURGUNDY",4305BU,All KMI Products View|Rice Berry|Candle Rings|,,Currently In stock,,,,4.5 Inches,,6,2.5,12,2.125,72,1.75,6,KMI400,KMI160,4305BU_503685149b25d.jpg,4305BU_503685149b25d.jpg,,,KMI800,4305BU_503685149b25d.jpg,,
"BIG AND SMALL RICE BERRY CANDLE RING, 4.5 IN RIM, BURGUNDY, CREAM",4305BU-CR,All KMI Products View|Rice Berry|Candle Rings|,,Currently In stock,,,,4.5 Inches,,6,2.5,12,2.125,72,1.75,6,KMI400,KMI160,4305BU_CR_50368527ab300.jpg,4305BU_CR_50368527ab300.jpg,,,KMI800,4305BU_CR_50368527ab300.jpg,,
"BIG AND SMALL RICE BERRY CANDLE RING, 4.5 IN RIM, CREAM",4305CR,All KMI Products View|Rice Berry|Candle Rings|,,Currently In stock,,,,4.5 Inches,,6,2.5,12,2.125,72,1.75,6,KMI400,KMI160,4305CR_503685a3c5630.jpg,4305CR_503685a3c5630.jpg,,,KMI800,4305CR_503685a3c5630.jpg,,
"BIG AND SMALL RICE BERRY CANDLE RING, 4.5 IN RIM, GREEM, CREAM, TAN",4305GR-CR-TA,All KMI Products View|Rice Berry|Candle Rings|,,Currently In stock,,,,4.5 Inches,,6,2.5,12,2.125,72,1.75,6,KMI400,KMI160,4305GR_CR_TA_503685661bf61.jpg,4305GR_CR_TA_503685661bf61.jpg,,,KMI800,4305GR_CR_TA_503685661bf61.jpg,,
"BIG AND SMALL RICE BERRY CANDLE RING, 4.5 IN RIM, RED",4305RE,All KMI Products View|Rice Berry|Candle Rings|,,Out of stock,,,,4.5 Inches,,6,2.5,12,2.125,72,1.75,6,KMI400,KMI160,4305RE_5036858508483.jpg,4305RE_5036858508483.jpg,,,KMI800,4305RE_5036858508483.jpg,,
3.5 IN BROWN BURLAP AND RICE BERRY CANDLE RING. HW. ORANGE,4355CM OR,All KMI Products View|Rice Berry|Candle Rings|,,Currently In stock,,,,,,6,3,12,2.55,144,2.1,6,KMI400,KMI160,4355CM_OR_54ac0bed597cf.jpg,4355CM_OR_54ac0bed597cf.jpg,,,KMI800,4355CM_OR_54ac0bed597cf.jpg,,
2.5 IN BROWN BURLAP AND RICE BERRY CANDLE RING. HW. ORANGE,4355CS OR,All KMI Products View|Rice Berry|Candle Rings|,,Currently In stock,,,,,,6,1.5,12,1.275,144,1.05,6,KMI400,KMI160,4355CS_OR_54ac0c294f5cc.jpg,4355CS_OR_54ac0c294f5cc.jpg,,,KMI800,4355CS_OR_54ac0c294f5cc.jpg,,
"2600  RICE BERRY GARLAND, HW, BURGUNDY, BLACK, ORANGE",2432BU-BK-OR,All KMI Products View|Rice Berry|Garlands,,Currently In stock,,,,55 Inches,,6,5.5,24,4.75,,,6,KMI400,KMI160,2432BU_BK_OR_5474a594b66db.jpg,2432BU_BK_OR_5474a594b66db.jpg,,,KMI800,2432BU_BK_OR_5474a594b66db.jpg,,
"2600  RICE BERRY GARLAND, 55IN, HW, BURGUNDY,  CREAM",2432BU-CR,All KMI Products View|Rice Berry|Garlands,,Currently In stock,,,,55 Inches,,6,5.5,24,4.75,,,6,KMI400,KMI160,2432BU-CR_300x300.jpg,2432BU-CR_300x300.jpg,,,KMI800,2432BU-CR_300x300.jpg,,
"2600  RICE BERRY GARLAND, 55IN, HW, BURGUNDY OLIVE MUSTARD",2432BU-OL-MST,All KMI Products View|Rice Berry|Garlands,,Currently In stock,,,,55 Inches,,6,5.5,24,4.75,,,6,KMI400,KMI160,2432BU_OL_MST_50dcbde53e09b.jpg,2432BU_OL_MST_50dcbde53e09b.jpg,,,KMI800,2432BU_OL_MST_50dcbde53e09b.jpg,,
"2600  RICE BERRY GARLAND, 55IN, HW,  BURGUNDY, ORANGE",2432BU-OR,All KMI Products View|Rice Berry|Garlands,,Currently In stock,,,,55 Inches,,6,5.5,24,4.75,,,6,KMI400,KMI160,2432BU_OR_5473b4234db4e.jpg,2432BU_OR_5473b4234db4e.jpg,,,KMI800,2432BU_OR_5473b4234db4e.jpg,,
"2600  RICE BERRY GARLAND, 55IN, HW, BURGUNDY, TAN",2432BU-TA,All KMI Products View|Rice Berry|Garlands,,Currently In stock,,,,55 Inches,,6,5.5,24,4.75,,,6,KMI400,KMI160,2432BU_TA_50369a029ec3b.jpg,2432BU_TA_50369a029ec3b.jpg,,,KMI800,2432BU_TA_50369a029ec3b.jpg,,
"2600  RICE BERRY GARLAND, 55IN, HW, GREEN, BUTTER, LIGHT BLUE",2432GR-BT-LBL,All KMI Products View|Rice Berry|Garlands,,Out of stock,,,,55 Inches,,6,5.5,24,4.75,,,6,KMI400,KMI160,2432GR_BT_LBL_563bc6ce1cef7.jpg,2432GR_BT_LBL_563bc6ce1cef7.jpg,,,KMI800,2432GR_BT_LBL_563bc6ce1cef7.jpg,,
