GARDEN FLAG-INSP. WINTER TREES,49019,|(All) Carson Flags|(All) Christmas,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49019_l.jpg,49019_l.jpg,,,Carson800,49019_l.jpg,,,
GARDEN FLAG-FALL CHICKADEES,49020,|(All) Carson Flags|(All) Fall|Garden,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49020_l.jpg,49020_l.jpg,,,Carson800,49020_l.jpg,,,
GARDEN FLAG-FRIENDS ARE WLCM,49021,|(All) Carson Flags|(All) Fall,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49021_l.jpg,49021_l.jpg,,,Carson800,49021_l.jpg,,,
GARDEN FLAG-POINSETTIA/SEASON,49022,|(All) Carson Flags|(All) Christmas,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49022_l.jpg,49022_l.jpg,,,Carson800,49022_l.jpg,,,
GARDEN FLAG-HALLOWEEN BUCKETS,49023,|(All) Carson Flags|Halloween,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49023_l.jpg,49023_l.jpg,,,Carson800,49023_l.jpg,,,
GARDEN FLAG-GL BE THANKFUL ALW,49025,|(All) Carson Flags|(All) Fall,"This incredible decorative flag has iridescent glitter sprinkled directly onto our industry leading Dura Soft™ fabric! The bright colors of the design show through the glitter - no design visibility is lost. These flags will make a glittery addition to any yard or landscape. Flags will sparkle as they move in the breeze!

***New Product - will begin shipping July 2018***

W: 12.5""
H: 18""",,,,,"W: 12.5""H: 18""",,3,7,,,,,1,Carson400,Carson160,49025_l.jpg,49025_l.jpg,,,Carson800,49025_l.jpg,,,
GARDEN FLAG-GL BOO MOON,49026,|(All) Carson Flags|(All) Fall,"This incredible decorative flag has iridescent glitter sprinkled directly onto our industry leading Dura Soft™ fabric! The bright colors of the design show through the glitter - no design visibility is lost. These flags will make a glittery addition to any yard or landscape. Flags will sparkle as they move in the breeze!

***New Product - will begin shipping July 2018***

W: 12.5""
H: 18""",,,,,"W: 12.5""H: 18""",,3,7,,,,,1,Carson400,Carson160,49026_l.jpg,49026_l.jpg,,,Carson800,49026_l.jpg,,,
GARDEN FLAG-PLAID/POINSETTIAS,49027,|(All) Carson Flags|(All) Christmas,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49027_l.jpg,49027_l.jpg,,,Carson800,49027_l.jpg,,,
GARDEN FLAG-SCARECROW HELLO,49028,|(All) Carson Flags|(All) Fall|Halloween,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49028_l.jpg,49028_l.jpg,,,Carson800,49028_l.jpg,,,
GARDEN FLAG-HOME/HOLIDAYS,49029,|(All) Carson Flags|(All) Christmas,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49029_l.jpg,49029_l.jpg,,,Carson800,49029_l.jpg,,,
GARDEN FLAG-HOLIDAY BELLS,49030,|(All) Carson Flags|(All) Christmas,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49030_l.jpg,49030_l.jpg,,,Carson800,49030_l.jpg,,,
GARDEN FLAG-HAPPY BIRTHDAY JES,49031,|(All) Carson Flags|(All) Christmas,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49031_l.jpg,49031_l.jpg,,,Carson800,49031_l.jpg,,,
GARDEN FLAG-WOODLAND CELEBRATI,49032,|(All) Carson Flags|(All) Christmas,,,,,,,,3,5.5,,,,,1,Carson400,Carson160,49032_l.jpg,49032_l.jpg,,,Carson800,49032_l.jpg,,,
GARDEN FLAG-A FALL BIRDS VIEW,49033,|(All) Carson Flags|(All) Fall|Garden,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49033_l.jpg,49033_l.jpg,,,Carson800,49033_l.jpg,,,
GARDEN FLAG-CHEERFUL CHICKADEE,49034,|(All) Carson Flags|(All) Christmas|Garden,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49034_l.jpg,49034_l.jpg,,,Carson800,49034_l.jpg,,,
GARDEN FLAG-CLOSE UP CARDINAL,49035,|(All) Carson Flags|(All) Christmas,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49035_l.jpg,49035_l.jpg,,,Carson800,49035_l.jpg,,,
GARDEN FLAG-HARVEST WLCM PUMPK,49036,|(All) Carson Flags|(All) Fall,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49036_l.jpg,49036_l.jpg,,,Carson800,49036_l.jpg,,,
GARDEN FLAG-FALL LANTERN WLCM,49037,|(All) Carson Flags|(All) Fall,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49037_l.jpg,49037_l.jpg,,,Carson800,49037_l.jpg,,,
GARDEN FLAG-FABULOUS FALL FLWR,49038,|(All) Carson Flags|(All) Fall,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49038_l.jpg,49038_l.jpg,,,Carson800,49038_l.jpg,,,
GARDEN FLAG-CHRISTMAS TREES,49039,|(All) Carson Flags|(All) Christmas,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49039_l.jpg,49039_l.jpg,,,Carson800,49039_l.jpg,,,
GARDEN FLAG-PUMPKIN BUDDIES,49040,|(All) Carson Flags|Halloween,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49040_l.jpg,49040_l.jpg,,,Carson800,49040_l.jpg,,,
GARDEN FLAG-BOUNTY OF THE LORD,49041,|(All) Carson Flags|(All) Fall,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49041_l.jpg,49041_l.jpg,,,Carson800,49041_l.jpg,,,
GARDEN FLAG-FALL CROW WLCM,49042,|(All) Carson Flags|(All) Fall,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49042_l.jpg,49042_l.jpg,,,Carson800,49042_l.jpg,,,
GARDEN FLAG-CORNUCOPIA,49043,|(All) Carson Flags|(All) Fall,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49043_l.jpg,49043_l.jpg,,,Carson800,49043_l.jpg,,,
GARDEN FLAG-FALL NATURES TAPES,49044,|(All) Carson Flags|(All) Fall,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49044_l.jpg,49044_l.jpg,,,Carson800,49044_l.jpg,,,
GARDEN FLAG-JESUS/REASON,49045,|(All) Carson Flags|(All) Christmas,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49045_l.jpg,49045_l.jpg,,,Carson800,49045_l.jpg,,,
GARDEN FLAG-MERRY MERRY ORN,49046,|(All) Carson Flags|(All) Christmas,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49046_l.jpg,49046_l.jpg,,,Carson800,49046_l.jpg,,,
GARDEN FLAG-SKELETON FRIENDS,49047,|(All) Carson Flags|Halloween,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49047_l.jpg,49047_l.jpg,,,Carson800,49047_l.jpg,,,
GARDEN FLAG-GL GHOULY GHOST,49048,|(All) Carson Flags|Halloween,"This incredible decorative flag has iridescent glitter sprinkled directly onto our industry leading Dura Soft™ fabric! The bright colors of the design show through the glitter - no design visibility is lost. These flags will make a glittery addition to any yard or landscape. Flags will sparkle as they move in the breeze!

***New Product - will begin shipping July 2018***

W: 12.5""
H: 18""",,,,,"W: 12.5""H: 18""",,3,7,,,,,1,Carson400,Carson160,49048_l.jpg,49048_l.jpg,,,Carson800,49048_l.jpg,,,
GARDEN FLAG-HANGING WINTER BH,49050,|(All) Carson Flags|(All) Christmas,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49050_l.jpg,49050_l.jpg,,,Carson800,49050_l.jpg,,,
GARDEN FLAG-SLED AND SKATES,49051,|(All) Carson Flags|(All) Christmas,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49051_l.jpg,49051_l.jpg,,,Carson800,49051_l.jpg,,,
GARDEN FLAG-GL CARDINALS/SNOWY,49052,|(All) Carson Flags|(All) Christmas,"This incredible decorative flag has iridescent glitter sprinkled directly onto our industry leading Dura Soft™ fabric! The bright colors of the design show through the glitter - no design visibility is lost. These flags will make a glittery addition to any yard or landscape. Flags will sparkle as they move in the breeze!

***New Product - will begin shipping July 2018***

W: 12.5""
H: 18""",,,,,"W: 12.5""H: 18""",,3,7,,,,,1,Carson400,Carson160,49052_l.jpg,49052_l.jpg,,,Carson800,49052_l.jpg,,,
GARDEN FLAG-BOO CREW,49054,|(All) Carson Flags|Halloween,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49054_l.jpg,49054_l.jpg,,,Carson800,49054_l.jpg,,,
GARDEN FLAG-PUMPKIN HARVEST,49055,|(All) Carson Flags|(All) Fall,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49055_l.jpg,49055_l.jpg,,,Carson800,49055_l.jpg,,,
GARDEN FLAG-POINSETTIA BRAMBLE,49056,|(All) Carson Flags|(All) Christmas,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49056_l.jpg,49056_l.jpg,,,Carson800,49056_l.jpg,,,
GARDEN FLAG-WINTER PEACE,49057,|(All) Carson Flags|(All) Christmas,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49057_l.jpg,49057_l.jpg,,,Carson800,49057_l.jpg,,,
GARDEN FLAG-RED RHAPSODY CARDI,49058,|(All) Carson Flags|(All) Christmas,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49058_l.jpg,49058_l.jpg,,,Carson800,49058_l.jpg,,,
GARDEN FLAG-BIRDS OF FALL,49059,|(All) Carson Flags|(All) Fall|Garden,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49059_l.jpg,49059_l.jpg,,,Carson800,49059_l.jpg,,,
GARDEN FLAG-COASTAL HOLIDAY CH,49060,|(All) Carson Flags|(All) Christmas|Beach & Seashore,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49060_l.jpg,49060_l.jpg,,,Carson800,49060_l.jpg,,,
GARDEN FLAG-FRIENDLY SCARECROW,49061,|(All) Carson Flags|Halloween,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49061_l.jpg,49061_l.jpg,,,Carson800,49061_l.jpg,,,
GARDEN FLAG-WINTER SNWMN/SHOVE,49062,|(All) Carson Flags|(All) Christmas,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49062_l.jpg,49062_l.jpg,,,Carson800,49062_l.jpg,,,
GARDEN FLAG-CARDINAL HAT SNOWM,49063,|(All) Carson Flags|(All) Christmas,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49063_l.jpg,49063_l.jpg,,,Carson800,49063_l.jpg,,,
GARDEN FLAG-SUNFLWR WATERING C,49064,|(All) Carson Flags|(All) Everyday Flags,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49064_l.jpg,49064_l.jpg,,,Carson800,49064_l.jpg,,,
GARDEN FLAG-FALL PASTURE,49065,|(All) Carson Flags|(All) Fall,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49065_l.jpg,49065_l.jpg,,,Carson800,49065_l.jpg,,,
GARDEN FLAG-SUNFLOWER MASON JA,49066,|(All) Carson Flags|(All) Fall|Garden,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49066_l.jpg,49066_l.jpg,,,Carson800,49066_l.jpg,,,
GARDEN FLAG-FABULOUS FALL,49067,|(All) Carson Flags|(All) Fall,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49067_l.jpg,49067_l.jpg,,,Carson800,49067_l.jpg,,,
GARDEN FLAG-CANDY CANE BOUQUET,49068,|(All) Carson Flags|(All) Christmas,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49068_l.jpg,49068_l.jpg,,,Carson800,49068_l.jpg,,,
GARDEN FLAG-AUTUMN BLESSINGS,49069,|(All) Carson Flags|(All) Fall,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49069_l.jpg,49069_l.jpg,,,Carson800,49069_l.jpg,,,
GARDEN FLAG-XMAS WHEELBARROW,49070,|(All) Carson Flags|(All) Christmas,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49070_l.jpg,49070_l.jpg,,,Carson800,49070_l.jpg,,,
GARDEN FLAG-FALL PUMPKINS/CORN,49071,|(All) Carson Flags|(All) Fall|Halloween,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49071_l.jpg,49071_l.jpg,,,Carson800,49071_l.jpg,,,
GARDEN FLAG-INDIAN CORN BOUQUE,49072,|(All) Carson Flags|(All) Fall,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49072_l.jpg,49072_l.jpg,,,Carson800,49072_l.jpg,,,
GARDEN FLAG-NOT A CREATURE,49073,|(All) Carson Flags|(All) Christmas,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49073_l.jpg,49073_l.jpg,,,Carson800,49073_l.jpg,,,
GARDEN FLAG-SCHOOL DAYS,49074,|(All) Carson Flags|(All) Everyday Flags,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49074_l.jpg,49074_l.jpg,,,Carson800,49074_l.jpg,,,
GARDEN FLAG-CASCADING LEAVES,49075,|(All) Carson Flags|(All) Fall,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49075_l.jpg,49075_l.jpg,,,Carson800,49075_l.jpg,,,
GARDEN FLAG-PRIMITIVE PUMPKIN,49076,|(All) Carson Flags|(All) Fall|Halloween|Rustic Country,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49076_l.jpg,49076_l.jpg,,,Carson800,49076_l.jpg,,,
GARDEN FLAG-FALL BUCKET/GOURDS,49077,|(All) Carson Flags|(All) Fall,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49077_l.jpg,49077_l.jpg,,,Carson800,49077_l.jpg,,,
GARDEN FLAG-STONEWALL SNOWMAN,49078,|(All) Carson Flags|(All) Christmas,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***",,,,,,,3,5.5,,,,,1,Carson400,Carson160,49078_l.jpg,49078_l.jpg,,,Carson800,49078_l.jpg,,,
GARDEN FLAG-CHRISTMAS/HEAVEN,49079,|(All) Carson Flags|(All) Christmas,"Our revolutionary Dura Soft™ fabric is remarkably soft yet extremely durable and enhances the rich, vibrant colors of each design. Set your store apart by selling FlagTrends™, where all of the messages are readable from both sides! One touch is all you need to ""Feel the Difference.""

***New Product - will begin shipping July 2018***

W: 12.5""
H: 18""",,,,,"W: 12.5""H: 18""",,3,5.5,,,,,1,Carson400,Carson160,49079_l.jpg,49079_l.jpg,,,Carson800,49079_l.jpg,,,
GARDEN FLAG-GL ALL HEARTS CHRI,49080,|(All) Carson Flags|(All) Christmas,"This incredible decorative flag has iridescent glitter sprinkled directly onto our industry leading Dura Soft™ fabric! The bright colors of the design show through the glitter - no design visibility is lost. These flags will make a glittery addition to any yard or landscape. Flags will sparkle as they move in the breeze!

***New Product - will begin shipping July 2018***

W: 12.5""
H: 18""",,,,,"W: 12.5""H: 18""",,3,7,,,,,1,Carson400,Carson160,49080_l.jpg,49080_l.jpg,,,Carson800,49080_l.jpg,,,
GARDEN FLAG-GL BRIGHT STAR,49081,|(All) Carson Flags|(All) Christmas,"This incredible decorative flag has iridescent glitter sprinkled directly onto our industry leading Dura Soft™ fabric! The bright colors of the design show through the glitter - no design visibility is lost. These flags will make a glittery addition to any yard or landscape. Flags will sparkle as they move in the breeze!

***New Product - will begin shipping July 2018***

W: 12.5""
H: 18""",,,,,"W: 12.5""H: 18""",,3,7,,,,,1,Carson400,Carson160,49081_l.jpg,49081_l.jpg,,,Carson800,49081_l.jpg,,,
