"WD. STAR SIGN ""MERRY CHRISTMAS""",UN1192,All Vip Int. Products|Christmas|Signs & Word Art,,,,,,1 x 16.5 x 16.5,,2,14.98,,,,,2,VIP400,VIP160,un1192_lg.jpg,un1192_lg.jpg,7.82906E+11,,VIP800,un1192_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD. TABLETOP SIGN "" BE KIND ALWAYS""",UN1194,All Vip Int. Products|Signs & Word Art,,,,,,1.8 x 4.7 x 4.7,,4,6.98,,,,,4,VIP400,VIP160,un1194_lg.jpg,un1194_lg.jpg,7.82906E+11,,VIP800,un1194_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD. SIGN ""SLEEPS TIL CHRISTMAS""",UN1196,All Vip Int. Products|Christmas|Signs & Word Art,,,,,,NA,,2,20.98,,,,,2,VIP400,VIP160,un1196_lg.jpg,un1196_lg.jpg,7.82906E+11,,VIP800,un1196_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WD. SIGNS ASSORTED,UN1198,All Vip Int. Products|Christmas|Signs & Word Art,,,,,,NA,,2,21.98,,,,,2,VIP400,VIP160,un1198_lg.jpg,un1198_lg.jpg,7.82906E+11,,VIP800,un1198_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD. SIGN ""HAVE YOURSELF""",UN1204,All Vip Int. Products|Christmas|Signs & Word Art,,,,,,,,2,12.98,,,,,2,VIP400,VIP160,un1204_lg.jpg,un1204_lg.jpg,7.82906E+11,,VIP800,un1204_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WD. FRAMED MIRROR,UN1206,All Vip Int. Products|Mirror (All),,,,,,5.5 x 18.5 x 56,,2,159.98,,,,,2,VIP400,VIP160,un1206_lg.jpg,un1206_lg.jpg,7.82906E+11,,VIP800,un1206_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHRISTMAS BANNER,UN1207,All Vip Int. Products|Christmas,,,,,,NA,,2,24.48,,,,,2,VIP400,VIP160,un1207_lg.jpg,un1207_lg.jpg,7.82906E+11,,VIP800,un1207_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD. TABLE SIGN ""MERRY CHRISTMAS""",UN1213,All Vip Int. Products|Christmas|Signs & Word Art,,,,,,NA,,2,11.98,,,,,2,VIP400,VIP160,un1213_lg.jpg,un1213_lg.jpg,7.82906E+11,,VIP800,un1213_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD. TABLE SIGN ""HELLO SUNSHINE""",UN1214,All Vip Int. Products|Signs & Word Art,,,,,,2 x 5 x 5,,4,5.98,,,,,4,VIP400,VIP160,un1214_lg.jpg,un1214_lg.jpg,7.82906E+11,,VIP800,un1214_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD. TABLE SIGN ""YOU MAKE ME HAPPY""",UN1215,All Vip Int. Products|Signs & Word Art,,,,,,2 x 5 x 5,,4,5.98,,,,,4,VIP400,VIP160,un1215_lg.jpg,un1215_lg.jpg,7.82906E+11,,VIP800,un1215_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD. FLIP SIGN ""WORK HARD""",UN1216,All Vip Int. Products|Signs & Word Art,,,,,,4 x 11.5 x 6,,2,15.98,,,,,2,VIP400,VIP160,un1216_lg.jpg,un1216_lg.jpg,7.82906E+11,,VIP800,un1216_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD. FLIP SIGN ""NAUGHTY NICE""",UN1219,All Vip Int. Products|Christmas|Signs & Word Art,,,,,,NA,,2,12.98,,,,,2,VIP400,VIP160,un1219_lg.jpg,un1219_lg.jpg,7.82906E+11,,VIP800,un1219_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD. HEART SIGN ""LOVE""",UN1221,All Vip Int. Products|Signs & Word Art,,,,,,,,6,3.28,,,,,6,VIP400,VIP160,un1221_lg.jpg,un1221_lg.jpg,7.82906E+11,,VIP800,un1221_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD. SIGN ""SLEEPS TIL SANTA""",UN1222,All Vip Int. Products|Christmas|Signs & Word Art,,,,,,NA,,2,14.98,,,,,2,VIP400,VIP160,un1222_lg.jpg,un1222_lg.jpg,7.82906E+11,,VIP800,un1222_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD. SIGN ""MERRY CHRISTMAS""",UN1223,All Vip Int. Products|Christmas|Signs & Word Art,,,,,,NA,,2,23.98,,,,,2,VIP400,VIP160,un1223_lg.jpg,un1223_lg.jpg,7.82906E+11,,VIP800,un1223_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD. SIGN ""TRICK OR TREAT""",UN1224,All Vip Int. Products|Halloween|Signs & Word Art,,,,,,NA,,4,5.48,,,,,4,VIP400,VIP160,un1224_lg.jpg,un1224_lg.jpg,7.82906E+11,,VIP800,un1224_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD. SIGN ""HAPPY HALLOWEEN""",UN1225,All Vip Int. Products|Halloween|Signs & Word Art,,,,,,NA,,4,6.58,,,,,4,VIP400,VIP160,un1225_lg.jpg,un1225_lg.jpg,7.82906E+11,,VIP800,un1225_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD. SIGN ""TRICK OR TREAT""",UN1227,All Vip Int. Products|Halloween|Signs & Word Art,,,,,,NA,,4,6.58,,,,,4,VIP400,VIP160,un1227_lg.jpg,un1227_lg.jpg,7.82906E+11,,VIP800,un1227_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WD. SIGN WITCH,UN1228,All Vip Int. Products|Halloween|Signs & Word Art,,,,,,NA,,4,6.58,,,,,4,VIP400,VIP160,un1228_lg.jpg,un1228_lg.jpg,7.82906E+11,,VIP800,un1228_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD. SIGN ""BOO""",UN1229,All Vip Int. Products|Signs & Word Art,,,,,,NA,,4,6.58,,,,,4,VIP400,VIP160,un1229_lg.jpg,un1229_lg.jpg,7.82906E+11,,VIP800,un1229_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD. SIGN ""COFFEE HELPS""",UN1230,All Vip Int. Products|Signs & Word Art,,,,,,1 x 23.7 x 8,,2,15.98,,,,,2,VIP400,VIP160,un1230_lg.jpg,un1230_lg.jpg,7.82906E+11,,VIP800,un1230_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD. SIGN ""FAMILY""",UN1231,All Vip Int. Products|Signs & Word Art,,,,,,1 x 13.25 x 8.75,,2,12.98,,,,,2,VIP400,VIP160,un1231_lg.jpg,un1231_lg.jpg,7.82906E+11,,VIP800,un1231_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WD. RISER,UN1233,All Vip Int. Products|Baskets and Buckets|The Garden,,,,,,5 x 8 x 2,,4,8.98,,,,,4,VIP400,VIP160,un1233_lg.jpg,un1233_lg.jpg,7.82906E+11,,VIP800,un1233_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WD. RISER,UN1234,All Vip Int. Products|Baskets and Buckets|The Garden,,,,,,5 x 6 x 2,,4,7.98,,,,,4,VIP400,VIP160,un1234_lg.jpg,un1234_lg.jpg,7.82906E+11,,VIP800,un1234_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WD./MTL. TABLETOP PUMPKIN,UN1235,All Vip Int. Products|Halloween,,,,,,NA,,4,11.98,,,,,4,VIP400,VIP160,un1235_lg.jpg,un1235_lg.jpg,7.82906E+11,,VIP800,un1235_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD. SIGN ""HOME""",UN1238,All Vip Int. Products|Signs & Word Art,,,,,,31.5 x 1.6 x 16.55,,2,31.98,,,,,2,VIP400,VIP160,un1238_lg.jpg,un1238_lg.jpg,7.82906E+11,,VIP800,un1238_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD. SIGN ""WELCOME""",UN1243,All Vip Int. Products|Signs & Word Art,,,,,,31.5 x 1.6 x 16.55,,2,31.98,,,,,2,VIP400,VIP160,un1243_lg.jpg,un1243_lg.jpg,7.82906E+11,,VIP800,un1243_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD. TABLETOP SIGN ""BE KIND""",UN1250,All Vip Int. Products|Signs & Word Art,,,,,,4.05 x 1.7 x 4.05,,4,5.98,,,,,4,VIP400,VIP160,un1250_lg.jpg,un1250_lg.jpg,7.82906E+11,,VIP800,un1250_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD. TABLETOP SIGN ""IM YOURS""",UN1251,All Vip Int. Products|Signs & Word Art,,,,,,4.05 x 1.7 x 4.05,,4,5.98,,,,,4,VIP400,VIP160,un1251_lg.jpg,un1251_lg.jpg,7.82906E+11,,VIP800,un1251_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD. TABLETOP SIGN ""ALWAYS""",UN1252,All Vip Int. Products|Signs & Word Art,,,,,,4.15 x 2 x 3.55,,4,5.98,,,,,4,VIP400,VIP160,un1252_lg.jpg,un1252_lg.jpg,7.82906E+11,,VIP800,un1252_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD. TABLETOP SIGN ""LIVE SIMPLY""",UN1253,All Vip Int. Products|Signs & Word Art,,,,,,4.15 x 2 x 3.55,,4,5.98,,,,,4,VIP400,VIP160,un1253_lg.jpg,un1253_lg.jpg,7.82906E+11,,VIP800,un1253_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WD. TABLETOP PICTURE FRAME,UN1256,All Vip Int. Products|Picture Frame (All),,,,,,9.85 x .7 x 8.5,,2,16.98,,,,,2,VIP400,VIP160,un1256_lg.jpg,un1256_lg.jpg,7.82906E+11,,VIP800,un1256_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WD. TABLETOP PICTURE FRAME,UN1257,All Vip Int. Products|Picture Frame (All),,,,,,7.9 x .7 x 10.4,,2,16.98,,,,,2,VIP400,VIP160,un1257_lg.jpg,un1257_lg.jpg,7.82906E+11,,VIP800,un1257_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WD. FRAMED MIRROR FANCY,UN1261,All Vip Int. Products|Mirror (All),,,,,,15 x 1.2 x 23.65,,2,42.98,,,,,2,VIP400,VIP160,un1261_lg.jpg,un1261_lg.jpg,7.82906E+11,,VIP800,un1261_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WD. FRAMED MIRROR,UN1263,All Vip Int. Products|Mirror (All),,,,,,15 x 1.2 x 23.65,,2,41.98,,,,,2,VIP400,VIP160,un1263_lg.jpg,un1263_lg.jpg,7.82906E+11,,VIP800,un1263_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. FRAMED MIRROR RND.,UN1264,All Vip Int. Products|Mirror (All),,,,,,15 x 1 x 18.5,,2,30.98,,,,,2,VIP400,VIP160,un1264_lg.jpg,un1264_lg.jpg,7.82906E+11,,VIP800,un1264_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD. SIGN ""HOME""",UN1267,All Vip Int. Products|Signs & Word Art,,,,,,1.2 x 14 x 14,,2,21.98,,,,,2,VIP400,VIP160,un1267_lg.jpg,un1267_lg.jpg,7.82906E+11,,VIP800,un1267_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESIN FAUX BOOK ""HOME""",UN1268,All Vip Int. Products|Signs & Word Art,,,,,,3.15 X 7.5 X 4.7,,4,19.98,,,,,4,VIP400,VIP160,un1268_lg.jpg,un1268_lg.jpg,7.82906E+11,,VIP800,un1268_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESIN FAUX BOOK ""TODAY""",UN1269,All Vip Int. Products|Shelves,,,,,,7.5 x 4.7 x 3.15,,4,19.98,,,,,4,VIP400,VIP160,un1269_lg.jpg,un1269_lg.jpg,7.82906E+11,,VIP800,un1269_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WD. SERVING BOWL W/HANDLE,WC1001,All Vip Int. Products|Kitchen & Bath,"Hand carved mango wood serving bowl is made with exquisite craftmanship. Food Safe and perfect for any chef, kitchen or holiday event. Accented with a white enamel coating for a unique look.",,,,,,,2,16.98,,,,,2,VIP400,VIP160,wc1001_lg.jpg,wc1001_lg.jpg,WD. SERVING BOWL W/HANDLE,,VIP800,wc1001_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WD. CAKE STAND - WHITE,WC1005,All Vip Int. Products|Kitchen & Bath,"Hand carved mango wood cake stand is made with exquisite craftmanship. Food Safe and perfect for any chef, kitchen or holiday event. Accented with a white enamel coating for a unique look.",,,,,13 x 13 x 8,,2,40.98,,,,,2,VIP400,VIP160,wc1005_lg.jpg,wc1005_lg.jpg,7.82906E+11,,VIP800,wc1005_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WD. 2 TIER STAND,WC1008,All Vip Int. Products|Kitchen & Bath,"Hand carved mango wood serving 2 tiered trays stand is made with exquisite craftmanship. Food Safe and perfect for any chef, kitchen or holiday event. Accented with a white enamel coating for a unique look.",,,,,14 x 13 x 13,,2,54.98,,,,,2,VIP400,VIP160,wc1008_lg.jpg,wc1008_lg.jpg,7.82906E+11,,VIP800,wc1008_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WD. TRAY - WHITE,WC1009,All Vip Int. Products|Trays (All),"Hand carved mango wood serving tray is made with exquisite craftmanship. Food Safe and perfect for any chef, kitchen or holiday event. Accented with a white enamel coating for a unique look.",,,,,20 x 9 x 3,,2,20.98,,,,,2,VIP400,VIP160,wc1009_lg.jpg,wc1009_lg.jpg,7.82906E+11,,VIP800,wc1009_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD. 10"" BOWL - WHT.",WC1013,All Vip Int. Products|Kitchen & Bath,"Hand carved mango wood 10"" bowl made with exquisite craftmanship. Food Safe and perfect for any chef, kitchen or holiday event. Accented with a white enamel coating for a unique look.",,,,,,,2,19.98,,,,,2,VIP400,VIP160,wc1013_lg.jpg,wc1013_lg.jpg,"WD. 10"" BOWL - WHT.",,VIP800,wc1013_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WD. CUTTING BOARD - WHT.,WC1014,All Vip Int. Products|Kitchen & Bath,"Hand carved mango wood cutting board is made with exquisite craftmanship. Food Safe and perfect for any chef, kitchen or holiday event. Accented with a white enamel coating for a unique look.",,,,,18 x 15 x 2,,2,21.98,,,,,2,VIP400,VIP160,wc1014_lg.jpg,wc1014_lg.jpg,7.82906E+11,,VIP800,wc1014_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DECORATIVE  LIGHT W/ MTL. BASE,YY1000,All Vip Int. Products,These lights are so unique. They are modeled after a vintage Edison Bulb. The base holds a battery and makes this portable light work anywhere with no cords.,,,,,12 x 6 x 6,,6,10.98,,,,,6,VIP400,VIP160,yy1000_lg.jpg,yy1000_lg.jpg,7.82906E+11,,VIP800,yy1000_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DECORATIVE  LIGHT W/ MTL. BASE,YY1001,All Vip Int. Products|Lamps & Lanterns,These lights are so unique. They are modeled after a vintage Edison Bulb. The base holds a battery and makes this portable light work anywhere with no cords.,,,,,3.75 x 7 x 3.75,,6,11.98,,,,,6,VIP400,VIP160,yy1001_lg.jpg,yy1001_lg.jpg,7.82906E+11,,VIP800,yy1001_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RND. DECORATIVE LIGHT W/ CEMENT BASE,YY1002,All Vip Int. Products|Loft,These lights are so unique. They are modeled after a vintage Edison Bulb. The cement style base holds a battery and makes this portable light work anywhere with no cords.,,,,,,,6,14.98,,,,,6,VIP400,VIP160,YY1002_lg.jpg,YY1002_lg.jpg,,,VIP800,YY1002_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DECORATIVE LIGHT W/ CEMENT BASE,YY1003,All Vip Int. Products|Loft,These lights are so unique. They are modeled after a vintage Edison Bulb. The cement style base holds a battery and makes this portable light work anywhere with no cords.,,,,,,,6,16.98,,,,,6,VIP400,VIP160,YY1003_lg.jpg,YY1003_lg.jpg,,,VIP800,YY1003_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CEMENT PLANTER,YY1010,All Vip Int. Products|Planters,"This planter is so unique. The metal frame is in the shape of a three dimensional house. At the bottom of the metal frame is a cement block planter. This is perfect for indoor or outdoor use, with real or faux plants.",,,,,9.25 x 9.5 x 5.5,,2,16.98,,,,,2,VIP400,VIP160,yy1010_lg.jpg,yy1010_lg.jpg,7.82906E+11,,VIP800,yy1010_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DECORATIVE LIGHT W/ WD. BASE,YY1013,All Vip Int. Products,,,,,,,,6,11.98,,,,,6,VIP400,VIP160,yy1013_lg.jpg,yy1013_lg.jpg,7.82906E+11,,VIP800,yy1013_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DECORATIVE LIGHT W/ WD. BASE,YY1014,All Vip Int. Products,,,,,,12 x 6 x 6,,6,11.98,,,,,6,VIP400,VIP160,yy1014_lg.jpg,yy1014_lg.jpg,7.82906E+11,,VIP800,yy1014_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. PITCHER,ZF1008,All Vip Int. Products|Farmhouse,Our farmhouse style pitcher with large exaggerated handle is a great addition to any country kitchen or living room. Let it simply stand alone or use it to display your favorite decorative flowers. Also great for a centerpiece on your outdoor dining table.,,,,,,,2,27.98,,,,,2,VIP400,VIP160,zf1008_lg.jpg,zf1008_lg.jpg,MTL. PITCHER,,VIP800,zf1008_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. WALL PLANTERS SET/3,ZF1025,All Vip Int. Products|The Garden,Add a modern rustic feel to any space with our set of three wall planters. Display your favorite faux greenery or beautiful blossoms inside your home. Adorn with living vines outside your home to add depth and dimension to your lovely garden.,,,,,,,2,39.98,,,,,2,VIP400,VIP160,zf1025_lg.jpg,zf1025_lg.jpg,MTL. WALL PLANTERS SET/3,,VIP800,zf1025_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. PLANTERS S/2,ZF1042,All Vip Int. Products|The Garden,"This planter set is so great. The tall black metal base is able to fold flat. In the top a galvanized bucket sits perfectly for potted plants. Use these on a porch, patio, or in the garden.",,,,,,,2,69.28,,,,,2,VIP400,VIP160,zf1042_lg.jpg,zf1042_lg.jpg,MTL. PLANTERS S/2,,VIP800,zf1042_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. BIRD BATHS S/2,ZF1045,All Vip Int. Products|The Garden,,,,,,,,2,20.98,,,,,2,VIP400,VIP160,zf1045_lg.jpg,zf1045_lg.jpg,MTL. BIRD BATHS S/2,,VIP800,zf1045_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. WASH TUB PLANTERS S/2,ZF1048,All Vip Int. Products|Planters,This set of planters is so unique. They are modeled after vintage bath tubs. The galvanized metal design is perfectly accented by the antique decorative shower head.,,,,,,,2,46.98,,,,,2,VIP400,VIP160,zf1048_lg.jpg,zf1048_lg.jpg,MTL. WASH TUB PLANTERS S/2,,VIP800,zf1048_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. GALVANIZED BUCKETS S/3,ZF1049,All Vip Int. Products|Baskets and Buckets,These planters are so beautiful. Flowers and Garden is embossed on the metal bucket in a rust colored font. These have an antique style feel and would look great indoors or out.,,,,,,,2,30.98,,,,,2,VIP400,VIP160,zf1049_lg.jpg,zf1049_lg.jpg,MTL. GALVANIZED BUCKETS S/3,,VIP800,zf1049_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. GALVANIZED BUCKETS S/3,ZF1051,All Vip Int. Products|Baskets and Buckets,"This set of buckets is so beautiful. They have an antique finish to them. These would look great indoor or out, with real or faux plants.",,,,,,,2,18.98,,,,,2,VIP400,VIP160,zf1051_lg.jpg,zf1051_lg.jpg,MTL. GALVANIZED BUCKETS S/3,,VIP800,zf1051_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. BELL Dï¿½COR,ZJ1005,All Vip Int. Products|Garden Art,Come and get it! With the ornate curved design you will get their attention in more ways than one. Whether inside or outside our bell adds rustic sophistication to any space.,,,,,4 x 7.5 x 7.5,,6,19.98,,,,,6,VIP400,VIP160,zj1005_lg.jpg,zj1005_lg.jpg,7.82906E+11,,VIP800,zj1005_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. JACKS SET/2,ZJ1006,All Vip Int. Products|Metal Decor,This metal jacks are so cute. They are the perfect decor for a kids room or game room. They look great as a shelf or table decor.,,,,,6 x 6 x 6,,6,14.98,,,,,6,VIP400,VIP160,zj1006_lg.jpg,zj1006_lg.jpg,7.82906E+11,,VIP800,zj1006_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INDUSTRIAL DRAFTING TABLE,ZJ1010,All Vip Int. Products|Furniture,"This is an exquisite Industrial Style Drafting Table. Hardware, base, and legs stand are made from Cast Iron. Support beams are made out of Wrought Iron. The height can be adjusted from 30"" - 45"" High. The tabletop can tilt up to 60 degrees. The wood tabletop is made from reclaimed and salvaged wood. It is finished with a dark honey stain and clear lacquer. ",,,,,70 x 30.5 x 25.5,,2,1598.98,,,,,2,VIP400,VIP160,zj1010_lg.jpg,zj1010_lg.jpg,7.82906E+11,,VIP800,zj1010_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. STRAIGHT HOOK,ZJ1017,All Vip Int. Products|Hooks (All),"This large metal hook is so useful. These hooks are perfect for hanging coats, hats, or jackets. Use them in any room of the house for organizing.",,,,,10 x 10 x 6,,12,9.88,,,,,12,VIP400,VIP160,zj1017_lg.jpg,zj1017_lg.jpg,7.82906E+11,,VIP800,zj1017_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. PLANTER HOOK - SMALL,ZJ1022,All Vip Int. Products|Planters,"This large metal hook is so useful. These hooks are perfect for hanging coats, hats, or jackets. Use them in any room of the house for organizing.",,,,,10 x 10 x 6,,8,12.98,,,,,8,VIP400,VIP160,zj1022_lg.jpg,zj1022_lg.jpg,7.82906E+11,,VIP800,zj1022_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL./WD. DRAFTING TABLE,ZJ1037,All Vip Int. Products|Furniture,"This vintage inspired drafting table is truly unique. Use it as a traditional drafting table or use it as a small dining table. The possibilities are endless. 
This unique wood drafting table offers very solid construction.  It is fully functional as an actual drafting table or it could be used as a kitchen table as well.  Either way, with the look of the wood and metal legs combo, this piece is a showstopper.",,,,,35.5 x 33 x 60,,2,824.98,,,,,2,VIP400,VIP160,zj1037_lg.jpg,zj1037_lg.jpg,7.82906E+11,,VIP800,zj1037_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. FAUCET PLANTER,BY1168,All Vip Int. Products|Planters,This wall planter is so unique. The metal wall base looks like an antique  faucet. There is a ring that fits the faux terra cotta pot. Perfect for a fence or garden wall.,,,,,,,2,48.98,,,,,2,VIP400,VIP160,by1168_lg.jpg,by1168_lg.jpg,7.83E+11,,VIP800,by1168_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WD. CRATE PLANTERS SET/2,BY1187,All Vip Int. Products|Planters,These wood crates are so unique. The crates hang beautifully from an attached metal chain. These would be perfect to hang on your patio or porch with your favorite plants or flowers.,,,,,,,2,47.98,,,,,2,VIP400,VIP160,by1187_lg.jpg,by1187_lg.jpg,7.83E+11,,VIP800,by1187_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. PUMPKIN CAN WHT.,BY1367,All Vip Int. Products|Halloween|Metal Decor|New Fall and Halloween,,,,,,,,2,29.98,,,,,2,VIP400,VIP160,by1367_lg.jpg,by1367_lg.jpg,7.83E+11,,VIP800,by1367_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. PUMPKIN CAN ORANGE,BY1368,All Vip Int. Products|Halloween|Metal Decor|New Fall and Halloween,,,,,,,,2,31.98,,,,,2,VIP400,VIP160,by1368_lg.jpg,by1368_lg.jpg,7.83E+11,,VIP800,by1368_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. PUMPKIN CAN YLW.,BY1369,All Vip Int. Products|Halloween|Metal Decor|New Fall and Halloween,,,,,,,,2,32.98,,,,,2,VIP400,VIP160,by1369_lg.jpg,by1369_lg.jpg,7.83E+11,,VIP800,by1369_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. PUMPKIN CAN RED,BY1370,All Vip Int. Products|Halloween|Metal Decor|New Fall and Halloween,,,,,,,,2,29.98,,,,,2,VIP400,VIP160,by1370_lg.jpg,by1370_lg.jpg,7.83E+11,,VIP800,by1370_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MTL. SIGN ""WICKED HALLOWEEN""",DW1001,All Vip Int. Products|Halloween|New Fall and Halloween|Signs & Word Art,,,,,,,,2,12.98,,,,,2,VIP400,VIP160,dw1001_lg.jpg,dw1001_lg.jpg,7.83E+11,,VIP800,dw1001_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. SIGN SUNFLOWERS,DW1002,All Vip Int. Products|Signs & Word Art,,,,,,,,2,18.98,,,,,2,VIP400,VIP160,dw1002_lg.jpg,dw1002_lg.jpg,7.83E+11,,VIP800,dw1002_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. TRUCK STAKE,DW1004,All Vip Int. Products|Planters,,,,,,,,2,15.98,,,,,2,VIP400,VIP160,dw1004_lg.jpg,dw1004_lg.jpg,7.83E+11,,VIP800,dw1004_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WD./MTL. SIGN GRATEFUL,DW1009,All Vip Int. Products|Fall & Thanksgiving|New Fall and Halloween|Signs & Word Art,,,,,,,,2,13.98,,,,,2,VIP400,VIP160,dw1009_lg.jpg,dw1009_lg.jpg,7.83E+11,,VIP800,dw1009_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WD./MTL. SIGN THANKFUL,DW1010,All Vip Int. Products|Fall & Thanksgiving|New Fall and Halloween|Signs & Word Art,,,,,,,,2,13.98,,,,,2,VIP400,VIP160,dw1010_lg.jpg,dw1010_lg.jpg,7.83E+11,,VIP800,dw1010_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTL. HALLOWEEN FLIP SIGN,DW1013,All Vip Int. Products|Signs & Word Art,,,,,,,,2,12.98,,,,,2,VIP400,VIP160,dw1013_lg.jpg,dw1013_lg.jpg,7.83E+11,,VIP800,dw1013_lg.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
