"""Time to Relax"" Wall Art
© Jennifer Pugh",16445,,"Wall art is made from wood composite and has a sawtooth hanger on the back.

Dimensions: 23"" H x 13"" W x .5"" D",,,,,,,,,,,,,,Carson400,Carson160,http://www.carsonhomeaccents.com/images/16445_l.jpg,16445_l.jpg,,|||||,Carson800,16445_l.jpg
"Typography Expressions ""Laundry Room"" Wall Décor",16494,,"Made from wood composite and has a sawtooth hanger in the back.

Height: 7.25""
Width: 15.75""
Depth: 1""",,,,,,,,,,,,,,Carson400,Carson160,http://www.carsonhomeaccents.com/images/16494_l.jpg,16494_l.jpg,,|||||,Carson800,16494_l.jpg
"Typography Expressions ""Serve The Lord"" Wall Décor",16513,,"Made from wood composite and has a sawtooth hanger in the back.

Height: 12.5""
Width: 14.5""
Depth: 1""",,,,,,,,,,,,,,Carson400,Carson160,http://www.carsonhomeaccents.com/images/16513_l.jpg,16513_l.jpg,,|||||,Carson800,16513_l.jpg
Monogram Ornament-D,16524,,Crafted from wood. Each letter is individually packaged in a cello bag with Peggable cardboard headers. Great for gift giving and décorating!,,,,,,,,,,,,,,Carson400,Carson160,http://www.carsonhomeaccents.com/images/16524_l.jpg,16524_l.jpg,,|||||,Carson800,16524_l.jpg
Monogram Ornament-E,16525,,Crafted from wood. Each letter is individually packaged in a cello bag with Peggable cardboard headers. Great for gift giving and décorating!,,,,,,,,,,,,,,Carson400,Carson160,http://www.carsonhomeaccents.com/images/16525_l.jpg,16525_l.jpg,,|||||,Carson800,16525_l.jpg
Monogram Ornament-F,16526,,Crafted from wood. Each letter is individually packaged in a cello bag with Peggable cardboard headers. Great for gift giving and décorating!,,,,,,,,,,,,,,Carson400,Carson160,http://www.carsonhomeaccents.com/images/16526_l.jpg,16526_l.jpg,,|||||,Carson800,16526_l.jpg
"""Blessings"" Keepsake Blanket",11653,,"Our Keepsake Blankets are made of extremely soft embroidered fleece. Machine wash cold and hang to dry.

***NEW ITEM will begin shipping January 2019***

W: 50""
H: 60""",,,,,,,,,,,,,,Carson400,Carson160,http://www.carsonhomeaccents.com/images/11653_l.jpg,11653_l.jpg,,|||||,Carson800,11653_l.jpg
Monogram Ornament-N,16533,,Crafted from wood. Each letter is individually packaged in a cello bag with Peggable cardboard headers. Great for gift giving and décorating!,,,,,,,,,,,,,,Carson400,Carson160,http://www.carsonhomeaccents.com/images/16533_l.jpg,16533_l.jpg,,|||||,Carson800,16533_l.jpg
Monogram Ornament-P,16534,,Crafted from wood. Each letter is individually packaged in a cello bag with Peggable cardboard headers. Great for gift giving and décorating!,,,,,,,,,,,,,,Carson400,Carson160,http://www.carsonhomeaccents.com/images/16534_l.jpg,16534_l.jpg,,|||||,Carson800,16534_l.jpg
Monogram Ornament-R,16535,,Crafted from wood. Each letter is individually packaged in a cello bag with Peggable cardboard headers. Great for gift giving and décorating!,,,,,,,,,,,,,,Carson400,Carson160,http://www.carsonhomeaccents.com/images/16535_l.jpg,16535_l.jpg,,|||||,Carson800,16535_l.jpg
"Typography Expressions ""Cutout Cross"" Wall Art",16583,,"Typography Expressions wall art is comprised of wood with a sawtooth hanger in the back.

Height: 24""
Width: 16.25""
Depth: 1""",,,,,,,,,,,,,,Carson400,Carson160,http://www.carsonhomeaccents.com/images/16583_l.jpg,16583_l.jpg,,|||||,Carson800,16583_l.jpg
"""Dogs"" Mat",11707,,"Our indoor/outdoor mats have done so well in our Flag catalog that we""ve decided to offer them in everyday styles for the Gift/Garden book. The thick, non-slip rubber backing paired with the fade and mildew resistant polyester top will keep these mats lively and bright for a very long time!

W: 29.5""
H: 17.5""",,,,,,,,,,,,,,Carson400,Carson160,http://www.carsonhomeaccents.com/images/11707_l.jpg,11707_l.jpg,,|||||,Carson800,11707_l.jpg
"""Daughter"" New Dimensions Fabric Insert Music Box",18159,,"The new dimensions fabric music box inserts are made of embroidered fabric with dimensional details and embellishments. Maximize your sales by purchasing the Music Box Display item 17480. Plays ""Everything Is Beautiful""

W: 4""
H: 6""
D: 2.5""",,,,,,,,,,,,,,Carson400,Carson160,http://www.carsonhomeaccents.com/images/18159_l.jpg,18159_l.jpg,,|||||,Carson800,18159_l.jpg
"""Family"" New Dimensions Fabric Insert Music Box",18156,,"The new dimensions fabric music box inserts are made of embroidered fabric with dimensional details and embellishments. Maximize your sales by purchasing the Music Box Display item 17480. Plays ""Everything Is Beautiful""

W: 4""
H: 6""
D: 2.5""",,,,,,,,,,,,,,Carson400,Carson160,http://www.carsonhomeaccents.com/images/18156_l.jpg,18156_l.jpg,,|||||,Carson800,18156_l.jpg
"""Friendship"" New Dimensions Fabric Insert Music Box",18154,,"The new dimensions fabric music box inserts are made of embroidered fabric with dimensional details and embellishments. Maximize your sales by purchasing the Music Box Display item 17480. Plays ""Fascination Waltz""

W: 4""
H: 6""
D: 2.5""",,,,,,,,,,,,,,Carson400,Carson160,http://www.carsonhomeaccents.com/images/18154_l.jpg,18154_l.jpg,,|||||,Carson800,18154_l.jpg
"""Granddaughter"" New Dimensions Fabric Insert Music Box",18161,,"The new dimensions fabric music box inserts are made of embroidered fabric with dimensional details and embellishments. Floral accents may vary in color. Maximize your sales by purchasing the Music Box Display item 17480. Plays ""Everthing Is Beautiful""

W: 4""
H: 6""
D: 2.5""",,,,,,,,,,,,,,Carson400,Carson160,http://www.carsonhomeaccents.com/images/18161_l.jpg,18161_l.jpg,,|||||,Carson800,18161_l.jpg
"""Grandma"" New Dimensions Fabric Insert Music Box",18155,,"The new dimensions fabric music box inserts are made of embroidered fabric with dimensional details and embellishments. Maximize your sales by purchasing the Music Box Display item 17480. Plays ""Waltz Of The Flowers""

W: 4""
H: 6""
D: 2.5""",,,,,,,,,,,,,,Carson400,Carson160,http://www.carsonhomeaccents.com/images/18155_l.jpg,18155_l.jpg,,|||||,Carson800,18155_l.jpg
"""Lord Is My Strength"" New Dimensions Fabric Insert Music Box",18152,,"The new dimensions fabric music box inserts are made of embroidered fabric with dimensional details and embellishments. Maximize your sales by purchasing the Music Box Display item 17480. Plays ""Waltz Of The Flowers""

W: 4""
H: 6""
D: 2.5""",,,,,,,,,,,,,,Carson400,Carson160,http://www.carsonhomeaccents.com/images/18152_l.jpg,18152_l.jpg,,|||||,Carson800,18152_l.jpg
"""Mom"" New Dimensions Fabric Insert Music Box",18158,,"The new dimensions fabric music box inserts are made of embroidered fabric with dimensional details and embellishments. Floral accents may vary in color. Maximize your sales by purchasing the Music Box Display item 17480. Plays ""Everything Is Beautiful""

W: 4""
H: 6""
D: 2.5""",,,,,,,,,,,,,,Carson400,Carson160,http://www.carsonhomeaccents.com/images/18158_l.jpg,18158_l.jpg,,|||||,Carson800,18158_l.jpg
"""Moon & Back"" New Dimensions Fabric Insert Music Box",18160,,"The new dimensions fabric music box inserts are made of embroidered fabric with dimensional details and embellishments. Floral accents may vary in color. Maximize your sales by purchasing the Music Box Display item 17480. Plays ""Fascination Waltz""

W: 4""
H: 6""
D: 2.5""",,,,,,,,,,,,,,Carson400,Carson160,http://www.carsonhomeaccents.com/images/18160_l.jpg,18160_l.jpg,,|||||,Carson800,18160_l.jpg
"""Retirement"" New Dimensions Fabric Insert Music Box",18157,,"The new dimensions fabric music box inserts are made of embroidered fabric with dimensional details and embellishments. Maximize your sales by purchasing the Music Box Display item 17480. Plays ""Everything Is Beautiful""

W: 4""
H: 6""
D: 2.5""",,,,,,,,,,,,,,Carson400,Carson160,http://www.carsonhomeaccents.com/images/18157_l.jpg,18157_l.jpg,,|||||,Carson800,18157_l.jpg
"""Teacher"" New Dimensions Fabric Insert Music Box",18153,,"The new dimensions fabric music box inserts are made of embroidered fabric with dimensional details and embellishments. Maximize your sales by purchasing the Music Box Display item 17480. Plays ""Everything Is Beautiful""

W: 4""
H: 6""
D: 2.5""",,,,,,,,,,,,,,Carson400,Carson160,http://www.carsonhomeaccents.com/images/18153_l.jpg,18153_l.jpg,,|||||,Carson800,18153_l.jpg
"""Mom Amazing"" Music Box",18740,,"Music Boxes are velvet lined, include a hand crank music mechanism and play a popular song! All sentiment cards can be replaced with a personal photograph. Maximize your sales by purchasing the Music Box Display item 17480. Plays ""Fur Elise""

H: 2.75""
DIA: 4.5""",,,,,,,,,,,,,,Carson400,Carson160,http://www.carsonhomeaccents.com/images/18740_l.jpg,18740_l.jpg,,|||||,Carson800,18740_l.jpg
