MT905,Item Size (WxHxL):2.000 x 2.000 x 1.750 in,MT905|||Item Information______________________|Item Size (WxHxL):2.000 x 2.000 x 1.750 in|Item Weight: 2.2500 lbs|Item Material: METAL|Item Color: Black|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 96|Inner Qty:|Case Size (HxWxD): in x in x in|Case Weight: lbs||Order Info______________|Minimum Order Quantity: 12||0,http://images.repzio.com/productimages/928/MT905_lg.jpg
NH1000,Item Size (WxHxL):60.75 x 10.50 x 7.000 in,NH1000|||Item Information______________________|Item Size (WxHxL):60.75 x 10.50 x 7.000 in|Item Weight: 22.0000 lbs|Item Material: 100% WOOD|Item Color: WHITE|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 1|Inner Qty:|Case Size (HxWxD): 63in x 12in x 9in|Case Weight: 23.5 lbs||Order Info______________|Minimum Order Quantity: 2||0,http://images.repzio.com/productimages/928/NH1000_lg.jpg
NH1001,Item Size (WxHxL):38.75 x 11.75 x 8.500 in,NH1001|||Item Information______________________|Item Size (WxHxL):38.75 x 11.75 x 8.500 in|Item Weight: 12.9500 lbs|Item Material:|Item Color:|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required:||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 2|Inner Qty:|Case Size (HxWxD): 11.75in x 15.25in x 38.75in|Case Weight: 29.1 lbs||Order Info______________|Minimum Order Quantity: 2||0,http://images.repzio.com/productimages/928/NH1001_lg.jpg
PC1028,Item Size (WxHxL):5.000 x 4.000 x 2.000 in,PC1028|||Item Information______________________|Item Size (WxHxL):5.000 x 4.000 x 2.000 in|Item Weight: 0.2100 lbs|Item Material: RESIN|Item Color: ASSORTED|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required:||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 36|Inner Qty: 9|Case Size (HxWxD): in x in x in|Case Weight: lbs||Order Info______________|Minimum Order Quantity: 6||0,http://images.repzio.com/productimages/928/PC1028_lg.jpg
RD1000,Item Size (WxHxL):11.00 x 7.000 x 6.500 in,RD1000|||Item Information______________________|Item Size (WxHxL):11.00 x 7.000 x 6.500 in|Item Weight: 2.0500 lbs|Item Material: 80% Metal 20% Plastic|Item Color: GREEN|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 12|Inner Qty: 1|Case Size (HxWxD): 24.8in x 22.44in x 16.93in|Case Weight: 31.66 lbs||Order Info______________|Minimum Order Quantity: 2||1,http://images.repzio.com/productimages/928/RD1000_lg.jpg
RD1001,Item Size (WxHxL):6.500 x 7.000 x 11.00 in,RD1001|||Item Information______________________|Item Size (WxHxL):6.500 x 7.000 x 11.00 in|Item Weight: 2.1500 lbs|Item Material: 80% Metal 20% Plastic|Item Color: RED|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 12|Inner Qty: 1|Case Size (HxWxD): 24.41in x 16.91in x 23.43in|Case Weight: 31.9 lbs||Order Info______________|Minimum Order Quantity: 2||0,http://images.repzio.com/productimages/928/RD1001_lg.jpg
RD1002,Item Size (WxHxL):5.750 x 9.000 x 6.750 in,RD1002|||Item Information______________________|Item Size (WxHxL):5.750 x 9.000 x 6.750 in|Item Weight: 1.1000 lbs|Item Material: 100% Metal|Item Color: BLACK|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 12|Inner Qty: 1|Case Size (HxWxD): 20.08in x 19.69in x 20.47in|Case Weight: 19.3 lbs||Order Info______________|Minimum Order Quantity: 2||0,http://images.repzio.com/productimages/928/RD1002_lg.jpg
RD1003,Item Size (WxHxL):6.500 x 10.75 x 4.750 in,RD1003|||Item Information______________________|Item Size (WxHxL):6.500 x 10.75 x 4.750 in|Item Weight: 1.7500 lbs|Item Material: 100% Metal|Item Color: BLACK / BROWN|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 12|Inner Qty: 1|Case Size (HxWxD): 18.9in x 16.54in x 22.05in|Case Weight: 29.02 lbs||Order Info______________|Minimum Order Quantity: 2||0,http://images.repzio.com/productimages/928/RD1003_lg.jpg
RD1004,Item Size (WxHxL):7.000 x 10.00 x 6.000 in,RD1004|||Item Information______________________|Item Size (WxHxL):7.000 x 10.00 x 6.000 in|Item Weight: 1.6000 lbs|Item Material: 100% Metal|Item Color: BLACK|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 12|Inner Qty: 1|Case Size (HxWxD): 22.44in x 17.72in x 12.2in|Case Weight: 25.06 lbs||Order Info______________|Minimum Order Quantity: 2||0,http://images.repzio.com/productimages/928/RD1004_lg.jpg
RD1005,Item Size (WxHxL):6.000 x 7.000 x 11.50 in,RD1005|||Item Information______________________|Item Size (WxHxL):6.000 x 7.000 x 11.50 in|Item Weight: 1.0500 lbs|Item Material: 100% Metal|Item Color: BLACK|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 12|Inner Qty: 1|Case Size (HxWxD): 20.07in x 19.49in x 13.39in|Case Weight: 18.7 lbs||Order Info______________|Minimum Order Quantity: 2||1,http://images.repzio.com/productimages/928/RD1005_lg.jpg
RD1006,Item Size (WxHxL):4.750 x 4.750 x 11.00 in,RD1006|||Item Information______________________|Item Size (WxHxL):4.750 x 4.750 x 11.00 in|Item Weight: 1.1000 lbs|Item Material: 95% Metal 5% Plastic|Item Color: RED|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 6|Inner Qty: 1|Case Size (HxWxD): 17.72in x 12.8in x 12.6in|Case Weight: 12.46 lbs||Order Info______________|Minimum Order Quantity: 2||0,http://images.repzio.com/productimages/928/RD1006_lg.jpg
RD1007,Item Size (WxHxL):4.000 x 3.750 x 17.00 in,RD1007|||Item Information______________________|Item Size (WxHxL):4.000 x 3.750 x 17.00 in|Item Weight: 0.7000 lbs|Item Material: 90% Metal 10% Plastic|Item Color: RED|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 8|Inner Qty: 1|Case Size (HxWxD): 23.22in x 12.99in x 11.02in|Case Weight: 12.38 lbs||Order Info______________|Minimum Order Quantity: 2||0,http://images.repzio.com/productimages/928/RD1007_lg.jpg
RD1008,Item Size (WxHxL):13.00 x 6.750 x 10.00 in,RD1008|||Item Information______________________|Item Size (WxHxL):13.00 x 6.750 x 10.00 in|Item Weight: 0.7500 lbs|Item Material: 97% Metal 3% Plastic|Item Color: BLUE|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 6|Inner Qty: 1|Case Size (HxWxD): 19.49in x 14.17in x 22.83in|Case Weight: 10.24 lbs||Order Info______________|Minimum Order Quantity: 2||0,http://images.repzio.com/productimages/928/RD1008_lg.jpg
RD1009,Item Size (WxHxL):13.75 x 5.750 x 15.50 in,RD1009|||Item Information______________________|Item Size (WxHxL):13.75 x 5.750 x 15.50 in|Item Weight: 1.4500 lbs|Item Material: 97% Metal 3% Plastic|Item Color: WHITE|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 4|Inner Qty: 1|Case Size (HxWxD): 30.31in x 16.34in x 15.75in|Case Weight: 11.66 lbs||Order Info______________|Minimum Order Quantity: 2||0,http://images.repzio.com/productimages/928/RD1009_lg.jpg
SB1004,Item Size (WxHxL):10.50 x 0.250 x 17.00 in,SB1004|||Item Information______________________|Item Size (WxHxL):10.50 x 0.250 x 17.00 in|Item Weight: 0.2000 lbs|Item Material: CANVAS|Item Color: WHITE|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 16|Inner Qty:|Case Size (HxWxD): in x in x in|Case Weight: lbs||Order Info______________|Minimum Order Quantity: 4||0,http://images.repzio.com/productimages/928/SB1004_lg.jpg
SB1100,Item Size (WxHxL):24.40 x 8.250 x 1.250 in,"SB1100|||Item Information______________________|Item Size (WxHxL):24.40 x 8.250 x 1.250 in|Item Weight: 1.4000 lbs|Item Material: WOOD,GALVANIZED METAL|Item Color: Black / White / Brown|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 8|Inner Qty: 1|Case Size (HxWxD): 25.6in x 9.45in x 14in|Case Weight: 13.5 lbs||Order Info______________|Minimum Order Quantity: 2||0",http://images.repzio.com/productimages/928/SB1100_lg.jpg
SB1101,Item Size (WxHxL):24.40 x 8.250 x 1.250 in,"SB1101|||Item Information______________________|Item Size (WxHxL):24.40 x 8.250 x 1.250 in|Item Weight: 2.0000 lbs|Item Material: WOOD,GALVANIZED METAL|Item Color: Black / White / Brown|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 8|Inner Qty: 1|Case Size (HxWxD): 25.6in x 9.45in x 14in|Case Weight: 13.5 lbs||Order Info______________|Minimum Order Quantity: 2||0",http://images.repzio.com/productimages/928/SB1101_lg.jpg
SB1102,Item Size (WxHxL):20.75 x 7.500 x 1.300 in,"SB1102|||Item Information______________________|Item Size (WxHxL):20.75 x 7.500 x 1.300 in|Item Weight: 1.3000 lbs|Item Material: WOOD,GALVANIZED METAL|Item Color: Black / White / Brown|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 8|Inner Qty: 1|Case Size (HxWxD): 22in x 8.7in x 14in|Case Weight: 13.2 lbs||Order Info______________|Minimum Order Quantity: 2||0",http://images.repzio.com/productimages/928/SB1102_lg.jpg
SB1103,Item Size (WxHxL):24.40 x 8.250 x 1.250 in,"SB1103|||Item Information______________________|Item Size (WxHxL):24.40 x 8.250 x 1.250 in|Item Weight: 1.8000 lbs|Item Material: WOOD,GALVANIZED METAL|Item Color: Black / White / Brown|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 8|Inner Qty: 1|Case Size (HxWxD): 25.6in x 9.45in x 14in|Case Weight: 13.5 lbs||Order Info______________|Minimum Order Quantity: 2||0",http://images.repzio.com/productimages/928/SB1103_lg.jpg
SB1104,Item Size (WxHxL):24.40 x 8.250 x 1.250 in,"SB1104|||Item Information______________________|Item Size (WxHxL):24.40 x 8.250 x 1.250 in|Item Weight: 1.7500 lbs|Item Material: WOOD,GALVANIZED METAL|Item Color: Black / White / Brown|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 8|Inner Qty: 1|Case Size (HxWxD): 25.6in x 9.45in x 14in|Case Weight: 13.5 lbs||Order Info______________|Minimum Order Quantity: 2||0",http://images.repzio.com/productimages/928/SB1104_lg.jpg
SB1105,Item Size (WxHxL):15.75 x 15.75 x 1.000 in,"SB1105|||Item Information______________________|Item Size (WxHxL):15.75 x 15.75 x 1.000 in|Item Weight: 4.4000 lbs|Item Material: Galvanized metal,rope|Item Color: light cook-galvanized|Details 1:|Details 2:|Other Sizes: Md. 14 x 14 x 1|Other Sizes:Sm. 12 x 12 x 1|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 3|Inner Qty: 1|Case Size (HxWxD): 17in x 10.8in x 17in|Case Weight: 14.5 lbs||Order Info______________|Minimum Order Quantity: 2||0",http://images.repzio.com/productimages/928/SB1105_lg.jpg
SB1106,Item Size (WxHxL):14.50 x 14.50 x 10.10 in,SB1106|||Item Information______________________|Item Size (WxHxL):14.50 x 14.50 x 10.10 in|Item Weight: 4.7500 lbs|Item Material: Galvanized metal|Item Color: light cook-galvanized|Details 1:|Details 2:|Other Sizes: Md. 12.75 x 12.75 x 9.1|Other Sizes:Sm.10.25 x 10.25 x 8.5|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 2|Inner Qty: 1|Case Size (HxWxD): 14.8in x 14.8in x 22.1in|Case Weight: 10.8 lbs||Order Info______________|Minimum Order Quantity: 2||0,http://images.repzio.com/productimages/928/SB1106_lg.jpg
SB1107,Item Size (WxHxL):19.25 x 24.00 x 1.000 in,SB1107|||Item Information______________________|Item Size (WxHxL):19.25 x 24.00 x 1.000 in|Item Weight: 2.7000 lbs|Item Material: WOOD|Item Color: White / Black|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 4|Inner Qty: 2|Case Size (HxWxD): 20.45in x 5.6in x 25.2in|Case Weight: 12.75 lbs||Order Info______________|Minimum Order Quantity: 2||0,http://images.repzio.com/productimages/928/SB1107_lg.jpg
SB1108,Item Size (WxHxL):14.00 x 16.00 x 0.750 in,"SB1108|||Item Information______________________|Item Size (WxHxL):14.00 x 16.00 x 0.750 in|Item Weight: 1.2000 lbs|Item Material: Galvanized metal|Item Color: light cook-galvanized|Details 1:|Details 2:|Other Sizes: Kickstand: 8.7""|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 6|Inner Qty: 1|Case Size (HxWxD): 16.15in x 11in x 18.15in|Case Weight: 15.4 lbs||Order Info______________|Minimum Order Quantity: 2||0",http://images.repzio.com/productimages/928/SB1108_lg.jpg
SB1109,Item Size (WxHxL):11.00 x 13.00 x 0.750 in,"SB1109|||Item Information______________________|Item Size (WxHxL):11.00 x 13.00 x 0.750 in|Item Weight: 1.6000 lbs|Item Material: Galvanized metal|Item Color: light cook-galvanized|Details 1: Kickstand|Details 2: Hangs Vertical and Horizontal|Other Sizes: Kickstand: 8.5""|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 8|Inner Qty: 1|Case Size (HxWxD): 13.4in x 14.15in x 15.35in|Case Weight: 14.5 lbs||Order Info______________|Minimum Order Quantity: 4||0",http://images.repzio.com/productimages/928/SB1109_lg.jpg
SB1110,Item Size (WxHxL):58.25 x 58.25 x 3.000 in,SB1110|||Item Information______________________|Item Size (WxHxL):58.25 x 58.25 x 3.000 in|Item Weight: 13.6000 lbs|Item Material: Galvanized metal|Item Color: light cook-galvanized / Rust|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: YES||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 1|Inner Qty:|Case Size (HxWxD): 58.25in x 3in x 58.25in|Case Weight: 14.5 lbs||Order Info______________|Minimum Order Quantity: 2||0,http://images.repzio.com/productimages/928/SB1110_lg.jpg
SB1111,Item Size (WxHxL):26.25 x 26.25 x 1.500 in,SB1111|||Item Information______________________|Item Size (WxHxL):26.25 x 26.25 x 1.500 in|Item Weight: 2.8000 lbs|Item Material: Galvanized metal|Item Color: Galvanized Grey / Rust Brown|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 4|Inner Qty: 1|Case Size (HxWxD): 28.4in x 11in x 28.4in|Case Weight: 12.3 lbs||Order Info______________|Minimum Order Quantity: 2||0,http://images.repzio.com/productimages/928/SB1111_lg.jpg
SB1112,Item Size (WxHxL):41.75 x 20.87 x 3.500 in,SB1112|||Item Information______________________|Item Size (WxHxL):41.75 x 20.87 x 3.500 in|Item Weight: 4.4000 lbs|Item Material: Galvanized metal / Rust Brown|Item Color: light cook-galvanized|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: Yes||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 3|Inner Qty: 1|Case Size (HxWxD): 43in x 12.6in x 22in|Case Weight: 14.3 lbs||Order Info______________|Minimum Order Quantity: 2||0,http://images.repzio.com/productimages/928/SB1112_lg.jpg
SB1113,Item Size (WxHxL):74.00 x 25.25 x 1.000 in,"SB1113|||Item Information______________________|Item Size (WxHxL):74.00 x 25.25 x 1.000 in|Item Weight: 13.7000 lbs|Item Material: WOOD/GALVANIZED METAL|Item Color: Wood: whitewash Metal:light co|Details 1:|Details 2:|Other Sizes: O: 25.26x26.25x1.5""|Other Sizes:M:18W x 15.75""H x 1""|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 1|Inner Qty:|Case Size (HxWxD): 28.5in x 5.4in x 28in|Case Weight: 15 lbs||Order Info______________|Minimum Order Quantity: 2||1",http://images.repzio.com/productimages/928/SB1113_lg.jpg
SB1114,Item Size (WxHxL):51.50 x 10.50 x 0.500 in,SB1114|||Item Information______________________|Item Size (WxHxL):51.50 x 10.50 x 0.500 in|Item Weight: 4.0200 lbs|Item Material: GALVANIZED METAL|Item Color: Black / White|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 4|Inner Qty: 1|Case Size (HxWxD): 53.15in x 5.5in x 12.25in|Case Weight: 21 lbs||Order Info______________|Minimum Order Quantity: 2||0,http://images.repzio.com/productimages/928/SB1114_lg.jpg
SB1115,Item Size (WxHxL):10.60 x 3.900 x 5.750 in,"SB1115|||Item Information______________________|Item Size (WxHxL):10.60 x 3.900 x 5.750 in|Item Weight: 2.6000 lbs|Item Material: metal,MDF|Item Color: chip black|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 4|Inner Qty: 1|Case Size (HxWxD): 12.25in x 10.25in x 15in|Case Weight: 11.2 lbs||Order Info______________|Minimum Order Quantity: 2||0",http://images.repzio.com/productimages/928/SB1115_lg.jpg
SB1116,Item Size (WxHxL):7.000 x 6.000 x 7.000 in,SB1116|||Item Information______________________|Item Size (WxHxL):7.000 x 6.000 x 7.000 in|Item Weight: 1.4500 lbs|Item Material: Galvanized metal|Item Color: light cook-galvanized|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 6|Inner Qty: 1|Case Size (HxWxD): 18.9in x 10.6in x 20.9in|Case Weight: 7.7 lbs||Order Info______________|Minimum Order Quantity: 2||0,http://images.repzio.com/productimages/928/SB1116_lg.jpg
SB1117,Item Size (WxHxL):7.000 x 6.000 x 7.000 in,SB1117|||Item Information______________________|Item Size (WxHxL):7.000 x 6.000 x 7.000 in|Item Weight: 1.2500 lbs|Item Material: metal|Item Color: chip white|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 6|Inner Qty: 1|Case Size (HxWxD): 18.9in x 10.6in x 20.9in|Case Weight: 6.6 lbs||Order Info______________|Minimum Order Quantity: 2||0,http://images.repzio.com/productimages/928/SB1117_lg.jpg
SB1118,Item Size (WxHxL):11.30 x 15.30 x 1.800 in,"SB1118|||Item Information______________________|Item Size (WxHxL):11.30 x 15.30 x 1.800 in|Item Weight: 1.1400 lbs|Item Material: Metal Glass|Item Color: chip white|Details 1:|Details 2:|Other Sizes: W/ Kickstand: 1.8""=6""|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 4|Inner Qty: 1|Case Size (HxWxD): 13in x 11.4in x 16.15in|Case Weight: 7.9 lbs||Order Info______________|Minimum Order Quantity: 2||0",http://images.repzio.com/productimages/928/SB1118_lg.jpg
SB1119,Item Size (WxHxL):9.500 x 9.500 x 11.50 in,SB1119|||Item Information______________________|Item Size (WxHxL):9.500 x 9.500 x 11.50 in|Item Weight: 7.9000 lbs|Item Material: 100% Metal|Item Color: chip white|Details 1:|Details 2:|Other Sizes: Md. 8 x 8 x 10.25|Other Sizes:Sm. 6.25 x 6.25 x 9.25|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 2|Inner Qty: 1|Case Size (HxWxD): 21.25in x 11in x 13.4in|Case Weight: 16.5 lbs||Order Info______________|Minimum Order Quantity: 2||0,http://images.repzio.com/productimages/928/SB1119_lg.jpg
SB1120,Item Size (WxHxL):11.00 x 10.50 x 12.25 in,SB1120|||Item Information______________________|Item Size (WxHxL):11.00 x 10.50 x 12.25 in|Item Weight: 7.0000 lbs|Item Material: Metal|Item Color: chip white|Details 1:|Details 2:|Other Sizes: Md. 9.5 x 9.1 x 10.25|Other Sizes:Sm. 8 x 8.2 x 8.25|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 2|Inner Qty: 1|Case Size (HxWxD): 22.8in x 11.8in x 13.75in|Case Weight: 14.5 lbs||Order Info______________|Minimum Order Quantity: 2||0,http://images.repzio.com/productimages/928/SB1120_lg.jpg
SB1121,Item Size (WxHxL):34.40 x 37.40 x 1.400 in,SB1121|||Item Information______________________|Item Size (WxHxL):34.40 x 37.40 x 1.400 in|Item Weight: 5.7000 lbs|Item Material: 100% METAL|Item Color: Natural Metal|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 1|Inner Qty:|Case Size (HxWxD): 39in x 3in x 34in|Case Weight: 9.1 lbs||Order Info______________|Minimum Order Quantity: 2||0,http://images.repzio.com/productimages/928/SB1121_lg.jpg
SB1122,Item Size (WxHxL):50.40 x 40.20 x 1.600 in,SB1122|||Item Information______________________|Item Size (WxHxL):50.40 x 40.20 x 1.600 in|Item Weight: 16.5000 lbs|Item Material: 100% METAL|Item Color: Natural Metal|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: NO||Catalog PG:|Catalog Style:|Item Origin: CHINA||Case Info_____________________________|Case Qty: 1|Inner Qty:|Case Size (HxWxD): 51.25in x 2.15in x 41in|Case Weight: 17.4 lbs||Order Info______________|Minimum Order Quantity: 2||0,http://images.repzio.com/productimages/928/SB1122_lg.jpg
SB1123,Item Size (WxHxL):24.00 x 8.250 x 1.250 in,"SB1123|||Item Information______________________|Item Size (WxHxL):24.00 x 8.250 x 1.250 in|Item Weight: 1.4300 lbs|Item Material: Wood,MDF|Item Color: White / Brown|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: No||Catalog PG:|Catalog Style:|Item Origin: China||Case Info_____________________________|Case Qty: 8|Inner Qty: 2|Case Size (HxWxD): 9.25in x 7.1in x 25.6in|Case Weight: 13.6 lbs||Order Info______________|Minimum Order Quantity: 2||0",http://images.repzio.com/productimages/928/SB1123_lg.jpg
SB1124,Item Size (WxHxL):12.50 x 15.50 x 1.000 in,"SB1124|||Item Information______________________|Item Size (WxHxL):12.50 x 15.50 x 1.000 in|Item Weight: 1.3000 lbs|Item Material: Wood,MDF|Item Color: White / Brown|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: No||Catalog PG:|Catalog Style:|Item Origin: China||Case Info_____________________________|Case Qty: 6|Inner Qty: 2|Case Size (HxWxD): 13.6in x 5.3in x 17in|Case Weight: 9.7 lbs||Order Info______________|Minimum Order Quantity: 2||0",http://images.repzio.com/productimages/928/SB1124_lg.jpg
SB1125,Item Size (WxHxL):12.50 x 15.50 x 1.000 in,"SB1125|||Item Information______________________|Item Size (WxHxL):12.50 x 15.50 x 1.000 in|Item Weight: 1.3000 lbs|Item Material: Wood,MDF|Item Color: White / Brown|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: No||Catalog PG:|Catalog Style:|Item Origin: China||Case Info_____________________________|Case Qty: 6|Inner Qty: 2|Case Size (HxWxD): 13.6in x 5.3in x 17in|Case Weight: 9.7 lbs||Order Info______________|Minimum Order Quantity: 2||0",http://images.repzio.com/productimages/928/SB1125_lg.jpg
SB1126,Item Size (WxHxL):12.50 x 15.50 x 1.000 in,"SB1126|||Item Information______________________|Item Size (WxHxL):12.50 x 15.50 x 1.000 in|Item Weight: 1.3000 lbs|Item Material: Wood,MDF|Item Color: White / Brown|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: No||Catalog PG:|Catalog Style:|Item Origin: China||Case Info_____________________________|Case Qty: 6|Inner Qty: 2|Case Size (HxWxD): 13.6in x 5.3in x 17in|Case Weight: 9.7 lbs||Order Info______________|Minimum Order Quantity: 2||0",http://images.repzio.com/productimages/928/SB1126_lg.jpg
SB1127,Item Size (WxHxL):10.00 x 12.00 x 1.000 in,"SB1127|||Item Information______________________|Item Size (WxHxL):10.00 x 12.00 x 1.000 in|Item Weight: 0.9000 lbs|Item Material: Wood,MDF|Item Color: Black / Brown / White|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: No||Catalog PG:|Catalog Style:|Item Origin: China||Case Info_____________________________|Case Qty: 8|Inner Qty: 2|Case Size (HxWxD): 11in x 6.7in x 13.2in|Case Weight: 8.6 lbs||Order Info______________|Minimum Order Quantity: 4||0",http://images.repzio.com/productimages/928/SB1127_lg.jpg
SB1128,Item Size (WxHxL):10.00 x 12.00 x 1.000 in,"SB1128|||Item Information______________________|Item Size (WxHxL):10.00 x 12.00 x 1.000 in|Item Weight: 0.9000 lbs|Item Material: Wood,MDF|Item Color: Black / Brown / White|Details 1:|Details 2:|Other Sizes: NA|Other Sizes:NA|Assembly Required: No||Catalog PG:|Catalog Style:|Item Origin: China||Case Info_____________________________|Case Qty: 8|Inner Qty: 2|Case Size (HxWxD): 11in x 6.7in x 13.2in|Case Weight: 8.6 lbs||Order Info______________|Minimum Order Quantity: 4||0",http://images.repzio.com/productimages/928/SB1128_lg.jpg
