"Pink & White Paper Flower Candle Ring, 3""",18342,Home|Col House Designs,"The Pink & White Paper Flower Candle Ring, 3"" will beautify the farmhouse with little touches of natural charm. This candle ring spreads to approximately 8-10"" on the outside diameter and has an inner diameter of 3"". It has eucalyptus style sprigs that in plastic that fade from a darker green at the base to bright green at the tips. Pink and white paper blooms grace some stems and all are bound with wrapped wire stems at the base. Hang this candle ring on door knobs, drawer pulls, and more for a little pop of natural beauty.
Material: Paper, plastic, wrapped wire
Size: 3"" Inside Dia, Approx. 8-10"" Outside Dia.
Colors: Pink, white, green",,,,,,,12,2.9,432,2.6,,,12,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/30/18342-HA.jpg,18342-HA.jpg,,,Hearthside800,18342-HA.jpg
Baby'S Breath & Lush Eucalyptus Garland,18343,Home|Col House Designs,"The Baby's Breath & Lush Eucalyptus Garland will wrap the farmhouse in flourishing greenery. Made of a mix of baby’s breath stems, herbal sprigs, dark green eucalyptus stems, and larger rounded leaves, this lush garland measures 5-foot long. With small accents in foam, the greenery is a mix of plastic and fabric. Add to shelf or mantle displays or hanging along door frames or curtain rods to bring the feel of outdoors inside.
Material: Plastic, fabric, foam, wrapped wire
Size: 5 ft L
Colors: Green, white",,,,,,,6,14.5,72,13.1,,,6,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/30/18343-HA.jpg,18343-HA.jpg,,,Hearthside800,18343-HA.jpg
Baby'S Breath & Lush Eucalyptus Wreath,18344,Home|Col House Designs,"The Baby's Breath & Lush Eucalyptus Wreath is a striking addition to the farmhouse with its sprigs of eucalyptus, baby’s breath and large rounded leaves. It measures 7.5"" on the inside diameter with an approximate 16-18"" outside diameter and has a sturdy dried twig base. This wreath really pops on white or light backgrounds and looks great with Spring, Summer or Everyday displays.
Material: Plastic, fabric, foam, wrapped wire, dried twigs
Size: 7.5"" Inside Dia., Approx 16-18"" Outside Dia.
Colors: Green, white",,,,,,,2,16.5,24,14.9,,,2,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/30/18344-HA.jpg,18344-HA.jpg,,,Hearthside800,18344-HA.jpg
Baby'S Breath & Lush Eucalyptus Ring,18345,Home|Col House Designs,"The Baby's Breath & Lush Eucalyptus Ring will bring a bounty of greens beauty and soft white accents to candle displays. This lovely ring bursts with sprays of foam baby’s breath, and plastic and fabric greenery. It looks great used as a smaller wreath measuring 6"" on the inside diameter and 10-14"" on the outside diameter. Or pairs beautifully with a variety of candles or other decor.
Material: Plastic, fabric, foam, wrapped wire
Size: 6"" Inside Dia., Approx 10-14"" Outside Dia.
Colors: Green, white",,,,,,,8,8.8,96,7.9,,,8,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/30/18345-HA.jpg,18345-HA.jpg,,,Hearthside800,18345-HA.jpg
Baby'S Breath & Lush Eucalyptus Spray,18346,Home|Col House Designs,"The Baby's Breath & Lush Eucalyptus Spray is a charming way to highlight Spring and Summer farmhouse decor. Featuring sprigs of baby’s breath and dark green eucalyptus stems with a mix of other leaves, this lovely spray features a variety of textures including foam, fabric and plastic. It is great for filling hanging pocket containers and milk cans or accenting box signs or sitters. Measures 19"" high.
Material: Plastic, fabric, foam, wrapped wire
Size: 19"" H
Colors: Green, white",,,,,,,12,2.6,288,2.3,,,12,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/30/18346-HA.jpg,18346-HA.jpg,,,Hearthside800,18346-HA.jpg
"Blue Astilbe Candle Ring, 3""",18356,Home|Col House Designs,"The Blue Astilbe Candle Ring, 3"" add a striking pop of color to Springtime displays. Made of tiny foam beads in a rich blue shade, this lovely candle ring features astilbe style flowers and the stems are wrapped wire for easy positioning. The ring has an approximate 8-10"" outer diameter and a 3"" diameter. This ring looks beautiful with a range of patterned and simple pillars.
Material: Foam, wrapped wire stems
Size: 3"" Inside Dia. Approx 8-10"" Outside Dia.
Colors: Blue, green",,,,,,,6,2,168,1.8,,,6,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/30/18356-HA.jpg,18356-HA.jpg,,,Hearthside800,18356-HA.jpg
"Blue Astilbe Candle Ring, 3.5""",18357,Home|Col House Designs,"The Blue Astilbe Candle Ring, 3.5"" will bring calming, beautiful shades of blue to farmhouse displays. A collection of blue tiny foam beams come together to create astilbe style flowers on green wrapped wire stems. This candle ring measures 3.5"" on the inside diameter and approximately 10-12"" on the outside. It styles easily and will pair great with a candle, candle holder, or vase for a quick and beautiful addition to a variety of displays.
Material: Foam, wrapped wire stems
Size: 3.5"" Inside Dia. Approx 10-12"" Outside Dia.
Colors: Blue, green",,,,,,,6,2.3,168,2.1,,,6,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/30/18357-HA.jpg,18357-HA.jpg,,,Hearthside800,18357-HA.jpg
Blue Astilbe Spray,18358,Home|Col House Designs,"The Blue Astilbe Spray will Bring simplicity and beauty to Spring farmhouse displays. This pretty floral sports astilbe style flowers created with gatherings of tiny foam spheres in shades of blue. The wrapped wire stems allow for easy styling and are bound to make a bouquet. Display at the bottom of sitting signs or add this spray to vases and containers. Measures 25"" in height.
Material: Foam, wrapped wire stems
Size: 25"" H
Colors: Blue, green",,,,,,,12,3.9,144,3.5,,,12,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/30/18358-HA.jpg,18358-HA.jpg,,,Hearthside800,18358-HA.jpg
Americana Rose & Poppy Spray,18359,Home|Col House Designs,"The Americana Rose & Poppy Spray will bring floral beauty with a splash of Americana feel to the farmhouse. Wrapped wire stems make a base for a variety of greenery in plastic and fabric including multi-leaf sprigs and oak style leaves. The star of the show are papery poppies in white and red with accents by red, white and blue rose blooms. This spray makes a perfect accent for patriotic displays and is also beautiful with Spring and everyday decor. Measures 21"" high.
Material: Fabric, paper, plastic, wrapped stems
Size: 21"" H
Colors: Red, white, blue, green, yellow",,,,,,,12,3.6,144,3.2,,,12,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/30/18359-HA.jpg,18359-HA.jpg,,,Hearthside800,18359-HA.jpg
Americana Rose & Poppy Wreath,18360,Home|Col House Designs,"The Americana Rose & Poppy Wreath will make the farmhouse red, white and beautiful this season. A mix of wrapped wire stems and vines support papery red, white and blue poppies, fabric rose leaves, and more. Adding a little extra flair to the wreath are smaller red, white and blue roses that accent the larger flowers. It measures approximately 16-18"" on the outside diameter and 10.75"" on the inside diameter. Hang this wreath with patriotic signs or flags or for a striking display.
Material: Fabric paper, plastic, wrapped stems
Size: 10.75"" Inside Dia., Approx 16-18"" Outside Dia.
Colors: Red, white, blue, green, yellow",,,,,,,2,17,12,15.3,,,2,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/30/18360-HA.jpg,18360-HA.jpg,,,Hearthside800,18360-HA.jpg
Americana Rose & Poppy Candle Ring,18361,Home|Col House Designs,"The Americana Rose & Poppy Candle Ring will bring notes of freedom and outdoor beauty to farmhouse displays. Springing from a base of wrapped wire stems, feep blue, red and white roses accent larger flowers. Larger papery poppies in red and white steal the spotlight and the greenery is made of a mix of fabric and plastic leaves along with wrapped wire vines and stems. It measures 3.5"" on the inside diameter with an approximate 8-10"" outside diameter. This candle ring a wild and free tone and is an easy addition to everyday displays for a quick and lovely Americana uplift.
Material: Fabric paper, plastic, wrapped stems
Size: 3.5"" Inside Dia., Approx 8-10"" Outside Dia.
Colors: Red, white, blue, green, yellow",,,,,,,5,5.3,200,4.8,,,5,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/30/18361-HA.jpg,18361-HA.jpg,,,Hearthside800,18361-HA.jpg
