"13"" FABRIC SNOWMAN",30650,Home|Winter Collection|Fabric Snowmen,"This cream color snowman is made from a tea-dyed fabric and wears a large cream hat. Around his neck is a green fabric scarf. This item stands 13"" tall",,,,,"Product Dimensions: 13""H",,,,,,,,,CraftOutlet400,CraftOutlet160,http://www.oldememories.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/0/30650_1.jpg,30650_1.jpg,,,CraftOutlet800,30650_1.jpg
"19""H P/M SNWMN",30678,Home|Winter Collection|Papier Mache & Resin Snowmen,"This large snowman measures 19"" tall and has wiry arms, a large black top hat with a small resin cardinal sitting on it. On his arm is another small resin cardinal. On the other hand is a large tin wooden birdhouse and a mustard yellow star along the base",,,,,"Product Dimensions: 19""H",,,,,,,,,CraftOutlet400,CraftOutlet160,http://www.oldememories.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/0/30678.jpg,30678.jpg,,,CraftOutlet800,30678.jpg
"7"" P/M SNOWAN W/BASEBALL BAT",30717,Home|Winter Collection|Papier Mache & Resin Snowmen,"He's ready for some baseball. This snowman made from Papier Mache holds a baseball bat and a baseball. He stands 7"" tall and is perfect for your baseball fan.",,,,,"Product Dimensions: 7""H",,,,,,,,,CraftOutlet400,CraftOutlet160,http://www.oldememories.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/0/30717.jpg,30717.jpg,,,CraftOutlet800,30717.jpg
"P/M 8"" SNOWMAN RIDING SCOOTER",30719,Home|Winter Collection|Papier Mache & Resin Snowmen,"Standing on a small rusty tin scooter, this snowman is ready to scoot away! Made from Papier Mache, this item measures 8"" tall",,,,,"Product Dimensions: 8""H",,,,,,,,,CraftOutlet400,CraftOutlet160,http://www.oldememories.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/0/30719.jpg,30719.jpg,,,CraftOutlet800,30719.jpg
"7"" P/M SNOWMAN W/SLED",30729,Home|Winter Collection|Papier Mache & Resin Snowmen,"This cute snowman angel is made from Papier Mache and is holding a wooden sled with a group of snowman heads painted on it. He has a large tin star cutout above his head and also a pair of tin wings. This item measures 7"" tall.",,,,,"Product Dimensions: 7""H",,,,,,,,,CraftOutlet400,CraftOutlet160,http://www.oldememories.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/0/30729_1.jpg,30729_1.jpg,,,CraftOutlet800,30729_1.jpg
P/M SNOWMAN W/STAR 8.25H,30765,Home|Winter Collection|Papier Mache & Resin Snowmen,"This snowman angel made from Papier Mache stands 8.25"" tall and holds a large wooden mustard star in his hands. He has a small tin star above his head and large tin wings attached to his body.",,,,,"Product Dimensions: 8.25""H",,,,,,,,,CraftOutlet400,CraftOutlet160,http://www.oldememories.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/0/30765.jpg,30765.jpg,,,CraftOutlet800,30765.jpg
"7.5"" SNOWMAN W/CANDY CANE#82780",30783,Home|Winter Collection|Papier Mache & Resin Snowmen,,,,,,Product Dimensions: N/A,,,,,,,,,CraftOutlet400,CraftOutlet160,http://www.oldememories.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/0/30783.jpg,30783.jpg,,,CraftOutlet800,30783.jpg
"P/M 3 SNOWMAN HEAD ORN 3 ASS'T 3.5""",30802,Home|Winter Collection|Papier Mache & Resin Snowmen,"A great seller from our holiday line, this assortment of 3 snowman heads feature various snowmen wearing top hats and beanies with greenery.",,,,,"Product Dimensions: 3.5""H",,,,,,,,,CraftOutlet400,CraftOutlet160,http://www.oldememories.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/0/30802.jpg,30802.jpg,,,CraftOutlet800,30802.jpg
"P/M TWO SNOWMAN PLAY 12""",30813,Home|Winter Collection|Papier Mache & Resin Snowmen,"One snowman holds up another smaller snowman to grab a hold of a rusty tin star! This item measures 12"" tall.",,,,,"Product Dimensions: 12""H",,,,,,,,,CraftOutlet400,CraftOutlet160,http://www.oldememories.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/0/30813.jpg,30813.jpg,,,CraftOutlet800,30813.jpg
FABRIC WRAPPED CANDY CANES 9.25'' 3 ASRT,30824,Home|Winter Collection|Holiday Accents,"What a great assortment! These three candy canes are wrapped with fabric and have a rusty jingle bell at each end. They measures 9.25"" tall and come in Red, Green , and Blue.",,,,,"Product Dimensions: 9.25""H",,,,,,,,,CraftOutlet400,CraftOutlet160,http://www.oldememories.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/0/30824.jpg,30824.jpg,,,CraftOutlet800,30824.jpg
SANTA,30831,Home|Winter Collection|Santas,,,,,,Product Dimensions: 15''L x 1.5''W x 25.5''H,,,,,,,,,CraftOutlet400,CraftOutlet160,http://www.oldememories.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/0/30831.jpg,30831.jpg,,,CraftOutlet800,30831.jpg
P/M FOOTBALL SNOWMAN 7.25'',30875,Home|Winter Collection|Papier Mache & Resin Snowmen,"GO TEAM GO! THIS PAPIER MACHE SNOWMAN MEASURES 7.25""H. HE'S WEARING A RED BEANIE, HOLDING A FOOTBALL IN ONE HAND AND A PENNANT IN THE OTHER. HE REALLY HAS TEAM SPIRIT!",,,,,"Product Dimensions: 7.25""H",,,,,,,,,CraftOutlet400,CraftOutlet160,http://www.oldememories.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/0/30875.jpg,30875.jpg,,,CraftOutlet800,30875.jpg
P/M SCARECROW 13.5'',30888,Home|Fall & Halloween Collection|Scarecrows,"MADE FROM PAPIER MACHE, OUR SCARECROW FEATURES REAL STRAW COMING OUT OF HIS HANDS. ON HIS HEAD IS A BIG STRAWHAT. MR. SCARECROW IS HOLDING A BIG PUMPKIN WITH A MUSTARD STAR ON IT. HIS MEASUREMENTS ARE 5''L X4.5''W X13.5''H",,,,,"Product Dimensions: 13.5""H",,,,,,,,,CraftOutlet400,CraftOutlet160,http://www.oldememories.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/0/30888.jpg,30888.jpg,,,CraftOutlet800,30888.jpg
"P/M ""THE WITCH IS IN"" 7""",30889,Home|Fall & Halloween Collection|Halloween Decor,"OUR WITCH HAT MADE FROM PAPIER MACHE MEASURES 6.875''L X6.5''W X7''H. THERE ARE PIP BERRIES WRAPPED AROUND THE HAT, A REAL HOMESPUN RIBBON TIED AROUND IT AND THE PHRASE ""THE WITCH IS IN"" WRITTEN IN FRONT!",,,,,"Product Dimensions: 7""H",,,,,,,,,CraftOutlet400,CraftOutlet160,http://www.oldememories.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/0/30889.jpg,30889.jpg,,,CraftOutlet800,30889.jpg
"P/M SHEEP 7""LX5.5""H",30901,Home|Everyday Collection|Barn Farm Animals,"THIS CUTE SHEEP COLLECTIBLE IS MADE FROM PAPIER MACHE WITH A WOODEN BASE. IT MEASURES 7""L X 5.5""H",,,,,Product Dimensions: 7''L X 2.75''W X 5.5''H,,,,,,,,,CraftOutlet400,CraftOutlet160,http://www.oldememories.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/0/30901.jpg,30901.jpg,,,CraftOutlet800,30901.jpg
"P/M SNOWMAN HOCKEY 8.25""",30924,Home|Winter Collection|Papier Mache & Resin Snowmen,"THIS CUTE SNOWMAN IS READY FOR SOME HOCKEY! MADE FROM PAPIER MACHE, HE MEASURES 8.25"" HIGH, WEARING A RED BEANING AND SCARF.",,,,,"Product Dimensions: 8.25""H",,,,,,,,,CraftOutlet400,CraftOutlet160,http://www.oldememories.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/0/30924.jpg,30924.jpg,,,CraftOutlet800,30924.jpg
