Wooden Baking Gnome Ornament,36435,Home|Designers,"Our Wooden Baking Gnome Ornament has a red cap and a white beard with a rolling pin and gingerbread cookie as dimensional accents. Measures 4.25"" high by 3.5"" wide and has a jute twine hanger. Will look great on a Christmas tree, as well as on a knob or hook in a holiday baking kitchen display.
- Material: Wood
- Size: 4.25"" H x 3.5"" W
- Color: Red, White, Tan
- Designer: Suzie Pienta",,,,,,,12,1.75,432,1.55,,,12,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/24/36435.jpg,36435.jpg,,,Hearthside800,36435.jpg
Cookies & Cocoa Wooden Rolling Pin,36489,Home|Designers,"This decorative rolling pin has a wooden gingerbread charm, a red gingham bow, and the words, ""Cookies & Cocoa"" in engraved lettering. This little accent piece is perfect for a tiered tray or Christmas kitchen display. Measures 7"" long by 1"" in diameter.
- Material: Wood
- Size: 7"" L x 1"" Dia.
- Color: Brown, Red
- Designer: Suzie Pienta",,,,,,,24,2.05,288,1.85,,,24,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/27/36489.jpg,36489.jpg,,,Hearthside800,36489.jpg
Blessed And Thankful Cutting Board Sign Ornament,36501,Home|Col House Designs,"The Blessed and Thankful Cutting Board Sign Ornament will celebrate blessings in the farmhouse kitchen this Fall. This solid wood ornament has a white finish with distressed edges on a wide cutting board shape. It reads ‘Blessed and’ in black text and the word ‘thankful’ is in dimensional script for the full phrase ‘blessed and thankful.’ The ornament is topped with cute maple leaf cutout with a red stain finish and a jute hanger. This ornament looks great hanging from kitchen hooks and cabinet knobs. Measures 4.25"" high by 4.5"" wide with a .25"" depth.
Material: Wood, jute
Size: 4.25"" H x 4.5"" L x .25"" Dp.
Colors: White, brown, black",,,,,,,12,2.1,216,1.9,,,12,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/27/36501-HSA.jpg,36501-HSA.jpg,,,Hearthside800,36501-HSA.jpg
I'M Here For The Boos Circle Easel Sign,36544,Home|Designers,"This unique sign features a cut-wood ghost with a vintage finish on a black, wooden circle. Sign reads, ""I'm Here for the Boos"" and has distressed edging. There is an easel back, perfect for display on a shelf or in a Halloween themed tiered tray. Can also hang by the metal hook included on the back. Measures 4"" across.
- Material: Wood
- Size: 4"" Dia. x 0.5"" D
- Color: White, Black, Tan
- Designer: Suzie Pienta",,,,,,,12,2.35,216,2.15,,,12,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/25/36544-B.jpg,36544-B.jpg,,,Hearthside800,36544-B.jpg
Cheers Witches Circle Easel Sign,36549,Home|Col House Designs,"The Cheers Witches Circle Easel Sign will bring a little sparkle to Halloween decor this season. This round orange wooden sign reads ‘cheers witches’ in black script The word ‘cheers’ is dimensional and has a dusting of black glitter for a little shimmer. Lightly distressed edges and an easel back make this sign a lovely addition to farmhouse table and shelf displays. This sign looks darling with wine glasses or bottles and our other Halloween wine decor. Sign measures 4” in diameter with a .25"" depth.
Material: Wood
Size: 4"" Dia. x .25"" Dp.
Colors: Orange, black
Easel back",,,,,,,12,2.5,216,2.3,,,12,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/27/36549-HSA.jpg,36549-HSA.jpg,,,Hearthside800,36549-HSA.jpg
"2/Set, Mitten & Star Wooden Cookies",36662,Home|Designers,"Our Mitten & Star Wooden Cookies are a set of 2 rustic, cookie-shaped accent pieces. The green mitten and burgundy star have a painted ""icing"" texture and glitter. These 3.5"" and 4"" Christmas ""cookies"" are perfect for filling a tiered tray or decorative bowl in a primitive holiday display.
- Material: Wood
- Size:
Mitten: 3.5"" H x 2.5"" W x 0.5"" D
Star: 4"" Dia. x 0.5"" D
- Color: Green, Burgundy, Ivory, Brown
- Designer: Dawn Stake",,,,,,,12,2.15,144,1.95,,,12,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/27/36662.jpg,36662.jpg,,,Hearthside800,36662.jpg
Joy Mini Clip Banner,36752,Home|Designers,"Our Joy Mini Clip Banner is a festive string of wooden tags and beads with a mini clothespin at each end. There is a holly leaf tag on either side of the word ""JOY."" This versatile piece can be clipped onto a wreath, tiered tray, wire basket, and more! Measures 7"" long by 1.5"" tall and will be a unique accent in a Christmas display.
- Material: Wood
- Size: 1.5"" H x 7"" L
- Color: Red, White, Gray, Green, Tan
- Designer: Michelle Kildow",,,,,,,24,2.35,288,2.15,,,24,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/25/36752.jpg,36752.jpg,,,Hearthside800,36752.jpg
"3/Set, Painted Snowman In Hat Ornaments",36760,Home|Designers,"Our set of 3 wooden snowman head ornaments have a great vintage look. Each smiling snowman has a painted hat and a dimensional wooden carrot nose. They have bendable wire loops for hanging and they are perfect for adding primitive charm to a Christmas display.
- Material: Wood, Metal
- Size:
Beanie design: 4"" H x 3.5"" W
Top hat design: 4.75"" H x 3"" W
- Color: Cream, Black, Light Green, Burnt Orange
- Designer: Robyn Rose",,,,,,,12,5.35,144,4.75,,,12,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/27/36760.jpg,36760.jpg,,,Hearthside800,36760.jpg
"3/Set, Wooden Christmas Cookies",36803,Home|Designers,"Our Wooden Christmas Cookies are a set of 3 rustic, painted wood accent pieces. There is a snowman head with a top hat, a candy cane, and a Christmas tree with glitter. Perfect for filling a tiered tray or decorative bowl in a primitive holiday display.
- Material: Wood
- Size:
Snowman: 3.75"" H x 3"" W x 0.5"" D
Tree: 5"" H x 3.25"" W x 0.5"" D
Candy cane: 4.25"" H x 2"" W x 0.5"" D
- Color: Brown, Burgundy, Green, Black, Cream
- Designer: Dawn Stake",,,,,,,4,3.95,96,3.55,,,4,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/26/36661.jpg,36661.jpg,,,Hearthside800,36661.jpg
Fluffy Bunny Bum Chunky Sitter,36817,Home|Col House Designs,"The Fluffy Bunny Bum Chunky Sitter will add some character to Spring displays. This fun and multi-dimensional wood sitter fits nicely on an entry table, shelf or mantle with other Spring and bunny decor. The bum sitter is solid wood with a white finish and layered paws in pink. A white fluffy tail is attached to add a lovely sensory element. This sitter stands 5"" high and 5"" long with a 2"" depth. Some bunny is sure to fall for the cuteness of this sitter, maybe Every bunny.
Material: Wood, yarn puffball
Size: 5"" H x 5"" W x 2"" Dp.
Colors: White, pink
Freestanding",,,,,,,6,3.9,72,3.5,,,6,Hearthside400,Hearthside160,https://www.thehearthsidecollection.com/shop/images/detailed/30/36817.jpg,36817.jpg,,,Hearthside800,36817.jpg
