Shaker Braided Heart Rug,IH-BR-257HRT,Home|Rugs & Stair Treads|Shaker Braided Heart Rug,"Part of the Shaker collection, featuring multi-color tones.|This braided heart rug measures 20in. x 30in. and is made of jute.|Be sure to check out the rest of our Shaker collection to find matching items!",a,1,$8.50 ,https://cdn.shopify.com/s/files/1/1248/8221/products/BR-257_HRT_1024x1024.jpg?v=1495199352
Cottage Grove Placemat,IHF-513 P,Home|Tabletop|Cottage Grove Placemat,"Part of the Cottage Grove collection, featuring cream & black tones.|This placemat measures 13in. x 19in.|Be sure to check out the rest of our Cottage Grove collection to find matching items!|Available 2017",a,12,$3.50 ,https://cdn.shopify.com/s/files/1/1248/8221/products/IHF-513_Table_1024x1024.jpg?v=1495198318
Stargazer Pino Swag,IHF-510 SW,Home|Stargazer Pino|Stargazer Pino Swag,"Part of the Stargazer Pino collection, featuring cream & burgundy tones.|This swag measures 72in. x 36in.|Be sure to check out the rest of our Stargazer Pino collection to find matching items!|Available 2017",a,1,$18.00 ,No image.
King Jamestown Black And Tan Quilt Set - 3 Piece,OH-100 KQS,Home|Quilts|King Jamestown Black And Tan Quilt Set - 3 Piece,"Our hand quilted Jamestown Quilt Set features black and tan in plaids, checks, solids, and stars|Medium Weight for year round use|100% cotton and machine washable|Quilt measures 100x90"", with 2 king size 21x37"" shams",u,1,$115.00 ,https://cdn.shopify.com/s/files/1/1248/8221/products/jamestown_black_and_tan_32cc27c4-d3dc-40db-b211-0d5b4c7afb34_1024x1024.jpg?v=1473175774
Black Moose Table Runner,IHF-508 OVR,Home|Table Runners|Black Moose Table Runner,||,|,1,$17.50 ,No image.
Maritime Tablemat,IHF-433 TM,Home|Table Mats|Maritime Tablemat,"Part of the Maritime collection, featuring blue & cream tones.|This tablemat measures 13in. x 13in.|Be sure to check out the rest of our Maritime collection to find matching items!",a,4,$6.50 ,https://cdn.shopify.com/s/files/1/1248/8221/products/IHF-433_TM_23447e36-42c2-4a18-bc36-74a92e3ca10e_1024x1024.jpg?v=1495197999
Deluxe Burlap Natural Tan Shower Curtain,OH-110 SCB,Home|Deluxe Burlap|Deluxe Burlap Natural Tan Shower Curtain,"Top Quality ""Olivia's Heartland"" Brand Cotton Soft Burlap is a high grade material 30% thicker than other manufacturers, with reinforced stiching|Our Burlap Shower Curtain measures 72x72"" with 12 button holes for easy hanging and highlighted with fringing",o,1,$18.00 ,No image.
King Earthtone Log Cabin Quilt Set - 3 Piece,OH-21084,Home|Earthtone Log Cabin|King Earthtone Log Cabin Quilt Set - 3 Piece,"Earthtone Log Cabin Quilt Sets feature a log cabin block design in various neutral shades of tans, browns, grays, and greens in plaid, stripe, and solid|Backing is solid deep khaki tan|100% cotton and machine washable|Quilt measures 100x90"" and comes with 2 king size 21x37"" shams",a,1,$94.99 ,No image.
Blackberry Braided Placemat,IH-BR-184P,Home|Placemats|Blackberry Braided Placemat,"Part of the Blackberry collection, featuring black, tan, & burgundy tones.|This braided placemat measures 13in. x 19in. and is made of jute.|Be sure to check out the rest of our Blackberry collection to find matching items!",a,1,$5.00 ,https://cdn.shopify.com/s/files/1/1248/8221/products/BR-184_P_e18290ca-b56e-4d60-8de6-8cfba04f2a32_1024x1024.jpg?v=1495195791
"""Love You More"" Stenciled Burlap Natural Pillow Cover",OH-C100019,"Home|Pillow Cover & Shams|""Love You More"" Stenciled Burlap Natural Pillow Cover",,No dim.,1,$9.00 ,https://cdn.shopify.com/s/files/1/1248/8221/products/C100019_02384450-9193-4eb7-845a-7c0096388569_1024x1024.png?v=1495199531
Holiday Pine Pinecone Accessory Dishtowel,IHF-339 ADT-PH,Home|Christmas & Winter|Holiday Pine Pinecone Accessory Dishtowel,"Part of the Holiday Pine collection, featuring red & tan tones.|This dishtowel measures 20in. x 28in.|Depicts a pinecone with a ribbon",a,1,$4.50 ,https://cdn.shopify.com/s/files/1/1248/8221/products/IHF-339_ADT-PH_1024x1024.jpg?v=1495196809
Timber Trail Long Tiers,IHF-410 TRL,Home|Tiers|Timber Trail Long Tiers,"Part of the Timber Trail collection, featuring tan & black tones.|This tier measures 72in. x 36in.|Be sure to check out the rest of our Timber Trail collection to find matching items!",a,2,$18.00 ,https://cdn.shopify.com/s/files/1/1248/8221/products/IHF-410_SW_TR_5d97836d-4a2c-4b42-ac59-9c9891ff89f4_1024x1024.jpg?v=1495197748
Burnt Iron Metal Orbs - Set Of 3,IH-MK-30-624,"Home|Marketplace - Metalware, Glassware, & Dishware|Burnt Iron Metal Orbs - Set Of 3","Metal orbs with a burnt iron finish.|Each set includes three orbs, each a unique size.||Available 2017",e,1,$25.00 ,https://cdn.shopify.com/s/files/1/1248/8221/products/30-624_1024x1024.jpg?v=1495198938
Burlap Star Braided Oval Rug - 20in. x 30in.,IH-BR-229 2030O,Home|Burlap Star Tan Braided|Burlap Star Braided Oval Rug - 20in. x 30in.,"Part of the Burlap Star collection, featuring tan & black tones.|This braided oval rug measures 20in. x 30in. and is made of jute.|Be sure to check out the rest of our Burlap Star collection to find matching items!",a,1,$13.00 ,https://cdn.shopify.com/s/files/1/1248/8221/products/BR-229_O_297c30f8-206c-4ebe-8460-746bd4aaf72d_1024x1024.jpg?v=1495195915
Small Star Ring Candle Pan,IH-MK-30-080,"Home|Marketplace - Metalware, Glassware, & Dishware|Small Star Ring Candle Pan",Candle pan with a ring featuring cutout star designs.|Distressed finish.|Made of metal.,a,1,$3.00 ,https://cdn.shopify.com/s/files/1/1248/8221/products/MK-30-080_081_5e909134-095b-4e6b-a4a1-0e1f46f94a99_1024x1024.jpg?v=1495198680
Burlap Check Tangerine Tablemat,IHF-371 TM-TNG,Home|Burlap Check Tangerine|Burlap Check Tangerine Tablemat,Features beautiful tangerine tones.|This tablemat measures 13in. x 13in.|Be sure to check out the rest of our Burlap collection to find matching items!,e,4,$2.00 ,https://cdn.shopify.com/s/files/1/1248/8221/products/IHF-371_TM-TNG_3dcedb66-ebb1-46e4-aa5e-3b9ceb72e2ff_1024x1024.jpg?v=1495197229
Scrolled Four-Hook Iron Bar,IH-MK-30-513,"Home|Marketplace - Metalware, Glassware, & Dishware|Scrolled Four-Hook Iron Bar",Wall-mounting bar with four coat hooks and scrolled accents.|Made of iron.|,a,4,$6.75 ,https://cdn.shopify.com/s/files/1/1248/8221/products/MK-30-513_1024x1024.jpg?v=1495198835
Star Black Braided Rectangle Rug - 20in. x 30in.,IH-BR-197 2030R,Home|Rugs & Stair Treads|Star Black Braided Rectangle Rug - 20in. x 30in.,"Part of the Star Black collection, featuring black & tan tones.|This braided rectangle rug measures 20in. x 30in. and is made of jute.|Be sure to check out the rest of our Star Black collection to find matching items!",a,1,$14.00 ,https://cdn.shopify.com/s/files/1/1248/8221/products/BR-197_R_4509ecf6-e41f-49e7-85a8-55fb9c555eee_1024x1024.jpg?v=1495195829
Moss Wood Placemat,IHF-312 P,Home|Moss Wood|Moss Wood Placemat,"Part of the Moss Wood collection, featuring green & cream tones.|This placemat measures 13in. x 19in.|Be sure to check out the rest of our Moss Wood collection to find matching items!",a,12,$2.67 ,https://cdn.shopify.com/s/files/1/1248/8221/products/IHF-312_tableshot_6d371762-e8af-49e6-9970-133cc3c3be0b_1024x1024.jpg?v=1495196767
Plum Creek Queen/Full Quilt Set,OH-113 QQS,Home|Plum Creek|Plum Creek Queen/Full Quilt Set,"The Plum Star Collection features squares and stars in deep plum tones which are offset by rich black and cream in solids, plaids, and checks.|100% cotton and machine washable|Quilt measures 90x90"" and .includes two matching standard-size shams measuring 21x27""|Medium weight for year-round use|Hand made - High End Quality - Designed & Manufactured exclusively by Olivia's Heartland|The back is solid black.",h,1,$100.00 ,No image.
Nottingham Green Short Tiers,IHF-515 TRS,Home|Nottingham Green|Nottingham Green Short Tiers,"Part of the Nottingham Green collection, featuring cream & green tones.|This tier measures 72in. x 24in.|Be sure to check out the rest of our Nottingham Green collection to find matching items!",a,2,$12.50 ,https://cdn.shopify.com/s/files/1/1248/8221/products/IHF-515_VL_TRL_6207322f-b151-469b-868a-f3d3603b5558_1024x1024.jpg?v=1495198336
Tangled Berries Short Tiers,IHF-453 TRS,Home|Window Treatments|Tangled Berries Short Tiers,"Part of the Tangled Berries collection, featuring tan, red, & black tones.|This tier measures 72in. x 24in.|Be sure to check out the rest of our Tangled Berries collection to find matching items!",a,2,$12.00 ,https://cdn.shopify.com/s/files/1/1248/8221/products/IHF-453_TRS_577f0108-7fe5-4303-9b03-a3fd12d76b9f_1024x1024.jpg?v=1495198043
Montana Long Tiers,IHF-457 TRL,Home|Montana|Montana Long Tiers,"Part of the Montana collection, featuring tan, red, green, & black tones.|This tier measures 72in. x 36in.|Be sure to check out the rest of our Montana collection to find matching items!",a,2,$11.00 ,https://cdn.shopify.com/s/files/1/1248/8221/products/IHF-457_SW_TRL_400e5138-2265-49d2-951b-5d560e20dbe8_1024x1024.jpg?v=1495198109
Ivy Book Cover,VH-18822,Home|Book Covers & Tablet Cases|Ivy Book Cover,"Ivy Collection Colors: Red, Green, Black and White|Measures 10x7x2 1/4""|Features 1 outside slip pocket, 1 carrying handle, a full zipper closure, 1 inside slip pocket, 2 pen loops and 1 fabric book mark|Fit books up to 10x7""|",v,1,$10.00 ,https://cdn.shopify.com/s/files/1/1248/8221/products/Ivy_Book_Cover_6c37fb3d-ce44-4ed3-8fe1-22bcdaad7682_1024x1024.jpg?v=1473175517
Vintage Star Wine Placemat,IHF-134 P-W,Home|Vintage Star Wine|Vintage Star Wine Placemat,"Part of the Vintage Star Wine collection, featuring tan & burgundy tones.|This placemat measures 13in. x 19in.|Be sure to check out the rest of our Vintage Star Wine collection to find matching items!|Available 2017",a,12,$4.00 ,https://cdn.shopify.com/s/files/1/1248/8221/products/IHF-134W_collectionA_dcfebfbb-f331-4b09-8652-6c264e12af89_1024x1024.jpg?v=1495196157
8in x 24in Deluxe Burlap Natural Tan Table Runner,OH-110 RUS1,Home|Tabletop|8in x 24in Deluxe Burlap Natural Tan Table Runner,"Our premium highest-grade material features reinforced stitching and is 30% thicker than the fabric other manufacturers use|Measures 8x24"" and is finished with fringed edges|Handmade from soft, 100% cotton|Neutral tan coloration creates a versatile look that coordinates with endless styles|Care Instructions: Machine Washable, Lay Flat or Line Dry, Warm Iron As Needed|Manufactured and sold only by Olivia's Heartland",u,1,$3.00 ,https://cdn.shopify.com/s/files/1/1248/8221/products/burlap_runner_bbaa4f0d-b246-4a75-aacd-356204c0b3a3_1024x1024.jpg?v=1473175742
Burlap Star Braided Oval Rug - 27in. x 48in.,IH-BR-229 2748O,Home|Braided Rugs|Burlap Star Braided Oval Rug - 27in. x 48in.,"Part of the Burlap Star collection, featuring tan & black tones.|This braided oval rug measures 27in. x 48in. and is made of jute.|Be sure to check out the rest of our Burlap Star collection to find matching items!",a,1,$28.00 ,https://cdn.shopify.com/s/files/1/1248/8221/products/BR-229_O_c1145d6d-b2ac-4028-9792-ab3734dec01f_1024x1024.jpg?v=1495195917
"""Don't Worry Beach Happy"" Dishtowel",IHF-400 ST-DBH,"Home|Dishtowels|""Don't Worry Beach Happy"" Dishtowel","White dishtowel embroidered with a fun saying in turquoise.|This dishtowel measures 20in. x 28in.|Depicts the words ""Don't worry beach happy""",h,6,$3.50 ,https://cdn.shopify.com/s/files/1/1248/8221/products/IHF-400_ST-DBH_1024x1024.jpg?v=1495197450
Apple Cider Long Tiers,IHF-284 TRL,Home|All Seasonal|Apple Cider Long Tiers,"Part of the Apple Cider collection, featuring green & brown tones.|This tier measures 72in. x 36in.|Be sure to check out the rest of our Apple Cider collection to find matching items!",a,1,$11.00 ,https://cdn.shopify.com/s/files/1/1248/8221/products/IHF-284_SW_TR_1024x1024.jpg?v=1495196738
Bradford Star Valance,OH-117 VL,Home|Bradford Star|Bradford Star Valance,"The Bradford Star collection is a blending of traditional stars and nine-patch squares in shades of burgundy, red and tan.|100% cotton and machine washable|Measures 72x16""|Lined|Hand made - High End Quality - Designed & Manufactured exclusively by Olivia's Heartland",h,1,$10.00 ,https://cdn.shopify.com/s/files/1/1248/8221/products/OH-117_VL_a564d557-7f24-4ecc-a32f-07311464a873_1024x1024.jpg?v=1495199703
Checkerberry Braided Oval Stair Tread,IH-BR-181BSTO,Home|Stair Treads|Checkerberry Braided Oval Stair Tread,"Part of the Checkerberry collection, featuring burgundy & tan tones.|This braided oval stair tread measures 8in. x 28in. and is made of jute.|Be sure to check out the rest of our Checkerberry collection to find matching items!|Available 2017",a,1,$5.00 ,https://cdn.shopify.com/s/files/1/1248/8221/products/BR-181_BST_Oval_cd98feb2-3461-4da8-b7bc-b8976a732054_1024x1024.jpg?v=1495195746
Dasher Placemat,IHF-385 P,Home|All Seasonal|Dasher Placemat,"Part of the Dasher collection, featuring red & green tones.|This placemat measures 13in. x 19in.|Be sure to check out the rest of our Dasher collection to find matching items!",a,12,$2.50 ,https://cdn.shopify.com/s/files/1/1248/8221/products/IHF-385_table_bfbac8ce-3a87-43c1-b278-57b09a48abd8_1024x1024.jpg?v=1495197436
Small Metal Star Cutout Votive Holder,IH-MK-30-534,Home|Thanksgiving & Autumn|Small Metal Star Cutout Votive Holder,Votive holder shaped as a bucket with star cutouts and a folding handle.|Distressed finish.|Made of metal.,o,1,$3.25 ,https://cdn.shopify.com/s/files/1/1248/8221/products/MK-30-536_534_535_ab8a3956-3a3f-4b5b-8bd8-0d8909dff9e3_1024x1024.jpg?v=1495198847
Burlap Check Indigo Placemat,IHF-371 P-IND,Home|Tabletop|Burlap Check Indigo Placemat,Features beautiful indigo tones.|This placemat measures 13in. x 19in.|Be sure to check out the rest of our Burlap collection to find matching items!,e,12,$2.00 ,https://cdn.shopify.com/s/files/1/1248/8221/products/IHF-371_table-IND_1024x1024.jpg?v=1495197177
Big Bear Basin Rectangle Rug,IHF-507 RGS,Home|Rectangle Rugs|Big Bear Basin Rectangle Rug,"Part of the Big Bear Basin collection, featuring tan & black tones.|This rug measures 24in. x 36in.|Be sure to check out the rest of our Big Bear Basin collection to find matching items!",a,2,$18.00 ,https://cdn.shopify.com/s/files/1/1248/8221/products/IHF-507_RGS_1024x1024.jpg?v=1495198281
Star Black Round Table Accent,IH-BR-197TA,Home|Star Black Braided|Star Black Round Table Accent,"Part of the Star Black collection, featuring black & tan tones.|This braided table accent measures 15in. and is made of jute.|Be sure to check out the rest of our Star Black collection to find matching items!",a,1,$5.00 ,https://cdn.shopify.com/s/files/1/1248/8221/products/BR-197_TA_73170c5d-2672-4014-a82d-103ece595e10_1024x1024.jpg?v=1495195848
Burlap Star Braided Rectangle Rug - 27in. x 48in.,IH-BR-229 2748R,Home|Burlap Star Tan|Burlap Star Braided Rectangle Rug - 27in. x 48in.,"Part of the Burlap Star collection, featuring tan & black tones.|This braided rectangle rug measures 27in. x 48in. and is made of jute.|Be sure to check out the rest of our Burlap Star collection to find matching items!",a,1,$30.25 ,https://cdn.shopify.com/s/files/1/1248/8221/products/BR-229_R_202d8f7a-47fb-482f-a03f-560bab48f41d_1024x1024.jpg?v=1495198997
Classifieds Wine Placemat,IHF-465 P,Home|Placemats|Classifieds Wine Placemat,"Part of the Classifieds Wine collection, featuring tan & red tones.|This placemat measures 13in. x 19in.|Be sure to check out the rest of our Classifieds Wine collection to find matching items!",a,12,$3.25 ,https://cdn.shopify.com/s/files/1/1248/8221/products/IHF-454_465_Table_87020302-a1d5-4bc2-a852-7af195bcd726_1024x1024.jpg?v=1495198217
Antique Brass Fleur De Lis Napkin Ring,IH-MK-30-107,"Home|Marketplace - Metalware, Glassware, & Dishware|Antique Brass Fleur De Lis Napkin Ring",Napkin ring shaped as a fleur de lis.|Features a beautiful antique brass finish.|,a,12,$2.00 ,https://cdn.shopify.com/s/files/1/1248/8221/products/MK-30-107_1024x1024.jpg?v=1495198701
Cinnamon Braided Placemat,IH-BR-175P,Home|Placemats|Cinnamon Braided Placemat,"Part of the Cinnamon collection, featuring tan & red tones.|This braided placemat measures 13in. x 19in. and is made of jute.|Be sure to check out the rest of our Cinnamon collection to find matching items!",a,1,$5.00 ,https://cdn.shopify.com/s/files/1/1248/8221/products/BR-175_P_3b3b2910-ae17-4773-8252-928044051242_1024x1024.jpg?v=1495195701
Jamestown Black and Tan Shower Curtain,OH-104 SCB 1 BL,Home|Shower Curtain|Jamestown Black and Tan Shower Curtain,"Beautifully compliments Country, Cabin, Primitive, and Rustic Decor Styles!|100% Cotton|72x72""|Hand made - High End Quality - Perfectly compliments our Black and Tan Jamestown Quilt sets. - Designed & Manufactured exclusively by Olivia's Heartland",e,1,$22.50 ,No image.
"Red ""Mom's Kitchen"" Bottle Cap Wall Clock",IH-MK-80-012,"Home|All Seasonal|Red ""Mom's Kitchen"" Bottle Cap Wall Clock","Bottle cap-shaped wall clock with a red and white vintage advertisement for ""Mom's Kitchen Cuisine""|Features a beautiful antiqued finish.|",o,1,$18.00 ,https://cdn.shopify.com/s/files/1/1248/8221/products/MK-80-012_1024x1024.jpg?v=1495198909
Vintage Star Black Quilted Pillow,IHF-134 QPL-BL,Home|Pillows|Vintage Star Black Quilted Pillow,"Part of the Vintage Star Black collection, featuring tan & black tones.|This quilted pillow measures 16in. x 16in.|Be sure to check out the rest of our Vintage Star Black collection to find matching items!|Available 2017",a,2,$15.00 ,https://cdn.shopify.com/s/files/1/1248/8221/products/IHF-134BL_QPL_1fb0bc4b-f37e-4860-9bf2-8aed35ba06af_1024x1024.jpg?v=1495196160
Burgundy and Tan Quilted Star Pillow Cover,OH-101 QPL-CBD,Home|Colonial Star|Burgundy and Tan Quilted Star Pillow Cover,"This high-quality pillow cover meausures 16x16"" and is handmade from 100% cotton|Beautifully compliments Country, Cabin, Primitive, and Rustic Decor Styles|Also works well with our Burgundy & Tan Quilt Sets, available in both Jamestown and Colonial Star designs|Designed & Manufactured exclusively by Olivia's Heartland|Filler sold separately",h,1,$12.00 ,https://cdn.shopify.com/s/files/1/1248/8221/products/quiltedpillow2_1024x1024.jpg?v=1473175803
Tartan Star Braided Rectangle Rug - 20in. x 30in.,IH-BR-252 2030R,Home|Rugs & Stair Treads|Tartan Star Braided Rectangle Rug - 20in. x 30in.,"Part of the Tartan Star collection, featuring multi-color tones.|This braided rectangle rug measures 20in. x 30in. and is made of jute.|Be sure to check out the rest of our Tartan Star collection to find matching items!",a,1,$14.25 ,https://cdn.shopify.com/s/files/1/1248/8221/products/BR-252_Rect_2859cc30-b944-416b-bb9f-fcfc2d0f3c85_1024x1024.jpg?v=1495199155
"""I Purred"" Dishtowel",IHF-400 ST-IPC,"Home|Dishtowels|""I Purred"" Dishtowel","Tan dishtowel with accent stripes and a fun saying.|This dishtowel measures 20in. x 28in.|Depicts the words ""I came I purred I conquered""",a,6,$3.50 ,https://cdn.shopify.com/s/files/1/1248/8221/products/IHF-400_ST-IPC_1024x1024.jpg?v=1495197494
Acorn Braided Heart Rug,IH-BR-255HRT,Home|Rugs & Stair Treads|Acorn Braided Heart Rug,"Part of the Acorn collection, featuring brown & tan tones.|This braided heart rug measures 20in. x 30in. and is made of jute.|Be sure to check out the rest of our Acorn collection to find matching items!",a,1,$8.50 ,https://cdn.shopify.com/s/files/1/1248/8221/products/BR-255-HRT_04a7c6f5-ed0f-4c48-b0ca-060bc20fa35a_1024x1024.jpg?v=1495199288
Burlap Natural Snowman Placemat - Set of 2,OH-C100014,Home|Christmas & Winter|Burlap Natural Snowman Placemat - Set of 2,,No dim.,1,$5.50 ,https://cdn.shopify.com/s/files/1/1248/8221/products/C100014_15193cbc-7e3e-4e5d-a6a3-29230cdf0eb9_1024x1024.jpg?v=1495199528
Plymouth Fabric Pillow Cover,OH-118 PL-CHK,Home|Pillow Cover & Shams|Plymouth Fabric Pillow Cover,"Burgundy, black, tan and a touch of green are combined in our Plymouth Collection in motifs of eight-point and primitive stars using plaid, solid, and checkered fabrics.|100% cotton and machine washable|Measures 16x16""|Fabric-tie closure on back for ease of cleaning. Filler sold separately.|Hand made - High End Quality - Designed & Manufactured exclusively by Olivia's Heartland",u,1,$6.00 ,https://cdn.shopify.com/s/files/1/1248/8221/products/OH-118_PL-CHK_1024x1024.jpg?v=1495199569
Ironstone Gadget Pouch,VH-7030,Home|Wallets|Ironstone Gadget Pouch,100% Cotton|Gadget Pouch|Quilted|Zippered Close|Attached Hook|,0,1,$4.00 ,https://cdn.shopify.com/s/files/1/1248/8221/products/Ironstone_Gadget_Pouch_de067523-8d71-483b-b4a6-a96411fdc5eb_1024x1024.jpg?v=1473175459
Dancer Long Table Runner,IHF-384 RUB,Home|Dancer|Dancer Long Table Runner,"Part of the Dancer collection, featuring red & green tones.|This table runner measures 13in. x 54in.|Be sure to check out the rest of our Dancer collection to find matching items!",a,2,$8.50 ,https://cdn.shopify.com/s/files/1/1248/8221/products/IHF-384_table_5dc0bd7a-184f-40d9-b1f5-102e7b3e56c9_1024x1024.jpg?v=1495197420
Revere Queen/Full Quilt Set,OH-115 QQS,Home|Revere|Revere Queen/Full Quilt Set,"Black and tan contrast strikingly with a hint of red in our Revere Collection. Plaids and solids are patched together in squares and stars and each star is surrounded with embroidery.|100% cotton and machine washable; machine-pieced and hand quilted|Quilt measures 90x90"" and .includes two matching standard-size shams measuring 21x27""|Medium weight for year-round use|Hand made - High End Quality - Designed & Manufactured exclusively by Olivia's Heartland|The back is solid black.",l,1,$115.00 ,No image.
Tartan Braided Placemat,IH-BR-219P,Home|Placemats|Tartan Braided Placemat,"Part of the Tartan collection, featuring black & green tones.|This braided placemat measures 13in. x 19in. and is made of jute.|Be sure to check out the rest of our Tartan collection to find matching items!",a,1,$5.00 ,No image.
Deluxe Burlap Natural Tan Stencil Star Valance,OH-111 VL,Home|Deluxe Burlap|Deluxe Burlap Natural Tan Stencil Star Valance,"Top Quality ""Olivia's Heartland"" Brand Cotton Soft Burlap is a high grade material 30% thicker than other manufacturers, with reinforced stiching|Our Burlap Stencil Star Valance measures 72"" wide with a 16"" drop, with a 3 1/4"" rod pocket and is stenciled with black stars",o,1,$10.00 ,https://cdn.shopify.com/s/files/1/1248/8221/products/Burlap_Stencil_Star_Valance_1024x1024.jpg?v=1473175770
Carnevale Wristlet Wallet,VH-6362,Home|Wallets|Carnevale Wristlet Wallet,"Dimensions: 6"" x3 1/2"" x 1""|",i,1,$10.00 ,https://cdn.shopify.com/s/files/1/1248/8221/products/61Geb5vp0WL._UX679_1024x1024.jpg?v=1473175445
Bali Bright Gadget Pouch,VH-5783,Home|Wallets|Bali Bright Gadget Pouch,"Orange and White|Base: 5""x 1/2""|Height: 3 1/4""|Featurse: 1 outside slip pocket with velcro, large inside compartment|",r,1,$4.00 ,https://cdn.shopify.com/s/files/1/1248/8221/products/Bali_Bright_Gadget_Pouch_ec076c49-9e11-46fb-970b-f2a61d24d845_1024x1024.jpg?v=1473175435
"""Joy"" Dishtowel",IHF-385 ADT-JOY,"Home|All Seasonal|""Joy"" Dishtowel","Part of the Dasher collection, featuring red & green tones.|This dishtowel measures 20in. x 28in.|Depicts the word ""Joy""",a,6,$4.75 ,https://cdn.shopify.com/s/files/1/1248/8221/products/IHF-385_ADT-JOY_1024x1024.jpg?v=1495197425
Anchor Dishtowel,IHF-358 DT,Home|Wheel & Anchor|Anchor Dishtowel,"Part of the Anchor collection, featuring red, white, & blue tones.|This dishtowel measures 20in. x 28in.|Be sure to check out the rest of our Anchor collection to find matching items!|Available 2017",a,12,$3.25 ,https://cdn.shopify.com/s/files/1/1248/8221/products/IHF-358_table_d846ff77-f9ea-4d1f-815a-7c7d2c62b8bb_1024x1024.jpg?v=1495196987
Claremont Hipster,VH-6456,Home|Purses & Handbags|Claremont Hipster,"Base: 8"" x 1""|Height: 11""|Adjustable strap|Pockets: 3 outside slip, 1 outside zip, 2 inside slip|",a,1,$12.00 ,https://cdn.shopify.com/s/files/1/1248/8221/products/Claremont_Hipster_df16a7ea-f9e1-41ef-a35c-bba66e478a57_1024x1024.jpg?v=1473175450
Sorbet Blue Long Table Runner,IHF-422 RUB,Home|Table Runners|Sorbet Blue Long Table Runner,"Part of the Sorbet Blue collection, featuring blue tones.|This table runner measures 13in. x 54in.|Be sure to check out the rest of our Sorbet Blue collection to find matching items!",a,2,$9.50 ,https://cdn.shopify.com/s/files/1/1248/8221/products/IHF-422_P_d40207fb-7cdf-4ed0-a8ba-6e57c81b5376_1024x1024.jpg?v=1495197878
Gold Hobnail Mercury Glass Tealight Holder,IH-MK-15-047,Home|Christmas & Winter|Gold Hobnail Mercury Glass Tealight Holder,Tealight holder embossed with a hobnail texture.|Made of mercury glass.|,e,1,$1.75 ,https://cdn.shopify.com/s/files/1/1248/8221/products/MK-15-049_047_964e48ad-c419-4411-9bdf-60ba00858879_1024x1024.jpg?v=1495198514
River Shale Dishtowel,IHF-430 DT,Home|River Shale|River Shale Dishtowel,"Part of the River Shale collection, featuring blue & tan tones.|This dishtowel measures 20in. x 28in.|Be sure to check out the rest of our River Shale collection to find matching items!",a,1,$2.00 ,https://cdn.shopify.com/s/files/1/1248/8221/products/IHF-430_DT_4b9d3a71-6bbe-451d-a2c1-13be9ef140d5_1024x1024.jpg?v=1495196585
Jamestown Burgundy King Pillowcase - Set of 2,OH-101 KPC,Home|Jamestown Burgundy and Tan|Jamestown Burgundy King Pillowcase - Set of 2,"Beautifully compliments Country, Cabin, Primitive, and Rustic Decor Styles!|100% Cotton|21x40""|Set of 2|Hand made - High End Quality - Perfectly compliments our Burgundy and Tan Jamestown and Quilt sets. - Designed & Manufactured exclusively by Olivia's Heartland",e,1,$11.00 ,https://cdn.shopify.com/s/files/1/1248/8221/products/Jamestown_Burgundy_Pillowcase_523ff710-988d-4b79-b40f-de7a486e42b8_1024x1024.jpg?v=1473175806
Jamestown Burgundy and Tan Shower Curtain,OH-106 SCB 1 BUR,Home|Shower Curtain|Jamestown Burgundy and Tan Shower Curtain,"Beautifully compliments Country, Cabin, Primitive, and Rustic Decor Styles!|100% Cotton|72x72""|Hand made - High End Quality - Perfectly compliments our Burgundy and Tan Jamestown and Quilt sets. - Designed & Manufactured exclusively by Olivia's Heartland",e,1,$22.50 ,No image.
Bramble Swags,IHF-343 SW,Home|Swags|Bramble Swags,"Part of the Bramble collection, featuring black, red, green, & tan tones.|This swag measures 72in. x 36in.|Be sure to check out the rest of our Bramble collection to find matching items!|Available 2017",a,1,$13.00 ,https://cdn.shopify.com/s/files/1/1248/8221/products/IHF-343_SW_TR_bf61df27-cdf2-455e-aeca-e921dbaeca7f_1024x1024.jpg?v=1495196849
Chelsea Euro Sham,IHF-412 ES,Home|Chelsea|Chelsea Euro Sham,"Part of the Chelsea collection, featuring red & brown tones.|This euro sham measures 26in. x 26in.|Be sure to check out the rest of our Chelsea collection to find matching items!",a,1,$13.75 ,https://cdn.shopify.com/s/files/1/1248/8221/products/IHF-412_Bed_f6617d72-c7c8-4e48-86e8-d27a115fb02c_1024x1024.jpg?v=1495197778
Antique Brass Taper Candle Holder With Punched Star,IH-MK-30-639,Home|All Seasonal|Antique Brass Taper Candle Holder With Punched Star,Vintage-style taper candle holder with a punched star.|Features a beautiful antique rust finish.|Made of metal.|Available 2017,i,1,$5.50 ,https://cdn.shopify.com/s/files/1/1248/8221/products/30-631-639_1024x1024.jpg?v=1495198950
Shaker Braided Heart Rug,IH-BR-257HRT,Home|Heart Rugs|Shaker Braided Heart Rug,"Part of the Shaker collection, featuring multi-color tones.|This braided heart rug measures 20in. x 30in. and is made of jute.|Be sure to check out the rest of our Shaker collection to find matching items!",a,1,$8.50 ,https://cdn.shopify.com/s/files/1/1248/8221/products/BR-257_HRT_1024x1024.jpg?v=1495199352
