"Sailboat 38""W X 33""H w/Quote:  Do Not Follow",SQ 96 B,Sailboats with Quotations|,"Wooden Sailboat with famous quotation on sail.

""Do not follow where the path may lead. Go instead where there is no path and leave a trail."" - T. S. Eliot

Each sailboat is individually hand made so each will vary slightly.

Light assembly required: Sails need to be raised!",,,,,"Product Dimensions: 33"" H x 38"" W",,1,86,,,,,1,,,lg000480.jpg,lg000480.jpg,,,,lg000480.jpg
"Sailboat 38""W X 33""H w/Quote:  Go Confidently",SQ 96 C,Sailboats with Quotations|,"Wooden Sailboat with famous quotation on sail.

""Go confidently in the direction of your dreams. Live the life you imagined."" - Henry David Thoreau

Each sailboat is individually hand crafted so each will vary slightly.

Light assembly required: Sails need to be raised!",,,,,"Product Dimensions: 33"" H x 38"" W",,1,86,,,,,1,,,lg000463.jpg,lg000463.jpg,,,,lg000463.jpg
"Sailboat 38""W X 33""H w/Quote: Life Isn't About",SQ 96 K,Sailboats with Quotations|,"Wooden Sailboat with famous quotation on sail.

""Life isnt about waiting for the storm to pass; its learning to dance in the rain."" - Unknown

Each sailboat is individually hand crafted so each will vary slightly.

Light assembly required: Sails need to be raised!",,,,,"Product Dimensions: 33"" H x 38"" W",,1,86,,,,,1,,,lg000467.jpg,lg000467.jpg,,,,lg000467.jpg
"Sailboat 38""W X 33""H w/Quote: Man Cannot Discover",SQ 96 H,Sailboats with Quotations|,"Wooden Sailboat with famous quotation on sail.

""Man cannot discover new oceans unless he has the courage to lose sight of the shore."" - Andre Gide

Each sailboat is individually hand crafted so each will vary slightly.

Light assembly required: Sails need to be raised!",,,,,"Product Dimensions: 33"" H x 38"" W",,1,86,,,,,1,,,lg000465.jpg,lg000465.jpg,,,,lg000465.jpg
"Sailboat 38""W X 33""H w/Quote: Our Greatest Glory",SQ 96 I,Sailboats with Quotations|,"Wooden Sailboat with famous quotation on sail.

""Our greatest glory is not in never falling, but in rising every time we fall."" - Confucius

Each sailboat is individually hand crafted so each will vary slightly.

Light assembly required: Sails need to be raised!",,,,,"Product Dimensions: 33"" H x 38"" W",,1,86,,,,,1,,,lg000466.jpg,lg000466.jpg,,,,lg000466.jpg
"Sailboat 38""W X 33""H w/Quote: The Pessimist",SQ 96 D,Sailboats with Quotations|,"Wooden Sailboat with famous quotation on sail.

""The pessimist complains about the wind; The optimist expects it to change; And the realist adjusts the sails."" - William Arthur Ward

Each sailboat is individually hand crafted so each will vary slightly.

Light assembly required: Sails need to be raised!",,,,,"Product Dimensions: 33"" H x 38"" W",,1,86,,,,,1,,,lg000464.jpg,lg000464.jpg,,,,lg000464.jpg
"Sailboat 51""W x 42.5""H w/Quote: Man Cannot Discover",SQ 130 H,Sailboats with Quotations|,"XL Wooden Sailboat with famous quotation on sail. A statement piece for home or office!

""Man cannot discover new oceans unless he has the courage to lose sight of the shore."" - Andre Gide

Each sailboat is individually hand crafted so each will vary slightly.

Light assembly required: Sails need to be raised!",,,,,"Product Dimensions: 42"" H x 51"" W",,1,142,,,,,1,,,lg000530.jpg,lg000530.jpg,,,,lg000530.jpg
"Sailboat 51""W x 42.5""H w/Quote: The Pessimist",SQ 130 D,Sailboats with Quotations|,"XL Wooden Sailboat with famous quotation on sail. A statement piece for home or office!

""The pessimist complains about the wind; The optimist expects it to change; And the realist adjusts the sails."" - William Arthur Ward

Each sailboat is individually hand crafted so each will vary slightly.

Light assembly required: Sails need to be raised!",,,,,"Product Dimensions: 42"" H x 51"" W",,1,142,,,,,1,,,lg000529.jpg,lg000529.jpg,,,,lg000529.jpg
"Sailboat w/Abaca Rope & Seashells - 17"" Tall",SJ 617,Sailboats with Seashells|,,,,,,,,18,6.95,,,,,18,,,No image.,No image.,,,,No image.
"Sailboat w/Abaca Rope & Seashells - 9"" Tall",SJ 609,Sailboats with Seashells|,,,,,,,,24,4.95,,,,,24,,,No image.,No image.,,,,No image.
"Sailboat w/Abaca Rope & Seashells - 22"" Tall",SJ 622,Sailboats with Seashells|,,,,,,,,6,9.95,,,,,6,,,lg000520.jpg,lg000520.jpg,,,,lg000520.jpg
"Sandcastle w/Glass Tea Light Candle Holder  - Medium - 5-1/2:Dia x 6-3/4""H",SW 656,Sandcastles - Votive Candle Holder|,"Sandcastle w/Glass Tealight Candle Holder - Medium 5-1/2""Dia x 6-3/4""H

Beachcombers will delight in this unique life-like sandcastle. Holds a standard tealight candle. Wrapped in cellophane with a raffia tie.

Includes glass tealight candle holder and tealight candle!


Includes glass tealight candle holder and tealight candle!",,,,,,,1,12,6,11,,,1,,,lg000056.jpg,lg000056.jpg,,,,lg000056.jpg
"Sandcastle w/Glass Tea Light Candle Holder - Large - 8""Dia x 7-3/4""H",SW 655,Sandcastles - Votive Candle Holder|,"Sandcastle w/Glass Tealight Candle Holder - Large 7-1/2""Dia x 7""H

Beachcombers will delight in this unique life-like sandcastle. Holds a standard tealight candle. Wrapped in cellophane with a raffia tie.

Includes glass t-light candle holder and t-light candle!",,,,,,,1,15,6,14,,,1,,,lg000087.jpg,lg000087.jpg,,,,lg000087.jpg
"Sandcastle w/Glass Tea Light Candle Holder - Small - 4-1/4""Dia x 7""H",SW 657,Sandcastles - Votive Candle Holder|,"Sandcastle w/Glass Tealight Candle Holder - Small 4-1/4""Dia x 7""H

Beachcombers will delight in this unique life-like sandcastle. Holds a standard tealight candle. Wrapped in cellophane with a raffia tie.

Includes glass tealight candle holder and tealight candle!",,,,,,,1,10,6,9,,,1,,,lg000057.jpg,lg000057.jpg,,,,lg000057.jpg
"Sandcastle w/Three Glass Tea Light Candle Holder - XL - 9""Dia x 11""H",SW 653,Sandcastles - Votive Candle Holder|,"Sandcastle w/Three Glass Tealight Candle Holders - XL 9""Dia x 11""H

This beautifully detailed, life-like sandcastle holds 3 standard tealights!Wrapped in cellophane with a raffia tie.

Includes 3 glass tealight candle holders and 3 tealight candles!",,,,,,,1,27,4,26,,,1,,,lg000133.jpg,lg000133.jpg,,,,lg000133.jpg
"Go Confidently - 16""W x 7""H",SS 900 C,Signs: Coastal Collection|,"""Go Confidently"" Sign; Cream and brown, lightly distressed for a beach cottage feel. Made of MDF wood with a keyhole on the back for hanging. Measures 16""W x 7""H",,,,,,,1,9,,,,,1,,,lg000541.jpg,lg000541.jpg,,,,lg000541.jpg
"Life Isn't About Waiting - 15""W x 6""H",SS 900 K,Signs: Coastal Collection|,"""Life Isnt About Waiting"" Sign; Aqua, white and brown, lightly distressed for a beach cottage feel.

Made of MDF wood with a keyhole on the back for hanging.

Measures 15""W x 6""H",,,,,,,1,9,,,,,1,,,lg000544.jpg,lg000544.jpg,,,,lg000544.jpg
"Life is Good At The Beach - Blue - 16""W x 7""H",SS 931,Signs: Coastal Collection|,"""Life Is Good"" Sign; Blue and white, lightly distressed for a beach cottage feel. Made of MDF wood with a keyhole on the back for hanging. Measures 16""W x 7""H",,,,,,,1,9,,,,,1,,,lg000533.jpg,lg000533.jpg,,,,lg000533.jpg
"Man Cannot Discover - 20""W x 7""H",SS 900 H,Signs: Coastal Collection|,"""Man Cannot Discover""; Aqua, cream and brown, lightly distressed for a beach cottage feel.

Made of MDF wood with a keyhole on the back for hanging.

Measures 20""W x 7""H",,,,,,,1,10,,,,,1,,,lg000543.jpg,lg000543.jpg,,,,lg000543.jpg
"The Pessimist - 14""W x 9""H",SS 900 D,Signs: Coastal Collection|,"""The Pessimist"" Sign; Cream and brown, lightly distressed for a beach cottage feel.

Made of MDF wood with a keyhole on the back for hanging.

Measures 14""W x 9""H",,,,,,,1,9,,,,,1,,,lg000542.jpg,lg000542.jpg,,,,lg000542.jpg
Magnet - Phalaenopsis Silk Orchid - 3 Blooms - Green/Burgundy,OT ORCM 9,Silk Orchid Magnets - 3 Stem|,,,,,,,,1,3,,,,,1,,,lg000016.jpg,lg000016.jpg,,,,lg000016.jpg
Magnet - Phalaenopsis Silk Orchid - 3 Blooms - Hot Pink,OT ORCM 3,Silk Orchid Magnets - 3 Stem|,,,,,,,,1,3,,,,,1,,,lg000034.jpg,lg000034.jpg,,,,lg000034.jpg
Magnet - Phalaenopsis Silk Orchid - 3 Blooms - Lavender,OT ORCM 7,Silk Orchid Magnets - 3 Stem|,,,,,,,,1,3,,,,,1,,,lg000035.jpg,lg000035.jpg,,,,lg000035.jpg
Magnet - Phalaenopsis Silk Orchid - 3 Blooms - Magenta,OT ORCM 2,Silk Orchid Magnets - 3 Stem|,,,,,,,,1,3,,,,,1,,,lg000013.jpg,lg000013.jpg,,,,lg000013.jpg
Magnet - Phalaenopsis Silk Orchid - 3 Blooms - White/Burgundy,OT ORCM 8,Silk Orchid Magnets - 3 Stem|,,,,,,,,1,3,,,,,1,,,lg000015.jpg,lg000015.jpg,,,,lg000015.jpg
Magnet - Phalaenopsis Silk Orchid - 3 Blooms - White/Yellow,OT ORCM 6,Silk Orchid Magnets - 3 Stem|,,,,,,,,1,3,,,,,1,,,lg000014.jpg,lg000014.jpg,,,,lg000014.jpg
"Flag Nautical Alphabet 6""H x 9""W w/Saw Tooth Hanger - T",FK 597 T,,"International Nautical Alphabet Signal Flag Signs individually hand-painted and distressed on wood. Available in A-Z plus two popular signal flags; Hurricane Warning and Diver Down.

Each has a saw tooth hook for simple hanging inside or out. Spell out your name or favorite saying or try one of ours; TGIF, PEACE, SAIL, RELAX! Be creative!",,,,,"Product Dimensions: 6"" H x 9"" W",,1,7,,,,,1,,,lg000191.jpg,lg000191.jpg,,,,lg000191.jpg
"J Croce - 16""W x 20""H",SS 990,,,,,,,,,1,18,,,,,1,,,No image.,No image.,,,,No image.
"USA Paddle Display w/three 6""H x 9""W Flags Hung Vertically (Hardware Included)",DIS USA 3,,,,,,,,,1,55.25,,,,,1,,,No image.,No image.,,,,No image.
